county,precinct,office,district,party,candidate,votes,election_day
Aiken,Aiken No. 1,Governor,,DEM,Phil Noble,12,12
Aiken,Aiken No. 2,Governor,,DEM,Phil Noble,16,16
Aiken,Aiken No. 3,Governor,,DEM,Phil Noble,18,18
Aiken,Aiken No. 4,Governor,,DEM,Phil Noble,8,8
Aiken,Aiken No. 5,Governor,,DEM,Phil Noble,22,22
Aiken,Aiken No. 6,Governor,,DEM,Phil Noble,16,16
Aiken,Bath,Governor,,DEM,Phil Noble,5,5
Aiken,Beech Island,Governor,,DEM,Phil Noble,17,17
Aiken,Belvedere No. 9,Governor,,DEM,Phil Noble,13,13
Aiken,Carolina Heights,Governor,,DEM,Phil Noble,12,12
Aiken,China Springs,Governor,,DEM,Phil Noble,18,18
Aiken,Clearwater,Governor,,DEM,Phil Noble,1,1
Aiken,College Acres,Governor,,DEM,Phil Noble,15,15
Aiken,Eureka,Governor,,DEM,Phil Noble,15,15
Aiken,Gloverville,Governor,,DEM,Phil Noble,3,3
Aiken,Graniteville,Governor,,DEM,Phil Noble,12,12
Aiken,Jackson,Governor,,DEM,Phil Noble,8,8
Aiken,Langley,Governor,,DEM,Phil Noble,5,5
Aiken,Lynwood,Governor,,DEM,Phil Noble,5,5
Aiken,Millbrook,Governor,,DEM,Phil Noble,18,18
Aiken,Monetta,Governor,,DEM,Phil Noble,8,8
Aiken,Montmorenci No. 22,Governor,,DEM,Phil Noble,11,11
Aiken,New Ellenton,Governor,,DEM,Phil Noble,9,9
Aiken,New Holland,Governor,,DEM,Phil Noble,3,3
Aiken,N. Augusta No. 25,Governor,,DEM,Phil Noble,11,11
Aiken,N. Augusta No. 26,Governor,,DEM,Phil Noble,2,2
Aiken,N. Augusta No. 27,Governor,,DEM,Phil Noble,1,1
Aiken,N. Augusta No. 28,Governor,,DEM,Phil Noble,4,4
Aiken,N. Augusta No. 29,Governor,,DEM,Phil Noble,8,8
Aiken,Oak Grove,Governor,,DEM,Phil Noble,3,3
Aiken,Perry,Governor,,DEM,Phil Noble,2,2
Aiken,Salley,Governor,,DEM,Phil Noble,4,4
Aiken,Shaws Fork,Governor,,DEM,Phil Noble,5,5
Aiken,Shiloh,Governor,,DEM,Phil Noble,11,11
