county,precinct,office,district,party,candidate,votes,election_day
Marion,BRITTON'S NECK,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,95,95
Marion,FRIENDSHIP,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,11,11
Marion,CENTENARY,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,53,53
Marion,RAINS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,36,36
Marion,MARION NO. 1,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,21,21
Marion,MARION NO. 2,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,25,25
Marion,MARION NORTH,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,9,9
Marion,MARION SOUTH,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,48,48
Marion,MARION WEST,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,20,20
Marion,SELLERS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,6,6
Marion,TEMPERANCE,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,14,14
Marion,ZION,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,14,14
Marion,N WEST MULLINS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,28,28
Marion,S WEST MULLINS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,31,31
Marion,N EAST MULLINS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,27,27
Marion,S EAST MULLINS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,7,7
Marion,NICHOLS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,2,2
Marion,Absentee,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,300,300
Marion,Emergency,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Marion,Failsafe,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Marion,Provisional,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Marion,Failsafe Provisional,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Marion,BRITTON'S NECK,"U.S.  House of Representatives, District  7",7,DEM,Robert Williams,226,226
Marion,FRIENDSHIP,"U.S.  House of Representatives, District  7",7,DEM,Robert Williams,19,19
Marion,CENTENARY,"U.S.  House of Representatives, District  7",7,DEM,Robert Williams,78,78
Marion,RAINS,"U.S.  House of Representatives, District  7",7,DEM,Robert Williams,35,35
