county,precinct,office,district,party,candidate,votes,election_day
Hampton,BRUNSON,Governor,,DEM,Phil Noble,19,19
Hampton,HAMPTON COURTHOUSE NO.1,Governor,,DEM,Phil Noble,23,23
Hampton,HAMPTON COURTHOUSE NO.2,Governor,,DEM,Phil Noble,46,46
Hampton,VARNVILLE,Governor,,DEM,Phil Noble,38,38
Hampton,EARLY BRANCH,Governor,,DEM,Phil Noble,7,7
Hampton,GARNETT,Governor,,DEM,Phil Noble,0,0
Hampton,ESTILL,Governor,,DEM,Phil Noble,28,28
Hampton,BONNETT,Governor,,DEM,Phil Noble,23,23
Hampton,FURMAN,Governor,,DEM,Phil Noble,7,7
Hampton,SCOTIA,Governor,,DEM,Phil Noble,5,5
Hampton,YEMASSEE,Governor,,DEM,Phil Noble,28,28
Hampton,HORSE GALL,Governor,,DEM,Phil Noble,5,5
Hampton,RIVERS MILL,Governor,,DEM,Phil Noble,2,2
Hampton,HOPEWELL,Governor,,DEM,Phil Noble,11,11
Hampton,CROCKET-MILEY,Governor,,DEM,Phil Noble,23,23
Hampton,CUMMINGS,Governor,,DEM,Phil Noble,22,22
Hampton,BLACK CREEK,Governor,,DEM,Phil Noble,22,22
Hampton,GIFFORD,Governor,,DEM,Phil Noble,9,9
Hampton,Absentee,Governor,,DEM,Phil Noble,38,38
Hampton,Emergency,Governor,,DEM,Phil Noble,0,0
Hampton,Failsafe,Governor,,DEM,Phil Noble,1,1
Hampton,Provisional,Governor,,DEM,Phil Noble,1,1
Hampton,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Hampton,BRUNSON,Governor,,DEM,James Smith,67,67
Hampton,HAMPTON COURTHOUSE NO.1,Governor,,DEM,James Smith,83,83
Hampton,HAMPTON COURTHOUSE NO.2,Governor,,DEM,James Smith,140,140
Hampton,VARNVILLE,Governor,,DEM,James Smith,203,203
Hampton,EARLY BRANCH,Governor,,DEM,James Smith,34,34
Hampton,GARNETT,Governor,,DEM,James Smith,30,30
Hampton,ESTILL,Governor,,DEM,James Smith,168,168
Hampton,BONNETT,Governor,,DEM,James Smith,53,53
Hampton,FURMAN,Governor,,DEM,James Smith,49,49
Hampton,SCOTIA,Governor,,DEM,James Smith,36,36
Hampton,YEMASSEE,Governor,,DEM,James Smith,89,89
Hampton,HORSE GALL,Governor,,DEM,James Smith,11,11
Hampton,RIVERS MILL,Governor,,DEM,James Smith,8,8
Hampton,HOPEWELL,Governor,,DEM,James Smith,13,13
Hampton,CROCKET-MILEY,Governor,,DEM,James Smith,43,43
Hampton,CUMMINGS,Governor,,DEM,James Smith,68,68
Hampton,BLACK CREEK,Governor,,DEM,James Smith,23,23
Hampton,GIFFORD,Governor,,DEM,James Smith,61,61
Hampton,Absentee,Governor,,DEM,James Smith,261,261
Hampton,Emergency,Governor,,DEM,James Smith,3,3
Hampton,Failsafe,Governor,,DEM,James Smith,3,3
Hampton,Provisional,Governor,,DEM,James Smith,0,0
Hampton,Failsafe Provisional,Governor,,DEM,James Smith,0,0
Hampton,BRUNSON,Governor,,DEM,Marguerite Willis,20,20
Hampton,HAMPTON COURTHOUSE NO.1,Governor,,DEM,Marguerite Willis,39,39
Hampton,HAMPTON COURTHOUSE NO.2,Governor,,DEM,Marguerite Willis,57,57
Hampton,VARNVILLE,Governor,,DEM,Marguerite Willis,102,102
Hampton,EARLY BRANCH,Governor,,DEM,Marguerite Willis,18,18
Hampton,GARNETT,Governor,,DEM,Marguerite Willis,16,16
Hampton,ESTILL,Governor,,DEM,Marguerite Willis,97,97
Hampton,BONNETT,Governor,,DEM,Marguerite Willis,34,34
Hampton,FURMAN,Governor,,DEM,Marguerite Willis,33,33
Hampton,SCOTIA,Governor,,DEM,Marguerite Willis,19,19
Hampton,YEMASSEE,Governor,,DEM,Marguerite Willis,60,60
Hampton,HORSE GALL,Governor,,DEM,Marguerite Willis,1,1
Hampton,RIVERS MILL,Governor,,DEM,Marguerite Willis,3,3
Hampton,HOPEWELL,Governor,,DEM,Marguerite Willis,12,12
Hampton,CROCKET-MILEY,Governor,,DEM,Marguerite Willis,12,12
Hampton,CUMMINGS,Governor,,DEM,Marguerite Willis,41,41
Hampton,BLACK CREEK,Governor,,DEM,Marguerite Willis,6,6
Hampton,GIFFORD,Governor,,DEM,Marguerite Willis,18,18
Hampton,Absentee,Governor,,DEM,Marguerite Willis,94,94
Hampton,Emergency,Governor,,DEM,Marguerite Willis,4,4
Hampton,Failsafe,Governor,,DEM,Marguerite Willis,0,0
Hampton,Provisional,Governor,,DEM,Marguerite Willis,1,1
Hampton,Failsafe Provisional,Governor,,DEM,Marguerite Willis,0,0
Hampton,BRUNSON,"State  House of Representatives, District  122",122,DEM,Bill Bowers,109,109
Hampton,HAMPTON COURTHOUSE NO.1,"State  House of Representatives, District  122",122,DEM,Bill Bowers,87,87
Hampton,HAMPTON COURTHOUSE NO.2,"State  House of Representatives, District  122",122,DEM,Bill Bowers,206,206
Hampton,VARNVILLE,"State  House of Representatives, District  122",122,DEM,Bill Bowers,170,170
Hampton,EARLY BRANCH,"State  House of Representatives, District  122",122,DEM,Bill Bowers,36,36
Hampton,GARNETT,"State  House of Representatives, District  122",122,DEM,Bill Bowers,9,9
Hampton,ESTILL,"State  House of Representatives, District  122",122,DEM,Bill Bowers,132,132
Hampton,BONNETT,"State  House of Representatives, District  122",122,DEM,Bill Bowers,111,111
Hampton,FURMAN,"State  House of Representatives, District  122",122,DEM,Bill Bowers,40,40
Hampton,SCOTIA,"State  House of Representatives, District  122",122,DEM,Bill Bowers,26,26
Hampton,YEMASSEE,"State  House of Representatives, District  122",122,DEM,Bill Bowers,85,85
Hampton,HORSE GALL,"State  House of Representatives, District  122",122,DEM,Bill Bowers,26,26
Hampton,RIVERS MILL,"State  House of Representatives, District  122",122,DEM,Bill Bowers,7,7
Hampton,HOPEWELL,"State  House of Representatives, District  122",122,DEM,Bill Bowers,45,45
Hampton,CROCKET-MILEY,"State  House of Representatives, District  122",122,DEM,Bill Bowers,67,67
Hampton,CUMMINGS,"State  House of Representatives, District  122",122,DEM,Bill Bowers,64,64
Hampton,BLACK CREEK,"State  House of Representatives, District  122",122,DEM,Bill Bowers,55,55
Hampton,GIFFORD,"State  House of Representatives, District  122",122,DEM,Bill Bowers,22,22
