county,precinct,office,district,party,candidate,votes,election_day
Williamsburg,BLACK RIVER,Governor,,DEM,Phil Noble,7,7
Williamsburg,BLOOMINGVALE,Governor,,DEM,Phil Noble,17,17
Williamsburg,CADES,Governor,,DEM,Phil Noble,11,11
Williamsburg,CEDAR SWAMP,Governor,,DEM,Phil Noble,15,15
Williamsburg,CENTRAL,Governor,,DEM,Phil Noble,38,38
Williamsburg,EARLES,Governor,,DEM,Phil Noble,4,4
Williamsburg,GREELEYVILLE,Governor,,DEM,Phil Noble,41,41
Williamsburg,HARMONY,Governor,,DEM,Phil Noble,5,5
Williamsburg,HEBRON,Governor,,DEM,Phil Noble,6,6
Williamsburg,HEMINGWAY,Governor,,DEM,Phil Noble,47,47
Williamsburg,HENRY-POPLAR HILL,Governor,,DEM,Phil Noble,10,10
Williamsburg,INDIANTOWN,Governor,,DEM,Phil Noble,25,25
Williamsburg,KINGSTREE NO.1,Governor,,DEM,Phil Noble,67,67
Williamsburg,KINGSTREE NO.2,Governor,,DEM,Phil Noble,17,17
Williamsburg,KINGSTREE NO.3,Governor,,DEM,Phil Noble,49,49
Williamsburg,KINGSTREE NO.4,Governor,,DEM,Phil Noble,30,30
Williamsburg,LANE,Governor,,DEM,Phil Noble,22,22
Williamsburg,MORRISVILLE,Governor,,DEM,Phil Noble,10,10
Williamsburg,MOUNT VERNON,Governor,,DEM,Phil Noble,13,13
Williamsburg,NESMITH,Governor,,DEM,Phil Noble,27,27
Williamsburg,PERGAMOS,Governor,,DEM,Phil Noble,0,0
Williamsburg,PINEY FOREST,Governor,,DEM,Phil Noble,5,5
Williamsburg,SALTERS,Governor,,DEM,Phil Noble,29,29
Williamsburg,SANDY BAY,Governor,,DEM,Phil Noble,10,10
Williamsburg,SINGLETARY,Governor,,DEM,Phil Noble,10,10
Williamsburg,SUTTONS,Governor,,DEM,Phil Noble,3,3
Williamsburg,TRIO,Governor,,DEM,Phil Noble,8,8
Williamsburg,MUDDY CREEK,Governor,,DEM,Phil Noble,27,27
Williamsburg,Absentee,Governor,,DEM,Phil Noble,106,106
Williamsburg,Emergency,Governor,,DEM,Phil Noble,1,1
Williamsburg,Failsafe,Governor,,DEM,Phil Noble,0,0
Williamsburg,Provisional,Governor,,DEM,Phil Noble,0,0
Williamsburg,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Williamsburg,BLACK RIVER,Governor,,DEM,James Smith,32,32
Williamsburg,BLOOMINGVALE,Governor,,DEM,James Smith,121,121
Williamsburg,CADES,Governor,,DEM,James Smith,49,49
Williamsburg,CEDAR SWAMP,Governor,,DEM,James Smith,45,45
Williamsburg,CENTRAL,Governor,,DEM,James Smith,153,153
Williamsburg,EARLES,Governor,,DEM,James Smith,26,26
Williamsburg,GREELEYVILLE,Governor,,DEM,James Smith,209,209
Williamsburg,HARMONY,Governor,,DEM,James Smith,22,22
Williamsburg,HEBRON,Governor,,DEM,James Smith,21,21
Williamsburg,HEMINGWAY,Governor,,DEM,James Smith,205,205
Williamsburg,HENRY-POPLAR HILL,Governor,,DEM,James Smith,68,68
Williamsburg,INDIANTOWN,Governor,,DEM,James Smith,304,304
Williamsburg,KINGSTREE NO.1,Governor,,DEM,James Smith,294,294
Williamsburg,KINGSTREE NO.2,Governor,,DEM,James Smith,85,85
Williamsburg,KINGSTREE NO.3,Governor,,DEM,James Smith,265,265
Williamsburg,KINGSTREE NO.4,Governor,,DEM,James Smith,176,176
Williamsburg,LANE,Governor,,DEM,James Smith,161,161
Williamsburg,MORRISVILLE,Governor,,DEM,James Smith,35,35
Williamsburg,MOUNT VERNON,Governor,,DEM,James Smith,54,54
Williamsburg,NESMITH,Governor,,DEM,James Smith,129,129
Williamsburg,PERGAMOS,Governor,,DEM,James Smith,25,25
Williamsburg,PINEY FOREST,Governor,,DEM,James Smith,3,3
Williamsburg,SALTERS,Governor,,DEM,James Smith,187,187
Williamsburg,SANDY BAY,Governor,,DEM,James Smith,23,23
Williamsburg,SINGLETARY,Governor,,DEM,James Smith,66,66
Williamsburg,SUTTONS,Governor,,DEM,James Smith,10,10
Williamsburg,TRIO,Governor,,DEM,James Smith,163,163
Williamsburg,MUDDY CREEK,Governor,,DEM,James Smith,86,86
Williamsburg,Absentee,Governor,,DEM,James Smith,772,772
Williamsburg,Emergency,Governor,,DEM,James Smith,4,4
Williamsburg,Failsafe,Governor,,DEM,James Smith,1,1
Williamsburg,Provisional,Governor,,DEM,James Smith,0,0
Williamsburg,Failsafe Provisional,Governor,,DEM,James Smith,0,0
Williamsburg,BLACK RIVER,Governor,,DEM,Marguerite Willis,27,27
Williamsburg,BLOOMINGVALE,Governor,,DEM,Marguerite Willis,33,33
Williamsburg,CADES,Governor,,DEM,Marguerite Willis,20,20
Williamsburg,CEDAR SWAMP,Governor,,DEM,Marguerite Willis,17,17
Williamsburg,CENTRAL,Governor,,DEM,Marguerite Willis,68,68
Williamsburg,EARLES,Governor,,DEM,Marguerite Willis,12,12
Williamsburg,GREELEYVILLE,Governor,,DEM,Marguerite Willis,74,74
Williamsburg,HARMONY,Governor,,DEM,Marguerite Willis,4,4
Williamsburg,HEBRON,Governor,,DEM,Marguerite Willis,5,5
Williamsburg,HEMINGWAY,Governor,,DEM,Marguerite Willis,91,91
Williamsburg,HENRY-POPLAR HILL,Governor,,DEM,Marguerite Willis,25,25
Williamsburg,INDIANTOWN,Governor,,DEM,Marguerite Willis,72,72
Williamsburg,KINGSTREE NO.1,Governor,,DEM,Marguerite Willis,149,149
Williamsburg,KINGSTREE NO.2,Governor,,DEM,Marguerite Willis,54,54
Williamsburg,KINGSTREE NO.3,Governor,,DEM,Marguerite Willis,152,152
Williamsburg,KINGSTREE NO.4,Governor,,DEM,Marguerite Willis,66,66
Williamsburg,LANE,Governor,,DEM,Marguerite Willis,52,52
Williamsburg,MORRISVILLE,Governor,,DEM,Marguerite Willis,18,18
Williamsburg,MOUNT VERNON,Governor,,DEM,Marguerite Willis,22,22
Williamsburg,NESMITH,Governor,,DEM,Marguerite Willis,51,51
Williamsburg,PERGAMOS,Governor,,DEM,Marguerite Willis,12,12
Williamsburg,PINEY FOREST,Governor,,DEM,Marguerite Willis,2,2
Williamsburg,SALTERS,Governor,,DEM,Marguerite Willis,61,61
Williamsburg,SANDY BAY,Governor,,DEM,Marguerite Willis,17,17
Williamsburg,SINGLETARY,Governor,,DEM,Marguerite Willis,19,19
Williamsburg,SUTTONS,Governor,,DEM,Marguerite Willis,3,3
Williamsburg,TRIO,Governor,,DEM,Marguerite Willis,47,47
Williamsburg,MUDDY CREEK,Governor,,DEM,Marguerite Willis,49,49
Williamsburg,Absentee,Governor,,DEM,Marguerite Willis,221,221
Williamsburg,Emergency,Governor,,DEM,Marguerite Willis,0,0
Williamsburg,Failsafe,Governor,,DEM,Marguerite Willis,0,0
Williamsburg,Provisional,Governor,,DEM,Marguerite Willis,0,0
Williamsburg,Failsafe Provisional,Governor,,DEM,Marguerite Willis,0,0
