county,precinct,office,district,party,candidate,votes,election_day
Williamsburg,BLACK RIVER,Governor,,REP,Henry McMaster,19,19
Williamsburg,BLOOMINGVALE,Governor,,REP,Henry McMaster,21,21
Williamsburg,CADES,Governor,,REP,Henry McMaster,9,9
Williamsburg,CEDAR SWAMP,Governor,,REP,Henry McMaster,14,14
Williamsburg,CENTRAL,Governor,,REP,Henry McMaster,19,19
Williamsburg,EARLES,Governor,,REP,Henry McMaster,30,30
Williamsburg,GREELEYVILLE,Governor,,REP,Henry McMaster,19,19
Williamsburg,HARMONY,Governor,,REP,Henry McMaster,29,29
Williamsburg,HEBRON,Governor,,REP,Henry McMaster,34,34
Williamsburg,HEMINGWAY,Governor,,REP,Henry McMaster,61,61
Williamsburg,HENRY-POPLAR HILL,Governor,,REP,Henry McMaster,27,27
Williamsburg,INDIANTOWN,Governor,,REP,Henry McMaster,12,12
Williamsburg,KINGSTREE NO.1,Governor,,REP,Henry McMaster,65,65
Williamsburg,KINGSTREE NO.2,Governor,,REP,Henry McMaster,1,1
Williamsburg,KINGSTREE NO.3,Governor,,REP,Henry McMaster,1,1
Williamsburg,KINGSTREE NO.4,Governor,,REP,Henry McMaster,15,15
Williamsburg,LANE,Governor,,REP,Henry McMaster,11,11
Williamsburg,MORRISVILLE,Governor,,REP,Henry McMaster,0,0
Williamsburg,MOUNT VERNON,Governor,,REP,Henry McMaster,16,16
Williamsburg,NESMITH,Governor,,REP,Henry McMaster,2,2
Williamsburg,PERGAMOS,Governor,,REP,Henry McMaster,14,14
Williamsburg,PINEY FOREST,Governor,,REP,Henry McMaster,32,32
Williamsburg,SALTERS,Governor,,REP,Henry McMaster,8,8
Williamsburg,SANDY BAY,Governor,,REP,Henry McMaster,24,24
Williamsburg,SINGLETARY,Governor,,REP,Henry McMaster,2,2
Williamsburg,SUTTONS,Governor,,REP,Henry McMaster,25,25
Williamsburg,TRIO,Governor,,REP,Henry McMaster,9,9
Williamsburg,MUDDY CREEK,Governor,,REP,Henry McMaster,47,47
Williamsburg,Absentee,Governor,,REP,Henry McMaster,21,21
Williamsburg,Emergency,Governor,,REP,Henry McMaster,0,0
Williamsburg,Failsafe,Governor,,REP,Henry McMaster,0,0
Williamsburg,Provisional,Governor,,REP,Henry McMaster,0,0
Williamsburg,Failsafe Provisional,Governor,,REP,Henry McMaster,0,0
Williamsburg,BLACK RIVER,Governor,,REP,John Warren,4,4
Williamsburg,BLOOMINGVALE,Governor,,REP,John Warren,0,0
Williamsburg,CADES,Governor,,REP,John Warren,1,1
Williamsburg,CEDAR SWAMP,Governor,,REP,John Warren,3,3
Williamsburg,CENTRAL,Governor,,REP,John Warren,6,6
Williamsburg,EARLES,Governor,,REP,John Warren,10,10
Williamsburg,GREELEYVILLE,Governor,,REP,John Warren,4,4
Williamsburg,HARMONY,Governor,,REP,John Warren,9,9
Williamsburg,HEBRON,Governor,,REP,John Warren,15,15
Williamsburg,HEMINGWAY,Governor,,REP,John Warren,10,10
Williamsburg,HENRY-POPLAR HILL,Governor,,REP,John Warren,6,6
Williamsburg,INDIANTOWN,Governor,,REP,John Warren,4,4
Williamsburg,KINGSTREE NO.1,Governor,,REP,John Warren,43,43
Williamsburg,KINGSTREE NO.2,Governor,,REP,John Warren,0,0
Williamsburg,KINGSTREE NO.3,Governor,,REP,John Warren,0,0
Williamsburg,KINGSTREE NO.4,Governor,,REP,John Warren,4,4
Williamsburg,LANE,Governor,,REP,John Warren,0,0
Williamsburg,MORRISVILLE,Governor,,REP,John Warren,0,0
Williamsburg,MOUNT VERNON,Governor,,REP,John Warren,9,9
Williamsburg,NESMITH,Governor,,REP,John Warren,2,2
Williamsburg,PERGAMOS,Governor,,REP,John Warren,1,1
Williamsburg,PINEY FOREST,Governor,,REP,John Warren,11,11
Williamsburg,SALTERS,Governor,,REP,John Warren,3,3
Williamsburg,SANDY BAY,Governor,,REP,John Warren,8,8
Williamsburg,SINGLETARY,Governor,,REP,John Warren,0,0
Williamsburg,SUTTONS,Governor,,REP,John Warren,6,6
Williamsburg,TRIO,Governor,,REP,John Warren,7,7
Williamsburg,MUDDY CREEK,Governor,,REP,John Warren,13,13
Williamsburg,Absentee,Governor,,REP,John Warren,7,7
Williamsburg,Emergency,Governor,,REP,John Warren,0,0
Williamsburg,Failsafe,Governor,,REP,John Warren,0,0
Williamsburg,Provisional,Governor,,REP,John Warren,0,0
Williamsburg,Failsafe Provisional,Governor,,REP,John Warren,0,0
Williamsburg,BLACK RIVER,Attorney General,,REP,Todd Atwater,12,12
Williamsburg,BLOOMINGVALE,Attorney General,,REP,Todd Atwater,9,9
Williamsburg,CADES,Attorney General,,REP,Todd Atwater,1,1
Williamsburg,CEDAR SWAMP,Attorney General,,REP,Todd Atwater,6,6
Williamsburg,CENTRAL,Attorney General,,REP,Todd Atwater,11,11
Williamsburg,EARLES,Attorney General,,REP,Todd Atwater,11,11
Williamsburg,GREELEYVILLE,Attorney General,,REP,Todd Atwater,10,10
Williamsburg,HARMONY,Attorney General,,REP,Todd Atwater,6,6
Williamsburg,HEBRON,Attorney General,,REP,Todd Atwater,10,10
Williamsburg,HEMINGWAY,Attorney General,,REP,Todd Atwater,22,22
Williamsburg,HENRY-POPLAR HILL,Attorney General,,REP,Todd Atwater,8,8
Williamsburg,INDIANTOWN,Attorney General,,REP,Todd Atwater,6,6
Williamsburg,KINGSTREE NO.1,Attorney General,,REP,Todd Atwater,37,37
Williamsburg,KINGSTREE NO.2,Attorney General,,REP,Todd Atwater,1,1
Williamsburg,KINGSTREE NO.3,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,KINGSTREE NO.4,Attorney General,,REP,Todd Atwater,8,8
Williamsburg,LANE,Attorney General,,REP,Todd Atwater,2,2
Williamsburg,MORRISVILLE,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,MOUNT VERNON,Attorney General,,REP,Todd Atwater,6,6
Williamsburg,NESMITH,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,PERGAMOS,Attorney General,,REP,Todd Atwater,11,11
Williamsburg,PINEY FOREST,Attorney General,,REP,Todd Atwater,7,7
Williamsburg,SALTERS,Attorney General,,REP,Todd Atwater,1,1
Williamsburg,SANDY BAY,Attorney General,,REP,Todd Atwater,11,11
Williamsburg,SINGLETARY,Attorney General,,REP,Todd Atwater,1,1
Williamsburg,SUTTONS,Attorney General,,REP,Todd Atwater,11,11
Williamsburg,TRIO,Attorney General,,REP,Todd Atwater,4,4
Williamsburg,MUDDY CREEK,Attorney General,,REP,Todd Atwater,24,24
Williamsburg,Absentee,Attorney General,,REP,Todd Atwater,7,7
Williamsburg,Emergency,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,Failsafe,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,Provisional,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,Failsafe Provisional,Attorney General,,REP,Todd Atwater,0,0
Williamsburg,BLACK RIVER,Attorney General,,REP,Alan Wilson,10,10
Williamsburg,BLOOMINGVALE,Attorney General,,REP,Alan Wilson,8,8
Williamsburg,CADES,Attorney General,,REP,Alan Wilson,9,9
