county,precinct,office,district,party,candidate,votes,election_day
Chesterfield,ANGELUS-CARARRH,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,20,20
Chesterfield,BAY SPRINGS,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Chesterfield,BLACK CREEK,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,8,8
Chesterfield,BROCKS MILL,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,34,34
Chesterfield,CASH,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,55,55
Chesterfield,CENTER GROVE-WINZO,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,10,10
Chesterfield,CHERAW NO. 1,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,28,28
Chesterfield,CHERAW NO. 2,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,22,22
Chesterfield,CHERAW NO. 3,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,33,33
Chesterfield,CHERAW NO. 4,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,25,25
Chesterfield,COURTHOUSE,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,35,35
Chesterfield,DUDLEY-MANGUM,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,1,1
Chesterfield,GRANTS MILL,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,46,46
Chesterfield,JEFFERSON,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,31,31
Chesterfield,MCBEE,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,22,22
Chesterfield,MIDDENDORF,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,1,1
Chesterfield,MT. GROGHAN,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,9,9
Chesterfield,OUSLEYDALE,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,15,15
Chesterfield,PAGELAND NO. 1,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,7,7
Chesterfield,PAGELAND NO. 2,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,13,13
Chesterfield,PATRICK,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,10,10
Chesterfield,PEE DEE,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,3,3
Chesterfield,RUBY,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,22,22
Chesterfield,SHILOH,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,11,11
Chesterfield,SNOW HILL-VAUGHN,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,5,5
Chesterfield,Absentee,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,46,46
Chesterfield,Emergency,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Chesterfield,Failsafe,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Chesterfield,Provisional,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Chesterfield,Failsafe Provisional,"U.S.  House of Representatives, District  7",7,DEM,Mal Hyman,0,0
Chesterfield,ANGELUS-CARARRH,"U.S.  House of Representatives, District  7",7,DEM,Robert Williams,3,3
