county,precinct,office,district,party,candidate,votes,election_day
Aiken,Aiken No. 1,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,11,11
Aiken,Aiken No. 2,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,12,12
Aiken,Aiken No. 3,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,21,21
Aiken,Aiken No. 4,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,14,14
Aiken,Aiken No. 5,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,26,26
Aiken,Aiken No. 6,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,26,26
Aiken,Bath,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,4,4
Aiken,Beech Island,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,11,11
Aiken,Belvedere No. 9,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,5,5
Aiken,Carolina Heights,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,24,24
Aiken,China Springs,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,16,16
Aiken,Clearwater,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,3,3
Aiken,College Acres,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,11,11
Aiken,Eureka,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Gloverville,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,1,1
Aiken,Graniteville,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,3,3
Aiken,Jackson,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Langley,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,6,6
Aiken,Lynwood,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,2,2
Aiken,Millbrook,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,18,18
Aiken,Monetta,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,4,4
Aiken,Montmorenci No. 22,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,6,6
Aiken,New Ellenton,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,10,10
Aiken,New Holland,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,N. Augusta No. 25,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,6,6
Aiken,N. Augusta No. 26,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,6,6
Aiken,N. Augusta No. 27,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,1,1
Aiken,N. Augusta No. 28,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,4,4
Aiken,N. Augusta No. 29,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,7,7
Aiken,Oak Grove,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,6,6
Aiken,Perry,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,9,9
Aiken,Salley,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,20,20
Aiken,Shaws Fork,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,3,3
Aiken,Shiloh,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,13,13
Aiken,Six Points No. 35,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,18,18
Aiken,Tabernacle,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Talatha,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,25,25
Aiken,Vaucluse,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Wagener,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,11,11
Aiken,Ward,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Warrenville,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,7,7
Aiken,White Pond,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,12,12
Aiken,Windsor No. 43,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,9,9
Aiken,Belvedere No. 44,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,7,7
Aiken,Misty Lakes,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Six Points No. 46,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,40,40
Aiken,Aiken No. 47,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,12,12
Aiken,Hammond No. 48,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,4,4
Aiken,Willow Springs,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,4,4
Aiken,Breezy Hill,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,17,17
Aiken,Midland Valley No. 51,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,5,5
Aiken,Levels No. 52,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,20,20
Aiken,Hollow Creek,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,14,14
Aiken,N. Augusta No. 54,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,10,10
Aiken,N. Augusta No. 55,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,7,7
Aiken,Couchton,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,9,9
Aiken,Redds Branch,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,8,8
Aiken,Fox Creek No. 58,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,5,5
Aiken,Pine Forest,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,5,5
Aiken,Gem Lakes No. 60,"U.S. House of Representatives, District 2",2,DEM,Sean Carrigan,11,11
