county,precinct,office,district,party,candidate,votes,election_day
Newberry,Newberry Ward 1,Governor,,DEM,Phil Noble,6,6
Newberry,Newberry Ward 2,Governor,,DEM,Phil Noble,6,6
Newberry,Newberry Ward 3,Governor,,DEM,Phil Noble,5,5
Newberry,Newberry Ward 4,Governor,,DEM,Phil Noble,2,2
Newberry,Newberry Ward 5,Governor,,DEM,Phil Noble,1,1
Newberry,Newberry Ward 6,Governor,,DEM,Phil Noble,6,6
Newberry,Beth - Eden,Governor,,DEM,Phil Noble,4,4
Newberry,Bush River,Governor,,DEM,Phil Noble,3,3
Newberry,Chappells,Governor,,DEM,Phil Noble,1,1
Newberry,Fairview,Governor,,DEM,Phil Noble,4,4
Newberry,Hartford,Governor,,DEM,Phil Noble,7,7
Newberry,Helena,Governor,,DEM,Phil Noble,8,8
Newberry,Kinards-Jalapa,Governor,,DEM,Phil Noble,0,0
Newberry,Johnstone,Governor,,DEM,Phil Noble,0,0
Newberry,Little Mountain,Governor,,DEM,Phil Noble,3,3
Newberry,Maybinton,Governor,,DEM,Phil Noble,1,1
Newberry,Mt. Bethel-Garmany,Governor,,DEM,Phil Noble,8,8
Newberry,Consolidated Number 5,Governor,,DEM,Phil Noble,6,6
Newberry,O'Neal,Governor,,DEM,Phil Noble,0,0
Newberry,Oakland,Governor,,DEM,Phil Noble,3,3
Newberry,Peak,Governor,,DEM,Phil Noble,2,2
Newberry,Pomaria,Governor,,DEM,Phil Noble,2,2
Newberry,Prosperity City,Governor,,DEM,Phil Noble,1,1
Newberry,Silverstreet,Governor,,DEM,Phil Noble,1,1
Newberry,Stoney Hill,Governor,,DEM,Phil Noble,1,1
Newberry,St. Phillips-Jolly Street,Governor,,DEM,Phil Noble,4,4
Newberry,Wheeland,Governor,,DEM,Phil Noble,1,1
Newberry,Whitmire City,Governor,,DEM,Phil Noble,3,3
Newberry,Whitmire Outside,Governor,,DEM,Phil Noble,2,2
Newberry,Prosperity Outside,Governor,,DEM,Phil Noble,2,2
Newberry,Absentee,Governor,,DEM,Phil Noble,11,11
Newberry,Emergency,Governor,,DEM,Phil Noble,0,0
Newberry,Failsafe,Governor,,DEM,Phil Noble,0,0
Newberry,Provisional,Governor,,DEM,Phil Noble,0,0
Newberry,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Newberry,Newberry Ward 1,Governor,,DEM,James Smith,31,31
Newberry,Newberry Ward 2,Governor,,DEM,James Smith,42,42
Newberry,Newberry Ward 3,Governor,,DEM,James Smith,47,47
Newberry,Newberry Ward 4,Governor,,DEM,James Smith,55,55
Newberry,Newberry Ward 5,Governor,,DEM,James Smith,39,39
Newberry,Newberry Ward 6,Governor,,DEM,James Smith,49,49
Newberry,Beth - Eden,Governor,,DEM,James Smith,25,25
Newberry,Bush River,Governor,,DEM,James Smith,11,11
Newberry,Chappells,Governor,,DEM,James Smith,11,11
Newberry,Fairview,Governor,,DEM,James Smith,49,49
Newberry,Hartford,Governor,,DEM,James Smith,42,42
Newberry,Helena,Governor,,DEM,James Smith,92,92
Newberry,Kinards-Jalapa,Governor,,DEM,James Smith,17,17
Newberry,Johnstone,Governor,,DEM,James Smith,17,17
Newberry,Little Mountain,Governor,,DEM,James Smith,36,36
Newberry,Maybinton,Governor,,DEM,James Smith,13,13
