county,precinct,office,district,party,candidate,votes,election_day
Saluda,Centennial,Governor,,DEM,Phil Noble,1,1
Saluda,Clyde,Governor,,DEM,Phil Noble,1,1
Saluda,Delmar,Governor,,DEM,Phil Noble,1,1
Saluda,Fruit Hill,Governor,,DEM,Phil Noble,6,6
Saluda,Higgins/Zoar,Governor,,DEM,Phil Noble,4,4
Saluda,Holly,Governor,,DEM,Phil Noble,1,1
Saluda,Hollywood,Governor,,DEM,Phil Noble,5,5
Saluda,Holstons,Governor,,DEM,Phil Noble,2,2
Saluda,Mayson,Governor,,DEM,Phil Noble,1,1
Saluda,Mt. Willing,Governor,,DEM,Phil Noble,0,0
Saluda,Pleasant Cross,Governor,,DEM,Phil Noble,0,0
Saluda,Pleasant Grove,Governor,,DEM,Phil Noble,2,2
Saluda,Richland,Governor,,DEM,Phil Noble,0,0
Saluda,Ridge Spring/Monetta,Governor,,DEM,Phil Noble,9,9
Saluda,Saluda No. 1,Governor,,DEM,Phil Noble,10,10
Saluda,Saluda No. 2,Governor,,DEM,Phil Noble,4,4
Saluda,Sardis,Governor,,DEM,Phil Noble,1,1
Saluda,Ward,Governor,,DEM,Phil Noble,7,7
Saluda,Absentee,Governor,,DEM,Phil Noble,1,1
Saluda,Emergency,Governor,,DEM,Phil Noble,0,0
Saluda,Failsafe,Governor,,DEM,Phil Noble,0,0
Saluda,Provisional,Governor,,DEM,Phil Noble,0,0
Saluda,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Saluda,Centennial,Governor,,DEM,James Smith,9,9
Saluda,Clyde,Governor,,DEM,James Smith,4,4
Saluda,Delmar,Governor,,DEM,James Smith,7,7
Saluda,Fruit Hill,Governor,,DEM,James Smith,50,50
Saluda,Higgins/Zoar,Governor,,DEM,James Smith,22,22
Saluda,Holly,Governor,,DEM,James Smith,12,12
Saluda,Hollywood,Governor,,DEM,James Smith,19,19
Saluda,Holstons,Governor,,DEM,James Smith,21,21
Saluda,Mayson,Governor,,DEM,James Smith,12,12
Saluda,Mt. Willing,Governor,,DEM,James Smith,0,0
Saluda,Pleasant Cross,Governor,,DEM,James Smith,15,15
Saluda,Pleasant Grove,Governor,,DEM,James Smith,19,19
Saluda,Richland,Governor,,DEM,James Smith,12,12
Saluda,Ridge Spring/Monetta,Governor,,DEM,James Smith,53,53
Saluda,Saluda No. 1,Governor,,DEM,James Smith,74,74
Saluda,Saluda No. 2,Governor,,DEM,James Smith,23,23
Saluda,Sardis,Governor,,DEM,James Smith,3,3
Saluda,Ward,Governor,,DEM,James Smith,15,15
Saluda,Absentee,Governor,,DEM,James Smith,28,28
Saluda,Emergency,Governor,,DEM,James Smith,0,0
Saluda,Failsafe,Governor,,DEM,James Smith,0,0
Saluda,Provisional,Governor,,DEM,James Smith,0,0
Saluda,Failsafe Provisional,Governor,,DEM,James Smith,0,0
Saluda,Centennial,Governor,,DEM,Marguerite Willis,4,4
Saluda,Clyde,Governor,,DEM,Marguerite Willis,1,1
Saluda,Delmar,Governor,,DEM,Marguerite Willis,1,1
Saluda,Fruit Hill,Governor,,DEM,Marguerite Willis,36,36
Saluda,Higgins/Zoar,Governor,,DEM,Marguerite Willis,20,20
Saluda,Holly,Governor,,DEM,Marguerite Willis,3,3
Saluda,Hollywood,Governor,,DEM,Marguerite Willis,5,5
Saluda,Holstons,Governor,,DEM,Marguerite Willis,6,6
Saluda,Mayson,Governor,,DEM,Marguerite Willis,13,13
Saluda,Mt. Willing,Governor,,DEM,Marguerite Willis,5,5
