county,precinct,office,district,party,candidate,votes,election_day
Fairfield,BLACKSTOCK,Governor,,DEM,Phil Noble,1,1
Fairfield,BLAIRS,Governor,,DEM,Phil Noble,8,8
Fairfield,CENTERVILLE,Governor,,DEM,Phil Noble,0,0
Fairfield,FEASTERVILLE,Governor,,DEM,Phil Noble,2,2
Fairfield,GREENBRIER,Governor,,DEM,Phil Noble,26,26
Fairfield,GLADDE3N GROVE,Governor,,DEM,Phil Noble,0,0
Fairfield,JENKINSVILLE,Governor,,DEM,Phil Noble,11,11
Fairfield,HOREB-GLENN,Governor,,DEM,Phil Noble,4,4
Fairfield,HICKORY RIDGE,Governor,,DEM,Phil Noble,14,14
Fairfield,LEBANON,Governor,,DEM,Phil Noble,17,17
Fairfield,MITFORD,Governor,,DEM,Phil Noble,8,8
Fairfield,MONTICELLO,Governor,,DEM,Phil Noble,6,6
Fairfield,NEW HOPE,Governor,,DEM,Phil Noble,1,1
Fairfield,RIDGEWAY,Governor,,DEM,Phil Noble,27,27
Fairfield,SIMPSON,Governor,,DEM,Phil Noble,8,8
Fairfield,SOUTH WINNSBORO,Governor,,DEM,Phil Noble,7,7
Fairfield,WINNSBORO MILLS,Governor,,DEM,Phil Noble,10,10
Fairfield,WINNSBORO NO. 1,Governor,,DEM,Phil Noble,16,16
Fairfield,WINNSBORO NO. 2,Governor,,DEM,Phil Noble,26,26
Fairfield,WHITE OAK,Governor,,DEM,Phil Noble,9,9
Fairfield,WOODARD,Governor,,DEM,Phil Noble,2,2
Fairfield,DUTCHMANS CREEK,Governor,,DEM,Phil Noble,11,11
Fairfield,Absentee,Governor,,DEM,Phil Noble,25,25
Fairfield,Emergency,Governor,,DEM,Phil Noble,1,1
Fairfield,Failsafe,Governor,,DEM,Phil Noble,0,0
Fairfield,Provisional,Governor,,DEM,Phil Noble,0,0
Fairfield,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Fairfield,BLACKSTOCK,Governor,,DEM,James Smith,9,9
Fairfield,BLAIRS,Governor,,DEM,James Smith,59,59
Fairfield,CENTERVILLE,Governor,,DEM,James Smith,5,5
Fairfield,FEASTERVILLE,Governor,,DEM,James Smith,46,46
Fairfield,GREENBRIER,Governor,,DEM,James Smith,240,240
Fairfield,GLADDE3N GROVE,Governor,,DEM,James Smith,8,8
Fairfield,JENKINSVILLE,Governor,,DEM,James Smith,97,97
Fairfield,HOREB-GLENN,Governor,,DEM,James Smith,53,53
Fairfield,HICKORY RIDGE,Governor,,DEM,James Smith,129,129
Fairfield,LEBANON,Governor,,DEM,James Smith,82,82
Fairfield,MITFORD,Governor,,DEM,James Smith,38,38
Fairfield,MONTICELLO,Governor,,DEM,James Smith,57,57
Fairfield,NEW HOPE,Governor,,DEM,James Smith,5,5
Fairfield,RIDGEWAY,Governor,,DEM,James Smith,244,244
Fairfield,SIMPSON,Governor,,DEM,James Smith,104,104
Fairfield,SOUTH WINNSBORO,Governor,,DEM,James Smith,87,87
Fairfield,WINNSBORO MILLS,Governor,,DEM,James Smith,40,40
Fairfield,WINNSBORO NO. 1,Governor,,DEM,James Smith,143,143
Fairfield,WINNSBORO NO. 2,Governor,,DEM,James Smith,133,133
Fairfield,WHITE OAK,Governor,,DEM,James Smith,43,43
Fairfield,WOODARD,Governor,,DEM,James Smith,19,19
Fairfield,DUTCHMANS CREEK,Governor,,DEM,James Smith,77,77
Fairfield,Absentee,Governor,,DEM,James Smith,276,276
Fairfield,Emergency,Governor,,DEM,James Smith,1,1
Fairfield,Failsafe,Governor,,DEM,James Smith,2,2
Fairfield,Provisional,Governor,,DEM,James Smith,0,0
Fairfield,Failsafe Provisional,Governor,,DEM,James Smith,1,1
Fairfield,BLACKSTOCK,Governor,,DEM,Marguerite Willis,2,2
Fairfield,BLAIRS,Governor,,DEM,Marguerite Willis,23,23
Fairfield,CENTERVILLE,Governor,,DEM,Marguerite Willis,3,3
Fairfield,FEASTERVILLE,Governor,,DEM,Marguerite Willis,7,7
Fairfield,GREENBRIER,Governor,,DEM,Marguerite Willis,90,90
Fairfield,GLADDE3N GROVE,Governor,,DEM,Marguerite Willis,4,4
Fairfield,JENKINSVILLE,Governor,,DEM,Marguerite Willis,34,34
Fairfield,HOREB-GLENN,Governor,,DEM,Marguerite Willis,20,20
Fairfield,HICKORY RIDGE,Governor,,DEM,Marguerite Willis,40,40
Fairfield,LEBANON,Governor,,DEM,Marguerite Willis,34,34
Fairfield,MITFORD,Governor,,DEM,Marguerite Willis,16,16
Fairfield,MONTICELLO,Governor,,DEM,Marguerite Willis,28,28
Fairfield,NEW HOPE,Governor,,DEM,Marguerite Willis,1,1
Fairfield,RIDGEWAY,Governor,,DEM,Marguerite Willis,74,74
Fairfield,SIMPSON,Governor,,DEM,Marguerite Willis,34,34
Fairfield,SOUTH WINNSBORO,Governor,,DEM,Marguerite Willis,34,34
Fairfield,WINNSBORO MILLS,Governor,,DEM,Marguerite Willis,19,19
Fairfield,WINNSBORO NO. 1,Governor,,DEM,Marguerite Willis,63,63
Fairfield,WINNSBORO NO. 2,Governor,,DEM,Marguerite Willis,45,45
Fairfield,WHITE OAK,Governor,,DEM,Marguerite Willis,16,16
Fairfield,WOODARD,Governor,,DEM,Marguerite Willis,1,1
Fairfield,DUTCHMANS CREEK,Governor,,DEM,Marguerite Willis,20,20
Fairfield,Absentee,Governor,,DEM,Marguerite Willis,70,70
Fairfield,Emergency,Governor,,DEM,Marguerite Willis,1,1
Fairfield,Failsafe,Governor,,DEM,Marguerite Willis,0,0
Fairfield,Provisional,Governor,,DEM,Marguerite Willis,0,0
Fairfield,Failsafe Provisional,Governor,,DEM,Marguerite Willis,0,0
Fairfield,BLACKSTOCK,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,4,4
Fairfield,BLAIRS,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,8,8
Fairfield,CENTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,0,0
Fairfield,FEASTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,2,2
Fairfield,GREENBRIER,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,45,45
Fairfield,GLADDE3N GROVE,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,0,0
Fairfield,JENKINSVILLE,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,15,15
Fairfield,HOREB-GLENN,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,9,9
Fairfield,HICKORY RIDGE,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,16,16
Fairfield,LEBANON,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,21,21
Fairfield,MITFORD,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,8,8
Fairfield,MONTICELLO,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,9,9
Fairfield,NEW HOPE,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,0,0
Fairfield,RIDGEWAY,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,23,23
Fairfield,SIMPSON,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,13,13
Fairfield,SOUTH WINNSBORO,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,13,13
Fairfield,WINNSBORO MILLS,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,11,11
Fairfield,WINNSBORO NO. 1,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,29,29
Fairfield,WINNSBORO NO. 2,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,27,27
Fairfield,WHITE OAK,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,5,5
Fairfield,WOODARD,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,2,2
Fairfield,DUTCHMANS CREEK,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,3,3
Fairfield,Absentee,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,27,27
Fairfield,Emergency,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,0,0
Fairfield,Failsafe,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,1,1
Fairfield,Provisional,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,0,0
Fairfield,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,DEM,Mark Ali,0,0
Fairfield,BLACKSTOCK,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,2,2
Fairfield,BLAIRS,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,5,5
Fairfield,CENTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,0,0
Fairfield,FEASTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,9,9
Fairfield,GREENBRIER,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,32,32
Fairfield,GLADDE3N GROVE,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,2,2
Fairfield,JENKINSVILLE,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,12,12
Fairfield,HOREB-GLENN,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,8,8
Fairfield,HICKORY RIDGE,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,14,14
Fairfield,LEBANON,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,10,10
Fairfield,MITFORD,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,2,2
Fairfield,MONTICELLO,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,10,10
Fairfield,NEW HOPE,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,0,0
Fairfield,RIDGEWAY,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,24,24
Fairfield,SIMPSON,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,8,8
Fairfield,SOUTH WINNSBORO,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,9,9
Fairfield,WINNSBORO MILLS,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,11,11
Fairfield,WINNSBORO NO. 1,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,25,25
Fairfield,WINNSBORO NO. 2,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,14,14
Fairfield,WHITE OAK,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,11,11
Fairfield,WOODARD,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,1,1
Fairfield,DUTCHMANS CREEK,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,11,11
Fairfield,Absentee,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,26,26
Fairfield,Emergency,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,1,1
Fairfield,Failsafe,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,0,0
Fairfield,Provisional,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,0,0
Fairfield,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,DEM,Steve Lough,0,0
Fairfield,BLACKSTOCK,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,1,1
Fairfield,BLAIRS,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,7,7
Fairfield,CENTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,1,1
Fairfield,FEASTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,7,7
Fairfield,GREENBRIER,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,58,58
Fairfield,GLADDE3N GROVE,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,1,1
Fairfield,JENKINSVILLE,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,18,18
Fairfield,HOREB-GLENN,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,15,15
Fairfield,HICKORY RIDGE,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,23,23
Fairfield,LEBANON,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,15,15
Fairfield,MITFORD,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,9,9
Fairfield,MONTICELLO,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,19,19
Fairfield,NEW HOPE,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,2,2
Fairfield,RIDGEWAY,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,72,72
Fairfield,SIMPSON,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,29,29
Fairfield,SOUTH WINNSBORO,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,16,16
Fairfield,WINNSBORO MILLS,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,8,8
Fairfield,WINNSBORO NO. 1,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,34,34
Fairfield,WINNSBORO NO. 2,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,30,30
Fairfield,WHITE OAK,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,12,12
Fairfield,WOODARD,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,10,10
Fairfield,DUTCHMANS CREEK,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,18,18
Fairfield,Absentee,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,51,51
Fairfield,Emergency,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,0,0
Fairfield,Failsafe,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,0,0
Fairfield,Provisional,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,0,0
Fairfield,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,DEM,Sidney Moore,0,0
Fairfield,BLACKSTOCK,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,5,5
Fairfield,BLAIRS,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,65,65
Fairfield,CENTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,6,6
Fairfield,FEASTERVILLE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,36,36
Fairfield,GREENBRIER,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,209,209
Fairfield,GLADDE3N GROVE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,9,9
Fairfield,JENKINSVILLE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,91,91
Fairfield,HOREB-GLENN,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,41,41
Fairfield,HICKORY RIDGE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,123,123
Fairfield,LEBANON,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,71,71
Fairfield,MITFORD,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,39,39
Fairfield,MONTICELLO,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,53,53
Fairfield,NEW HOPE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,5,5
Fairfield,RIDGEWAY,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,200,200
Fairfield,SIMPSON,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,90,90
Fairfield,SOUTH WINNSBORO,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,83,83
Fairfield,WINNSBORO MILLS,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,38,38
Fairfield,WINNSBORO NO. 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,122,122
Fairfield,WINNSBORO NO. 2,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,117,117
Fairfield,WHITE OAK,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,34,34
Fairfield,WOODARD,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,7,7
