county,precinct,office,district,party,candidate,votes,election_day
Kershaw,Airport,Governor,,REP,Henry McMaster,189,189
Kershaw,Antioch,Governor,,REP,Henry McMaster,127,127
Kershaw,Bethune,Governor,,REP,Henry McMaster,180,180
Kershaw,Buffalo,Governor,,REP,Henry McMaster,139,139
Kershaw,Camden No. 1,Governor,,REP,Henry McMaster,120,120
Kershaw,Camden No. 2 & 3,Governor,,REP,Henry McMaster,38,38
Kershaw,Hobkirk's Hill,Governor,,REP,Henry McMaster,263,263
Kershaw,Camden No. 5,Governor,,REP,Henry McMaster,122,122
Kershaw,Camden No. 5-A,Governor,,REP,Henry McMaster,40,40
Kershaw,Camden No. 6,Governor,,REP,Henry McMaster,41,41
Kershaw,Cassatt,Governor,,REP,Henry McMaster,193,193
Kershaw,Charlotte Thompson,Governor,,REP,Henry McMaster,183,183
Kershaw,Doby's Mill,Governor,,REP,Henry McMaster,185,185
Kershaw,E. Camden-Hermitage,Governor,,REP,Henry McMaster,57,57
Kershaw,Elgin No. 1,Governor,,REP,Henry McMaster,248,248
Kershaw,Elgin No. 2,Governor,,REP,Henry McMaster,160,160
Kershaw,Elgin No. 3,Governor,,REP,Henry McMaster,135,135
Kershaw,Elgin No. 4,Governor,,REP,Henry McMaster,160,160
Kershaw,Elgin No. 5,Governor,,REP,Henry McMaster,157,157
Kershaw,Elgin No. 6,Governor,,REP,Henry McMaster,99,99
Kershaw,Gates Ford,Governor,,REP,Henry McMaster,61,61
Kershaw,Liberty Hill,Governor,,REP,Henry McMaster,80,80
Kershaw,Lugoff No. 1,Governor,,REP,Henry McMaster,172,172
Kershaw,Lugoff No. 2,Governor,,REP,Henry McMaster,208,208
Kershaw,Lugoff No. 3,Governor,,REP,Henry McMaster,220,220
Kershaw,Lugoff No. 4,Governor,,REP,Henry McMaster,225,225
Kershaw,Malvern Hill,Governor,,REP,Henry McMaster,189,189
Kershaw,Rabon's X Roads,Governor,,REP,Henry McMaster,409,409
Kershaw,Riverdale,Governor,,REP,Henry McMaster,18,18
Kershaw,Salt Pond,Governor,,REP,Henry McMaster,177,177
Kershaw,Shaylor's Hill,Governor,,REP,Henry McMaster,111,111
Kershaw,Springdale,Governor,,REP,Henry McMaster,213,213
Kershaw,Westville,Governor,,REP,Henry McMaster,240,240
Kershaw,Whites Gardens,Governor,,REP,Henry McMaster,215,215
Kershaw,Absentee,Governor,,REP,Henry McMaster,592,592
Kershaw,Emergency,Governor,,REP,Henry McMaster,21,21
Kershaw,Failsafe,Governor,,REP,Henry McMaster,10,10
Kershaw,Provisional,Governor,,REP,Henry McMaster,0,0
Kershaw,Failsafe Provisional,Governor,,REP,Henry McMaster,0,0
Kershaw,Airport,Governor,,REP,John Warren,88,88
Kershaw,Antioch,Governor,,REP,John Warren,52,52
Kershaw,Bethune,Governor,,REP,John Warren,79,79
Kershaw,Buffalo,Governor,,REP,John Warren,50,50
Kershaw,Camden No. 1,Governor,,REP,John Warren,67,67
Kershaw,Camden No. 2 & 3,Governor,,REP,John Warren,32,32
Kershaw,Hobkirk's Hill,Governor,,REP,John Warren,159,159
Kershaw,Camden No. 5,Governor,,REP,John Warren,108,108
Kershaw,Camden No. 5-A,Governor,,REP,John Warren,30,30
Kershaw,Camden No. 6,Governor,,REP,John Warren,40,40
Kershaw,Cassatt,Governor,,REP,John Warren,87,87
Kershaw,Charlotte Thompson,Governor,,REP,John Warren,90,90
Kershaw,Doby's Mill,Governor,,REP,John Warren,74,74
Kershaw,E. Camden-Hermitage,Governor,,REP,John Warren,34,34
Kershaw,Elgin No. 1,Governor,,REP,John Warren,137,137
Kershaw,Elgin No. 2,Governor,,REP,John Warren,118,118
Kershaw,Elgin No. 3,Governor,,REP,John Warren,93,93
Kershaw,Elgin No. 4,Governor,,REP,John Warren,118,118
Kershaw,Elgin No. 5,Governor,,REP,John Warren,67,67
Kershaw,Elgin No. 6,Governor,,REP,John Warren,45,45
Kershaw,Gates Ford,Governor,,REP,John Warren,32,32
Kershaw,Liberty Hill,Governor,,REP,John Warren,25,25
Kershaw,Lugoff No. 1,Governor,,REP,John Warren,77,77
Kershaw,Lugoff No. 2,Governor,,REP,John Warren,117,117
Kershaw,Lugoff No. 3,Governor,,REP,John Warren,117,117
Kershaw,Lugoff No. 4,Governor,,REP,John Warren,114,114
Kershaw,Malvern Hill,Governor,,REP,John Warren,92,92
Kershaw,Rabon's X Roads,Governor,,REP,John Warren,143,143
Kershaw,Riverdale,Governor,,REP,John Warren,18,18
Kershaw,Salt Pond,Governor,,REP,John Warren,102,102
Kershaw,Shaylor's Hill,Governor,,REP,John Warren,68,68
Kershaw,Springdale,Governor,,REP,John Warren,113,113
Kershaw,Westville,Governor,,REP,John Warren,84,84
Kershaw,Whites Gardens,Governor,,REP,John Warren,82,82
Kershaw,Absentee,Governor,,REP,John Warren,408,408
Kershaw,Emergency,Governor,,REP,John Warren,6,6
Kershaw,Failsafe,Governor,,REP,John Warren,12,12
Kershaw,Provisional,Governor,,REP,John Warren,0,0
Kershaw,Failsafe Provisional,Governor,,REP,John Warren,0,0
Kershaw,Airport,Attorney General,,REP,Todd Atwater,97,97
Kershaw,Antioch,Attorney General,,REP,Todd Atwater,55,55
Kershaw,Bethune,Attorney General,,REP,Todd Atwater,91,91
Kershaw,Buffalo,Attorney General,,REP,Todd Atwater,62,62
Kershaw,Camden No. 1,Attorney General,,REP,Todd Atwater,62,62
Kershaw,Camden No. 2 & 3,Attorney General,,REP,Todd Atwater,28,28
Kershaw,Hobkirk's Hill,Attorney General,,REP,Todd Atwater,147,147
Kershaw,Camden No. 5,Attorney General,,REP,Todd Atwater,80,80
Kershaw,Camden No. 5-A,Attorney General,,REP,Todd Atwater,24,24
Kershaw,Camden No. 6,Attorney General,,REP,Todd Atwater,29,29
Kershaw,Cassatt,Attorney General,,REP,Todd Atwater,94,94
Kershaw,Charlotte Thompson,Attorney General,,REP,Todd Atwater,77,77
Kershaw,Doby's Mill,Attorney General,,REP,Todd Atwater,78,78
Kershaw,E. Camden-Hermitage,Attorney General,,REP,Todd Atwater,29,29
Kershaw,Elgin No. 1,Attorney General,,REP,Todd Atwater,107,107
Kershaw,Elgin No. 2,Attorney General,,REP,Todd Atwater,92,92
Kershaw,Elgin No. 3,Attorney General,,REP,Todd Atwater,69,69
Kershaw,Elgin No. 4,Attorney General,,REP,Todd Atwater,93,93
Kershaw,Elgin No. 5,Attorney General,,REP,Todd Atwater,53,53
Kershaw,Elgin No. 6,Attorney General,,REP,Todd Atwater,39,39
Kershaw,Gates Ford,Attorney General,,REP,Todd Atwater,29,29
Kershaw,Liberty Hill,Attorney General,,REP,Todd Atwater,35,35
Kershaw,Lugoff No. 1,Attorney General,,REP,Todd Atwater,74,74
Kershaw,Lugoff No. 2,Attorney General,,REP,Todd Atwater,113,113
Kershaw,Lugoff No. 3,Attorney General,,REP,Todd Atwater,107,107
Kershaw,Lugoff No. 4,Attorney General,,REP,Todd Atwater,96,96
Kershaw,Malvern Hill,Attorney General,,REP,Todd Atwater,93,93
Kershaw,Rabon's X Roads,Attorney General,,REP,Todd Atwater,140,140
Kershaw,Riverdale,Attorney General,,REP,Todd Atwater,15,15
Kershaw,Salt Pond,Attorney General,,REP,Todd Atwater,81,81
Kershaw,Shaylor's Hill,Attorney General,,REP,Todd Atwater,51,51
Kershaw,Springdale,Attorney General,,REP,Todd Atwater,109,109
Kershaw,Westville,Attorney General,,REP,Todd Atwater,110,110
Kershaw,Whites Gardens,Attorney General,,REP,Todd Atwater,69,69
Kershaw,Absentee,Attorney General,,REP,Todd Atwater,314,314
Kershaw,Emergency,Attorney General,,REP,Todd Atwater,5,5
Kershaw,Failsafe,Attorney General,,REP,Todd Atwater,10,10
Kershaw,Provisional,Attorney General,,REP,Todd Atwater,0,0
Kershaw,Failsafe Provisional,Attorney General,,REP,Todd Atwater,0,0
Kershaw,Airport,Attorney General,,REP,Alan Wilson,174,174
