county,precinct,office,district,party,candidate,votes,election_day
Spartanburg,Woodruff Leisure Center,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,7,7
Spartanburg,Arcadia Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,10,10
Spartanburg,Rebirth Missionary Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,28,28
Spartanburg,Morningside Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,11,11
Spartanburg,Boiling Springs 9th Grade,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,19,19
Spartanburg,Gable Middle School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,36,36
Spartanburg,Lake Bowen Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,14,14
Spartanburg,Landrum High School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,4,4
Spartanburg,Hendrix Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,20,20
Spartanburg,Cannons Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,18,18
Spartanburg,Cavins Hobbysville,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,6,6
Spartanburg,E.P. Todd Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,45,45
Spartanburg,Cherokee Springs Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,2,2
Spartanburg,Clifdale Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,5,5
Spartanburg,Converse Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,2,2
Spartanburg,Cowpens Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,5,5
Spartanburg,Woodruff Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,5,5
Spartanburg,Cross Anchor Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,2,2
Spartanburg,Fairforest Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,12,12
Spartanburg,Abner Creek Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,14,14
Spartanburg,Dayton Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,7,7
Spartanburg,Cedar Grove Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,114,114
Spartanburg,Enoree First Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,10,10
Spartanburg,Fairforest Middle School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,16,16
Spartanburg,Travelers Rest Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,35,35
Spartanburg,Glendale Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,8,8
Spartanburg,Gramling Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,1,1
Spartanburg,Hayne Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,4,4
Spartanburg,Holly Springs Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,6,6
Spartanburg,Chapman High School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,24,24
Spartanburg,Landrum United Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,13,13
Spartanburg,Lyman Town Hall,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,25,25
Spartanburg,Motlow Creek Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,4,4
Spartanburg,R.D. Anderson Vocational,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,5,5
Spartanburg,Swofford Career Center,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,10,10
Spartanburg,Pauline Glenn Springs Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,2,2
Spartanburg,Pelham Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,7,7
Spartanburg,Poplar Springs Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,27,27
Spartanburg,Reidville Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,23,23
Spartanburg,Roebuck Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,55,55
Spartanburg,Mt. Moriah Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,101,101
Spartanburg,C.C. Woodson Recreation,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,102,102
Spartanburg,St. John's Lutheran,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,6,6
Spartanburg,Trinity Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,10,10
Spartanburg,Southside Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,42,42
Spartanburg,Spartanburg High School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,21,21
Spartanburg,Cornerstone Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,52,52
Spartanburg,Woodland Heights Recreation Center,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,49,49
Spartanburg,Holy Communion,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,26,26
Spartanburg,Beaumont Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,4,4
Spartanburg,Cleveland Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,28,28
Spartanburg,Ebenezer Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,55,55
Spartanburg,Startex Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,15,15
Spartanburg,Victor Mill Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,14,14
Spartanburg,Mt. Calvary Presbyterian,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,7,7
Spartanburg,Wellford Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,52,52
Spartanburg,West View Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,36,36
Spartanburg,Croft Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,20,20
Spartanburg,Whitlock Jr. High,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,7,7
Spartanburg,Bethany Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,21,21
Spartanburg,Eastside Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,27,27
Spartanburg,Mt. Zion Gospel Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,17,17
Spartanburg,Jesse Bobo Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,60,60
Spartanburg,White Stone Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,12,12
Spartanburg,Cudd Memorial,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,10,10
Spartanburg,Oakland Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,3,3
Spartanburg,Boiling Springs Intermediate,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,36,36
Spartanburg,Cowpens Depot Museum,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,8,8
Spartanburg,Beech Springs Intermediate,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,17,17
Spartanburg,Greater St. James,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,13,13
Spartanburg,Bethany Wesleyan,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,23,23
Spartanburg,Reidville Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,19,19
Spartanburg,Roebuck Bethlehem,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,28,28
Spartanburg,Jesse Boyd Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,13,13
Spartanburg,Anderson Mill Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,30,30
Spartanburg,Daniel Morgan Technology Center,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,7,7
Spartanburg,Boiling Springs Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,27,27
Spartanburg,Boling Springs Jr. High,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,6,6
Spartanburg,Chapman Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,14,14
Spartanburg,Boiling Springs High School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,4,4
Spartanburg,Ben Avon Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,8,8
Spartanburg,Pacolet Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,23,23
Spartanburg,Park Hills Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,81,81
Spartanburg,Canaan,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,10,10
Spartanburg,Powell Saxon Una,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,41,41
Spartanburg,Woodruff Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,36,36
Spartanburg,Duncan United Methodist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,25,25
Spartanburg,River Ridge Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,19,19
Spartanburg,D. R. Hill Middle School,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,14,14
Spartanburg,Lyman Elementary,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,8,8
Spartanburg,Anderson Mill Baptist,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,21,21
Spartanburg,Hope,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,19,19
Spartanburg,Trinity Presbyterian,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,15,15
Spartanburg,Absentee,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,250,250
Spartanburg,Emergency,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,0,0
Spartanburg,Failsafe,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,3,3
Spartanburg,Provisional,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,0,0
Spartanburg,Failsafe Provisional,"U.S.  House of Representatives, District  4",4,DEM,Brandon P Brown,0,0
Spartanburg,Woodruff Leisure Center,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,2,2
Spartanburg,Arcadia Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,4,4
Spartanburg,Rebirth Missionary Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,24,24
Spartanburg,Morningside Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,14,14
Spartanburg,Boiling Springs 9th Grade,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,9,9
Spartanburg,Gable Middle School,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,13,13
Spartanburg,Lake Bowen Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,17,17
Spartanburg,Landrum High School,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,6,6
Spartanburg,Hendrix Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,3,3
Spartanburg,Cannons Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,4,4
Spartanburg,Cavins Hobbysville,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,2,2
Spartanburg,E.P. Todd Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,23,23
Spartanburg,Cherokee Springs Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,4,4
Spartanburg,Clifdale Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,11,11
Spartanburg,Converse Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,5,5
Spartanburg,Cowpens Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,8,8
Spartanburg,Woodruff Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,2,2
Spartanburg,Cross Anchor Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,3,3
Spartanburg,Fairforest Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,5,5
Spartanburg,Abner Creek Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Dayton Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Cedar Grove Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,6,6
Spartanburg,Enoree First Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,1,1
Spartanburg,Fairforest Middle School,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Travelers Rest Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,24,24
Spartanburg,Glendale Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Gramling Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,12,12
Spartanburg,Hayne Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,2,2
Spartanburg,Holly Springs Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,5,5
Spartanburg,Chapman High School,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,10,10
Spartanburg,Landrum United Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,14,14
Spartanburg,Lyman Town Hall,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,19,19
Spartanburg,Motlow Creek Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,6,6
Spartanburg,R.D. Anderson Vocational,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,2,2
Spartanburg,Swofford Career Center,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,10,10
Spartanburg,Pauline Glenn Springs Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,1,1
Spartanburg,Pelham Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,24,24
Spartanburg,Poplar Springs Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,15,15
Spartanburg,Reidville Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,9,9
Spartanburg,Roebuck Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,10,10
Spartanburg,Mt. Moriah Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,14,14
Spartanburg,C.C. Woodson Recreation,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,6,6
Spartanburg,St. John's Lutheran,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,10,10
Spartanburg,Trinity Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,33,33
Spartanburg,Southside Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,27,27
Spartanburg,Spartanburg High School,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,40,40
Spartanburg,Cornerstone Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,35,35
Spartanburg,Woodland Heights Recreation Center,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,10,10
Spartanburg,Holy Communion,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,14,14
Spartanburg,Beaumont Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,3,3
Spartanburg,Cleveland Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Ebenezer Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,5,5
Spartanburg,Startex Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,3,3
Spartanburg,Victor Mill Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,5,5
Spartanburg,Mt. Calvary Presbyterian,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,8,8
Spartanburg,Wellford Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,15,15
Spartanburg,West View Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,11,11
Spartanburg,Croft Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,11,11
Spartanburg,Whitlock Jr. High,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,13,13
Spartanburg,Bethany Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,12,12
Spartanburg,Eastside Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,23,23
Spartanburg,Mt. Zion Gospel Baptist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,4,4
Spartanburg,Jesse Bobo Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,11,11
Spartanburg,White Stone Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,3,3
Spartanburg,Cudd Memorial,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,9,9
Spartanburg,Oakland Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Boiling Springs Intermediate,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,16,16
Spartanburg,Cowpens Depot Museum,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,1,1
Spartanburg,Beech Springs Intermediate,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,8,8
Spartanburg,Greater St. James,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Bethany Wesleyan,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,13,13
Spartanburg,Reidville Fire Station,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,14,14
Spartanburg,Roebuck Bethlehem,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,12,12
Spartanburg,Jesse Boyd Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,10,10
Spartanburg,Anderson Mill Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Daniel Morgan Technology Center,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,17,17
Spartanburg,Boiling Springs Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,16,16
Spartanburg,Boling Springs Jr. High,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,6,6
Spartanburg,Chapman Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,11,11
Spartanburg,Boiling Springs High School,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,5,5
Spartanburg,Ben Avon Methodist,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,18,18
Spartanburg,Pacolet Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,7,7
Spartanburg,Park Hills Elementary,"U.S.  House of Representatives, District  4",4,DEM,Doris Lee Turner,6,6
