county,precinct,office,district,party,candidate,votes,election_day
Sumter,REMBERT,Governor,,DEM,Phil Noble,20,20
Sumter,HORATIO,Governor,,DEM,Phil Noble,10,10
Sumter,HILLCREST,Governor,,DEM,Phil Noble,13,13
Sumter,OAKLAND PLANTATION 1,Governor,,DEM,Phil Noble,6,6
Sumter,DALZELL 1,Governor,,DEM,Phil Noble,6,6
Sumter,DALZELL 2,Governor,,DEM,Phil Noble,5,5
Sumter,OSWEGO,Governor,,DEM,Phil Noble,8,8
Sumter,MAYESVILLE,Governor,,DEM,Phil Noble,5,5
Sumter,SALEM,Governor,,DEM,Phil Noble,9,9
Sumter,OAKLAND PLANTATION 2,Governor,,DEM,Phil Noble,9,9
Sumter,MCCRAYS MILL 1,Governor,,DEM,Phil Noble,9,9
Sumter,ST.JOHN,Governor,,DEM,Phil Noble,5,5
Sumter,MAYEWOOD,Governor,,DEM,Phil Noble,6,6
Sumter,TURKEY CREEK,Governor,,DEM,Phil Noble,10,10
Sumter,MULBERRY,Governor,,DEM,Phil Noble,4,4
Sumter,SALTERSTOWN,Governor,,DEM,Phil Noble,12,12
Sumter,FOLSOM PARK,Governor,,DEM,Phil Noble,13,13
Sumter,GREEN SWAMP,Governor,,DEM,Phil Noble,11,11
Sumter,PALMETTO PARK,Governor,,DEM,Phil Noble,6,6
Sumter,BUNRS-DOWNS,Governor,,DEM,Phil Noble,3,3
Sumter,SECOND MILL,Governor,,DEM,Phil Noble,8,8
Sumter,SWAN LAKE,Governor,,DEM,Phil Noble,5,5
Sumter,MORRIS COLLEGE,Governor,,DEM,Phil Noble,3,3
Sumter,HAMPTON PARK,Governor,,DEM,Phil Noble,10,10
Sumter,CROSSWELL,Governor,,DEM,Phil Noble,8,8
Sumter,LORING,Governor,,DEM,Phil Noble,3,3
Sumter,LEMIRA,Governor,,DEM,Phil Noble,4,4
Sumter,MAGNOLIA-HARMONY,Governor,,DEM,Phil Noble,5,5
Sumter,STONE HILL,Governor,,DEM,Phil Noble,3,3
Sumter,SOUTH RED BAY,Governor,,DEM,Phil Noble,6,6
Sumter,WILDER,Governor,,DEM,Phil Noble,5,5
Sumter,POCOTALIGO 1,Governor,,DEM,Phil Noble,8,8
Sumter,SAVAGE-GLOVER,Governor,,DEM,Phil Noble,4,4
Sumter,BATES,Governor,,DEM,Phil Noble,11,11
Sumter,BIRNIE,Governor,,DEM,Phil Noble,9,9
Sumter,SOUTH LIBERTY,Governor,,DEM,Phil Noble,5,5
Sumter,MILLWOOD,Governor,,DEM,Phil Noble,3,3
Sumter,CAUSEWAY BRANCH 1,Governor,,DEM,Phil Noble,2,2
Sumter,MCCRAYS MILL 2,Governor,,DEM,Phil Noble,16,16
Sumter,SUMTER HIGH 1,Governor,,DEM,Phil Noble,7,7
Sumter,SUNSET,Governor,,DEM,Phil Noble,8,8
Sumter,DELAINE,Governor,,DEM,Phil Noble,9,9
Sumter,CHERRYVALE,Governor,,DEM,Phil Noble,3,3
Sumter,MANCHESTER FOREST,Governor,,DEM,Phil Noble,5,5
Sumter,PINEWOOD,Governor,,DEM,Phil Noble,8,8
Sumter,POCOTALIGO 2,Governor,,DEM,Phil Noble,2,2
Sumter,PRIVATEER,Governor,,DEM,Phil Noble,5,5
Sumter,EBENEZER 1,Governor,,DEM,Phil Noble,13,13
Sumter,WILSON HALL,Governor,,DEM,Phil Noble,5,5
Sumter,FURMAN,Governor,,DEM,Phil Noble,4,4
Sumter,SPECTRUM,Governor,,DEM,Phil Noble,12,12
Sumter,ST. PAUL,Governor,,DEM,Phil Noble,12,12
Sumter,SHAW,Governor,,DEM,Phil Noble,1,1
Sumter,THOMAS SUMTER,Governor,,DEM,Phil Noble,6,6
Sumter,SUMTER HIGH 2,Governor,,DEM,Phil Noble,8,8
Sumter,EBENEZER 2,Governor,,DEM,Phil Noble,8,8
Sumter,GREEN SWAMP 2,Governor,,DEM,Phil Noble,3,3
Sumter,CAUSEWAY BRANCH 2,Governor,,DEM,Phil Noble,3,3
Sumter,Absentee 1,Governor,,DEM,Phil Noble,73,73
Sumter,Emergency 1,Governor,,DEM,Phil Noble,0,0
Sumter,Failsafe 1,Governor,,DEM,Phil Noble,0,0
Sumter,Provisional 1,Governor,,DEM,Phil Noble,0,0
Sumter,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Sumter,REMBERT,Governor,,DEM,James Smith,208,208
Sumter,HORATIO,Governor,,DEM,James Smith,58,58
Sumter,HILLCREST,Governor,,DEM,James Smith,70,70
Sumter,OAKLAND PLANTATION 1,Governor,,DEM,James Smith,65,65
Sumter,DALZELL 1,Governor,,DEM,James Smith,53,53
Sumter,DALZELL 2,Governor,,DEM,James Smith,38,38
Sumter,OSWEGO,Governor,,DEM,James Smith,70,70
Sumter,MAYESVILLE,Governor,,DEM,James Smith,45,45
Sumter,SALEM,Governor,,DEM,James Smith,64,64
Sumter,OAKLAND PLANTATION 2,Governor,,DEM,James Smith,44,44
Sumter,MCCRAYS MILL 1,Governor,,DEM,James Smith,92,92
Sumter,ST.JOHN,Governor,,DEM,James Smith,64,64
Sumter,MAYEWOOD,Governor,,DEM,James Smith,59,59
Sumter,TURKEY CREEK,Governor,,DEM,James Smith,62,62
Sumter,MULBERRY,Governor,,DEM,James Smith,70,70
Sumter,SALTERSTOWN,Governor,,DEM,James Smith,33,33
Sumter,FOLSOM PARK,Governor,,DEM,James Smith,71,71
Sumter,GREEN SWAMP,Governor,,DEM,James Smith,101,101
Sumter,PALMETTO PARK,Governor,,DEM,James Smith,53,53
Sumter,BUNRS-DOWNS,Governor,,DEM,James Smith,39,39
Sumter,SECOND MILL,Governor,,DEM,James Smith,51,51
Sumter,SWAN LAKE,Governor,,DEM,James Smith,69,69
Sumter,MORRIS COLLEGE,Governor,,DEM,James Smith,85,85
Sumter,HAMPTON PARK,Governor,,DEM,James Smith,44,44
Sumter,CROSSWELL,Governor,,DEM,James Smith,90,90
Sumter,LORING,Governor,,DEM,James Smith,40,40
Sumter,LEMIRA,Governor,,DEM,James Smith,79,79
