county,precinct,office,district,party,candidate,votes,election_day
Orangeburg,ORANGEBURG WD 1,Governor,,DEM,Phil Noble,3,3
Orangeburg,ORANGEBURG WD 2,Governor,,DEM,Phil Noble,3,3
Orangeburg,ORANGEBURG WD 3,Governor,,DEM,Phil Noble,14,14
Orangeburg,ORANGEBURG WD 4,Governor,,DEM,Phil Noble,4,4
Orangeburg,ORANGEBURG WD 5,Governor,,DEM,Phil Noble,7,7
Orangeburg,ORANGEBURG WD 6,Governor,,DEM,Phil Noble,12,12
Orangeburg,ORNAGEBURG WD 7,Governor,,DEM,Phil Noble,11,11
Orangeburg,ORANGEBURG WD 8,Governor,,DEM,Phil Noble,9,9
Orangeburg,ORANGEBURG WD 9,Governor,,DEM,Phil Noble,3,3
Orangeburg,ORANGEBURG WD 10,Governor,,DEM,Phil Noble,17,17
Orangeburg,SUBURBAN 1,Governor,,DEM,Phil Noble,5,5
Orangeburg,SUBURBAN 2,Governor,,DEM,Phil Noble,7,7
Orangeburg,SUBURBAN 3,Governor,,DEM,Phil Noble,12,12
Orangeburg,SUBURBAN 4,Governor,,DEM,Phil Noble,9,9
Orangeburg,SUBURBAN 5,Governor,,DEM,Phil Noble,9,9
Orangeburg,SUBURBAN 6,Governor,,DEM,Phil Noble,6,6
Orangeburg,SUBURBAN 7,Governor,,DEM,Phil Noble,42,42
Orangeburg,SUBURBAN 8,Governor,,DEM,Phil Noble,12,12
Orangeburg,SUBURBAN 9,Governor,,DEM,Phil Noble,20,20
Orangeburg,BETHEL,Governor,,DEM,Phil Noble,9,9
Orangeburg,BOWMAN 1,Governor,,DEM,Phil Noble,6,6
Orangeburg,BOWMAN 2,Governor,,DEM,Phil Noble,4,4
Orangeburg,BRANCHVILLE 1,Governor,,DEM,Phil Noble,5,5
Orangeburg,BRANCHVILLE 2,Governor,,DEM,Phil Noble,1,1
Orangeburg,BROOKDALE,Governor,,DEM,Phil Noble,16,16
Orangeburg,COPE,Governor,,DEM,Phil Noble,3,3
Orangeburg,CORDOVA 1,Governor,,DEM,Phil Noble,8,8
Orangeburg,EDISTO,Governor,,DEM,Phil Noble,5,5
Orangeburg,ELLOREE 1,Governor,,DEM,Phil Noble,1,1
Orangeburg,EUTAWVILLE 1,Governor,,DEM,Phil Noble,2,2
Orangeburg,EUTAWVILLE 2,Governor,,DEM,Phil Noble,12,12
Orangeburg,FOUR HOLES,Governor,,DEM,Phil Noble,3,3
Orangeburg,HOLLY HILL 2,Governor,,DEM,Phil Noble,4,4
Orangeburg,HOLLY HILL 1,Governor,,DEM,Phil Noble,10,10
Orangeburg,JAMISON,Governor,,DEM,Phil Noble,15,15
Orangeburg,LIMESTONE 1,Governor,,DEM,Phil Noble,27,27
Orangeburg,NEESES-LIVINGSTON,Governor,,DEM,Phil Noble,4,4
Orangeburg,NIX,Governor,,DEM,Phil Noble,9,9
Orangeburg,NORTH 2,Governor,,DEM,Phil Noble,8,8
Orangeburg,NORTH 1,Governor,,DEM,Phil Noble,14,14
Orangeburg,NORWAY,Governor,,DEM,Phil Noble,12,12
Orangeburg,PINE HILL,Governor,,DEM,Phil Noble,7,7
Orangeburg,PROVIDENCE,Governor,,DEM,Phil Noble,7,7
Orangeburg,ROWESVILLE,Governor,,DEM,Phil Noble,6,6
Orangeburg,SANTEE 1,Governor,,DEM,Phil Noble,10,10
Orangeburg,SPRINGFIELD,Governor,,DEM,Phil Noble,6,6
Orangeburg,VANCE,Governor,,DEM,Phil Noble,3,3
Orangeburg,WHITTAKER,Governor,,DEM,Phil Noble,13,13
Orangeburg,BOLENTOWN,Governor,,DEM,Phil Noble,6,6
Orangeburg,CORDOVA 2,Governor,,DEM,Phil Noble,10,10
Orangeburg,ELLOREE 2,Governor,,DEM,Phil Noble,5,5
Orangeburg,LIMESTONE 2,Governor,,DEM,Phil Noble,12,12
Orangeburg,SANTEE 2,Governor,,DEM,Phil Noble,7,7
Orangeburg,Absentee,Governor,,DEM,Phil Noble,92,92
Orangeburg,Emergency,Governor,,DEM,Phil Noble,0,0
Orangeburg,Failsafe,Governor,,DEM,Phil Noble,1,1
Orangeburg,Provisional,Governor,,DEM,Phil Noble,0,0
Orangeburg,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
