county,precinct,office,district,party,candidate,votes,election_day
Jasper,COOSAWHATCHIE,Governor,,REP,Henry McMaster,7,7
Jasper,GILLISONVILLE,Governor,,REP,Henry McMaster,6,6
Jasper,GRAHAMVILLE 1,Governor,,REP,Henry McMaster,36,36
Jasper,GRAHAMVILLE 2,Governor,,REP,Henry McMaster,25,25
Jasper,GRAYS,Governor,,REP,Henry McMaster,28,28
Jasper,HARDEEVILLE 1,Governor,,REP,Henry McMaster,59,59
Jasper,HARDEEVILLE 2,Governor,,REP,Henry McMaster,13,13
Jasper,LEVY,Governor,,REP,Henry McMaster,44,44
Jasper,OAKATIE,Governor,,REP,Henry McMaster,41,41
Jasper,PINELAND,Governor,,REP,Henry McMaster,3,3
Jasper,RIDGELAND 1,Governor,,REP,Henry McMaster,12,12
Jasper,RIDGELAND 2,Governor,,REP,Henry McMaster,14,14
Jasper,TILLMAN,Governor,,REP,Henry McMaster,12,12
Jasper,RIDGELAND 3,Governor,,REP,Henry McMaster,15,15
Jasper,SUN CITY,Governor,,REP,Henry McMaster,262,262
Jasper,Absentee,Governor,,REP,Henry McMaster,10,10
Jasper,Emergency,Governor,,REP,Henry McMaster,0,0
Jasper,Failsafe,Governor,,REP,Henry McMaster,0,0
Jasper,Provisional,Governor,,REP,Henry McMaster,0,0
Jasper,Failsafe/Provisional,Governor,,REP,Henry McMaster,0,0
Jasper,COOSAWHATCHIE,Governor,,REP,John Warren,4,4
Jasper,GILLISONVILLE,Governor,,REP,John Warren,1,1
Jasper,GRAHAMVILLE 1,Governor,,REP,John Warren,12,12
Jasper,GRAHAMVILLE 2,Governor,,REP,John Warren,18,18
Jasper,GRAYS,Governor,,REP,John Warren,7,7
Jasper,HARDEEVILLE 1,Governor,,REP,John Warren,29,29
Jasper,HARDEEVILLE 2,Governor,,REP,John Warren,7,7
Jasper,LEVY,Governor,,REP,John Warren,11,11
Jasper,OAKATIE,Governor,,REP,John Warren,25,25
Jasper,PINELAND,Governor,,REP,John Warren,1,1
Jasper,RIDGELAND 1,Governor,,REP,John Warren,10,10
Jasper,RIDGELAND 2,Governor,,REP,John Warren,6,6
Jasper,TILLMAN,Governor,,REP,John Warren,3,3
Jasper,RIDGELAND 3,Governor,,REP,John Warren,5,5
Jasper,SUN CITY,Governor,,REP,John Warren,158,158
Jasper,Absentee,Governor,,REP,John Warren,10,10
Jasper,Emergency,Governor,,REP,John Warren,0,0
Jasper,Failsafe,Governor,,REP,John Warren,0,0
Jasper,Provisional,Governor,,REP,John Warren,1,1
Jasper,Failsafe/Provisional,Governor,,REP,John Warren,0,0
Jasper,COOSAWHATCHIE,Attorney General,,REP,Todd Atwater,4,4
Jasper,GILLISONVILLE,Attorney General,,REP,Todd Atwater,3,3
Jasper,GRAHAMVILLE 1,Attorney General,,REP,Todd Atwater,17,17
Jasper,GRAHAMVILLE 2,Attorney General,,REP,Todd Atwater,10,10
Jasper,GRAYS,Attorney General,,REP,Todd Atwater,11,11
Jasper,HARDEEVILLE 1,Attorney General,,REP,Todd Atwater,39,39
Jasper,HARDEEVILLE 2,Attorney General,,REP,Todd Atwater,10,10
Jasper,LEVY,Attorney General,,REP,Todd Atwater,17,17
Jasper,OAKATIE,Attorney General,,REP,Todd Atwater,32,32
Jasper,PINELAND,Attorney General,,REP,Todd Atwater,2,2
Jasper,RIDGELAND 1,Attorney General,,REP,Todd Atwater,5,5
Jasper,RIDGELAND 2,Attorney General,,REP,Todd Atwater,4,4
Jasper,TILLMAN,Attorney General,,REP,Todd Atwater,3,3
Jasper,RIDGELAND 3,Attorney General,,REP,Todd Atwater,9,9
Jasper,SUN CITY,Attorney General,,REP,Todd Atwater,196,196
Jasper,Absentee,Attorney General,,REP,Todd Atwater,11,11
Jasper,Emergency,Attorney General,,REP,Todd Atwater,0,0
Jasper,Failsafe,Attorney General,,REP,Todd Atwater,0,0
Jasper,Provisional,Attorney General,,REP,Todd Atwater,1,1
Jasper,Failsafe/Provisional,Attorney General,,REP,Todd Atwater,0,0
Jasper,COOSAWHATCHIE,Attorney General,,REP,Alan Wilson,4,4
Jasper,GILLISONVILLE,Attorney General,,REP,Alan Wilson,4,4
Jasper,GRAHAMVILLE 1,Attorney General,,REP,Alan Wilson,29,29
Jasper,GRAHAMVILLE 2,Attorney General,,REP,Alan Wilson,30,30
Jasper,GRAYS,Attorney General,,REP,Alan Wilson,22,22
Jasper,HARDEEVILLE 1,Attorney General,,REP,Alan Wilson,42,42
Jasper,HARDEEVILLE 2,Attorney General,,REP,Alan Wilson,10,10
Jasper,LEVY,Attorney General,,REP,Alan Wilson,33,33
Jasper,OAKATIE,Attorney General,,REP,Alan Wilson,29,29
Jasper,PINELAND,Attorney General,,REP,Alan Wilson,1,1
Jasper,RIDGELAND 1,Attorney General,,REP,Alan Wilson,15,15
Jasper,RIDGELAND 2,Attorney General,,REP,Alan Wilson,14,14
Jasper,TILLMAN,Attorney General,,REP,Alan Wilson,11,11
Jasper,RIDGELAND 3,Attorney General,,REP,Alan Wilson,11,11
Jasper,SUN CITY,Attorney General,,REP,Alan Wilson,173,173
Jasper,Absentee,Attorney General,,REP,Alan Wilson,8,8
Jasper,Emergency,Attorney General,,REP,Alan Wilson,0,0
Jasper,Failsafe,Attorney General,,REP,Alan Wilson,0,0
Jasper,Provisional,Attorney General,,REP,Alan Wilson,0,0
Jasper,Failsafe/Provisional,Attorney General,,REP,Alan Wilson,0,0
