county,precinct,office,district,party,candidate,votes,election_day
Clarendon,Alcolu,Governor,,REP,Henry McMaster,42,42
Clarendon,Barrineau,Governor,,REP,Henry McMaster,27,27
Clarendon,Barrows Mill,Governor,,REP,Henry McMaster,5,5
Clarendon,Bloomville,Governor,,REP,Henry McMaster,26,26
Clarendon,Calvary,Governor,,REP,Henry McMaster,21,21
Clarendon,Davis Station,Governor,,REP,Henry McMaster,139,139
Clarendon,Harmony,Governor,,REP,Henry McMaster,12,12
Clarendon,Hicks,Governor,,REP,Henry McMaster,30,30
Clarendon,Home Branch,Governor,,REP,Henry McMaster,40,40
Clarendon,Jordan,Governor,,REP,Henry McMaster,185,185
Clarendon,Manning No. 1,Governor,,REP,Henry McMaster,15,15
Clarendon,Manning No. 2,Governor,,REP,Henry McMaster,27,27
Clarendon,Manning No. 3,Governor,,REP,Henry McMaster,82,82
Clarendon,Manning No. 4,Governor,,REP,Henry McMaster,16,16
Clarendon,Manning No. 5,Governor,,REP,Henry McMaster,21,21
Clarendon,New Zion,Governor,,REP,Henry McMaster,30,30
Clarendon,Paxville,Governor,,REP,Henry McMaster,24,24
Clarendon,Panola,Governor,,REP,Henry McMaster,2,2
Clarendon,Sardina-Gable,Governor,,REP,Henry McMaster,16,16
Clarendon,Summerton No. 1,Governor,,REP,Henry McMaster,156,156
Clarendon,Summerton No. 2,Governor,,REP,Henry McMaster,8,8
Clarendon,Summerton No. 3,Governor,,REP,Henry McMaster,8,8
Clarendon,Turbeville,Governor,,REP,Henry McMaster,35,35
Clarendon,Wilson Foreston,Governor,,REP,Henry McMaster,37,37
Clarendon,Oakdale,Governor,,REP,Henry McMaster,12,12
Clarendon,Absentee,Governor,,REP,Henry McMaster,58,58
Clarendon,Emergency,Governor,,REP,Henry McMaster,0,0
Clarendon,Failsafe,Governor,,REP,Henry McMaster,1,1
Clarendon,Provisional,Governor,,REP,Henry McMaster,0,0
Clarendon,Failsafe Provisional,Governor,,REP,Henry McMaster,0,0
Clarendon,Alcolu,Governor,,REP,John Warren,8,8
Clarendon,Barrineau,Governor,,REP,John Warren,1,1
