county,precinct,office,district,party,candidate,votes,election_day
Beaufort,BEAUFORT 1,Governor,,REP,Henry McMaster,19,19
Beaufort,BEAUFORT 2,Governor,,REP,Henry McMaster,52,52
Beaufort,BEAUFORT 3,Governor,,REP,Henry McMaster,66,66
Beaufort,BURTON 1A,Governor,,REP,Henry McMaster,70,70
Beaufort,BURTON 1B,Governor,,REP,Henry McMaster,10,10
Beaufort,BURTON 1C,Governor,,REP,Henry McMaster,51,51
Beaufort,BURTON 2A,Governor,,REP,Henry McMaster,51,51
Beaufort,BURTON 2B,Governor,,REP,Henry McMaster,69,69
Beaufort,BURTON 2C,Governor,,REP,Henry McMaster,126,126
Beaufort,BURTON 3,Governor,,REP,Henry McMaster,7,7
Beaufort,CHECHESSEE 1,Governor,,REP,Henry McMaster,124,124
Beaufort,CHECHESSEE 2,Governor,,REP,Henry McMaster,94,94
Beaufort,Ladys Island 1A,Governor,,REP,Henry McMaster,57,57
Beaufort,Ladys Island 1B,Governor,,REP,Henry McMaster,88,88
Beaufort,Ladys Island 2A,Governor,,REP,Henry McMaster,97,97
Beaufort,Ladys Island 2B,Governor,,REP,Henry McMaster,74,74
Beaufort,Ladys Island 3A,Governor,,REP,Henry McMaster,88,88
Beaufort,Ladys Island 3B,Governor,,REP,Henry McMaster,106,106
Beaufort,Mossy Oaks 1A,Governor,,REP,Henry McMaster,56,56
Beaufort,Mossy Oaks 1B,Governor,,REP,Henry McMaster,89,89
Beaufort,Mossy Oaks 2,Governor,,REP,Henry McMaster,49,49
Beaufort,PORT ROYAL 1,Governor,,REP,Henry McMaster,37,37
Beaufort,PORT ROYAL 2,Governor,,REP,Henry McMaster,37,37
Beaufort,DALE LOBECO,Governor,,REP,Henry McMaster,42,42
Beaufort,SEABROOK 1,Governor,,REP,Henry McMaster,26,26
Beaufort,SEABROOK 2,Governor,,REP,Henry McMaster,15,15
Beaufort,SEABROOK 3,Governor,,REP,Henry McMaster,40,40
Beaufort,SHELDON 1,Governor,,REP,Henry McMaster,38,38
Beaufort,SHELDON 2,Governor,,REP,Henry McMaster,4,4
Beaufort,BURTON 1D,Governor,,REP,Henry McMaster,7,7
Beaufort,Saint Helena 1A,Governor,,REP,Henry McMaster,23,23
Beaufort,Saint Helena 1B,Governor,,REP,Henry McMaster,29,29
Beaufort,Saint Helena 1C,Governor,,REP,Henry McMaster,185,185
Beaufort,Saint Helena 2A,Governor,,REP,Henry McMaster,50,50
Beaufort,Saint Helena 2B,Governor,,REP,Henry McMaster,40,40
Beaufort,Saint Helena 2C,Governor,,REP,Henry McMaster,97,97
Beaufort,Ladys Island 2C,Governor,,REP,Henry McMaster,52,52
Beaufort,Ladys Island 3C,Governor,,REP,Henry McMaster,46,46
Beaufort,DAUFUSKIE,Governor,,REP,Henry McMaster,47,47
Beaufort,HILTON HEAD 1A,Governor,,REP,Henry McMaster,33,33
Beaufort,HILTON HEAD 1B,Governor,,REP,Henry McMaster,69,69
Beaufort,HILTON HEAD 2A,Governor,,REP,Henry McMaster,70,70
Beaufort,HILTON HEAD 2B,Governor,,REP,Henry McMaster,20,20
Beaufort,HILTON HEAD 2C,Governor,,REP,Henry McMaster,157,157
Beaufort,HILTON HEAD 3,Governor,,REP,Henry McMaster,65,65
Beaufort,HILTON HEAD 4A,Governor,,REP,Henry McMaster,78,78
Beaufort,HILTON HEAD 4B,Governor,,REP,Henry McMaster,132,132
Beaufort,HILTON HEAD 4C,Governor,,REP,Henry McMaster,75,75
Beaufort,HILTON HEAD 4D,Governor,,REP,Henry McMaster,97,97
Beaufort,HILTON HEAD 5A,Governor,,REP,Henry McMaster,121,121
Beaufort,HILTON HEAD 5B,Governor,,REP,Henry McMaster,94,94
Beaufort,HILTON HEAD 5C,Governor,,REP,Henry McMaster,86,86
Beaufort,HILTON HEAD 6,Governor,,REP,Henry McMaster,147,147
Beaufort,HILTON HEAD 7A,Governor,,REP,Henry McMaster,86,86
Beaufort,HILTON HEAD 7B,Governor,,REP,Henry McMaster,73,73
