county,precinct,office,district,party,candidate,votes,election_day
Lancaster,Antioch,Governor,,DEM,Phil Noble,3,3
Lancaster,Lake House,Governor,,DEM,Phil Noble,32,32
Lancaster,Camp Creek,Governor,,DEM,Phil Noble,2,2
Lancaster,Carmel,Governor,,DEM,Phil Noble,5,5
Lancaster,Chesterfield Ave,Governor,,DEM,Phil Noble,15,15
Lancaster,Douglas,Governor,,DEM,Phil Noble,18,18
Lancaster,Dwight,Governor,,DEM,Phil Noble,4,4
Lancaster,Elgin,Governor,,DEM,Phil Noble,10,10
Lancaster,Erwin Farm,Governor,,DEM,Phil Noble,9,9
Lancaster,Gooch's Cross Roads,Governor,,DEM,Phil Noble,13,13
Lancaster,Heath Springs,Governor,,DEM,Phil Noble,3,3
Lancaster,Hyde Park,Governor,,DEM,Phil Noble,5,5
Lancaster,Jacksonham,Governor,,DEM,Phil Noble,7,7
Lancaster,Kershaw North,Governor,,DEM,Phil Noble,6,6
Lancaster,Kershaw South,Governor,,DEM,Phil Noble,4,4
Lancaster,Lancaster East,Governor,,DEM,Phil Noble,11,11
Lancaster,Lancaster West,Governor,,DEM,Phil Noble,2,2
Lancaster,Lynwood Drive,Governor,,DEM,Phil Noble,9,9
Lancaster,Midway,Governor,,DEM,Phil Noble,1,1
Lancaster,Pleasant Hill,Governor,,DEM,Phil Noble,11,11
Lancaster,Pleasant Valley,Governor,,DEM,Phil Noble,16,16
Lancaster,Rich Hill,Governor,,DEM,Phil Noble,3,3
Lancaster,Riverside,Governor,,DEM,Phil Noble,8,8
Lancaster,Spring Hill,Governor,,DEM,Phil Noble,4,4
Lancaster,Unity,Governor,,DEM,Phil Noble,3,3
Lancaster,Van Wyck,Governor,,DEM,Phil Noble,5,5
Lancaster,Possum Hollow,Governor,,DEM,Phil Noble,5,5
Lancaster,University,Governor,,DEM,Phil Noble,8,8
Lancaster,Shelley Mullis,Governor,,DEM,Phil Noble,10,10
Lancaster,Black Horse Run,Governor,,DEM,Phil Noble,13,13
Lancaster,Gold Hill,Governor,,DEM,Phil Noble,7,7
Lancaster,Harrisburg,Governor,,DEM,Phil Noble,11,11
Lancaster,Osceola,Governor,,DEM,Phil Noble,16,16
Lancaster,River Road,Governor,,DEM,Phil Noble,11,11
Lancaster,The Lodge,Governor,,DEM,Phil Noble,52,52
Lancaster,College Park,Governor,,DEM,Phil Noble,15,15
Lancaster,Absentee,Governor,,DEM,Phil Noble,47,47
Lancaster,Emergency,Governor,,DEM,Phil Noble,0,0
Lancaster,Failsafe,Governor,,DEM,Phil Noble,0,0
Lancaster,Provisional,Governor,,DEM,Phil Noble,1,1
Lancaster,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Lancaster,Antioch,Governor,,DEM,James Smith,23,23
Lancaster,Lake House,Governor,,DEM,James Smith,100,100
Lancaster,Camp Creek,Governor,,DEM,James Smith,6,6
