county,precinct,office,district,party,candidate,votes,election_day
Greenwood,Loblolly Pines,Governor,,REP,Henry McMaster,7,7
Greenwood,Bee's Ferry,Governor,,REP,Henry McMaster,0,0
Greenwood,Levi's Knoll,Governor,,REP,Henry McMaster,44,44
Greenwood,Grandiflora Glen,Governor,,REP,Henry McMaster,60,60
Greenwood,Ashley River Run,Governor,,REP,Henry McMaster,10,10
Greenwood,Hope's Ferry,Governor,,REP,Henry McMaster,28,28
Greenwood,Fairhope Ferry,Governor,,REP,Henry McMaster,26,26
Greenwood,Pebble Stone Way,Governor,,REP,Henry McMaster,89,89
Greenwood,Glendale,Governor,,REP,Henry McMaster,64,64
Greenwood,Harris,Governor,,REP,Henry McMaster,46,46
Greenwood,Laco,Governor,,REP,Henry McMaster,77,77
Greenwood,Ninety Six,Governor,,REP,Henry McMaster,59,59
Greenwood,Ninety Six Mill,Governor,,REP,Henry McMaster,47,47
Greenwood,Ware Shoals,Governor,,REP,Henry McMaster,21,21
Greenwood,Hodges,Governor,,REP,Henry McMaster,104,104
Greenwood,Cokesbury,Governor,,REP,Henry McMaster,35,35
Greenwood,Coronaca,Governor,,REP,Henry McMaster,118,118
Greenwood,Greenwood High,Governor,,REP,Henry McMaster,78,78
Greenwood,Georgetown,Governor,,REP,Henry McMaster,62,62
Greenwood,Sandridge,Governor,,REP,Henry McMaster,55,55
Greenwood,Callison,Governor,,REP,Henry McMaster,60,60
Greenwood,Bradley,Governor,,REP,Henry McMaster,20,20
Greenwood,Troy,Governor,,REP,Henry McMaster,19,19
Greenwood,Epworth,Governor,,REP,Henry McMaster,60,60
Greenwood,Verdery,Governor,,REP,Henry McMaster,33,33
Greenwood,New Market,Governor,,REP,Henry McMaster,63,63
Greenwood,Emerald,Governor,,REP,Henry McMaster,15,15
Greenwood,Airport,Governor,,REP,Henry McMaster,95,95
Greenwood,Emerald High,Governor,,REP,Henry McMaster,63,63
Greenwood,Civic Center,Governor,,REP,Henry McMaster,44,44
Greenwood,Riley,Governor,,REP,Henry McMaster,21,21
Greenwood,Shoals Junction,Governor,,REP,Henry McMaster,22,22
Greenwood,Greenwood Mill,Governor,,REP,Henry McMaster,58,58
Greenwood,Stonewood,Governor,,REP,Henry McMaster,100,100
Greenwood,Mimosa Crest,Governor,,REP,Henry McMaster,55,55
Greenwood,Lower Lake,Governor,,REP,Henry McMaster,134,134
Greenwood,Pinecrest,Governor,,REP,Henry McMaster,52,52
Greenwood,Maxwellton Pike,Governor,,REP,Henry McMaster,84,84
Greenwood,New Castle,Governor,,REP,Henry McMaster,71,71
Greenwood,Rutherford Shoals,Governor,,REP,Henry McMaster,42,42
Greenwood,Liberty,Governor,,REP,Henry McMaster,31,31
Greenwood,Biltmore Pines,Governor,,REP,Henry McMaster,76,76
Greenwood,Marshall Oaks,Governor,,REP,Henry McMaster,5,5
Greenwood,Sparrows Grace,Governor,,REP,Henry McMaster,128,128
Greenwood,Mountain Laurel,Governor,,REP,Henry McMaster,40,40
Greenwood,Allie's Crossing,Governor,,REP,Henry McMaster,60,60
Greenwood,Gideon's Way,Governor,,REP,Henry McMaster,33,33
Greenwood,Parson's Mill,Governor,,REP,Henry McMaster,35,35
Greenwood,Angel Oak's Crossing,Governor,,REP,Henry McMaster,87,87
Greenwood,Graham's Glen,Governor,,REP,Henry McMaster,70,70
Greenwood,Absentee,Governor,,REP,Henry McMaster,292,292
Greenwood,Emergency,Governor,,REP,Henry McMaster,0,0
Greenwood,Failsafe,Governor,,REP,Henry McMaster,1,1
