county,precinct,office,district,party,candidate,votes,election_day
Calhoun,Bethel,Governor,,DEM,Phil Noble,3,3
Calhoun,Cameron,Governor,,DEM,Phil Noble,6,6
Calhoun,Center Hill,Governor,,DEM,Phil Noble,10,10
Calhoun,Creston,Governor,,DEM,Phil Noble,0,0
Calhoun,Dixie,Governor,,DEM,Phil Noble,9,9
Calhoun,Fall Branch,Governor,,DEM,Phil Noble,4,4
Calhoun,Fort Motte,Governor,,DEM,Phil Noble,2,2
Calhoun,Lone Star,Governor,,DEM,Phil Noble,8,8
Calhoun,Midway,Governor,,DEM,Phil Noble,0,0
Calhoun,Murph Hill,Governor,,DEM,Phil Noble,3,3
Calhoun,Sandy Run,Governor,,DEM,Phil Noble,6,6
Calhoun,St. Matthews,Governor,,DEM,Phil Noble,8,8
Calhoun,Absentee,Governor,,DEM,Phil Noble,4,4
Calhoun,Emergency,Governor,,DEM,Phil Noble,0,0
Calhoun,Failsafe,Governor,,DEM,Phil Noble,0,0
Calhoun,Provisional,Governor,,DEM,Phil Noble,0,0
Calhoun,Failsafe Provisional,Governor,,DEM,Phil Noble,0,0
Calhoun,Bethel,Governor,,DEM,James Smith,22,22
Calhoun,Cameron,Governor,,DEM,James Smith,36,36
Calhoun,Center Hill,Governor,,DEM,James Smith,51,51
Calhoun,Creston,Governor,,DEM,James Smith,12,12
Calhoun,Dixie,Governor,,DEM,James Smith,192,192
Calhoun,Fall Branch,Governor,,DEM,James Smith,17,17
Calhoun,Fort Motte,Governor,,DEM,James Smith,22,22
Calhoun,Lone Star,Governor,,DEM,James Smith,38,38
Calhoun,Midway,Governor,,DEM,James Smith,16,16
Calhoun,Murph Hill,Governor,,DEM,James Smith,37,37
Calhoun,Sandy Run,Governor,,DEM,James Smith,39,39
Calhoun,St. Matthews,Governor,,DEM,James Smith,82,82
Calhoun,Absentee,Governor,,DEM,James Smith,122,122
Calhoun,Emergency,Governor,,DEM,James Smith,0,0
Calhoun,Failsafe,Governor,,DEM,James Smith,1,1
