county,precinct,office,district,party,candidate,votes,election_day
Horry,ADRIAN,Governor,,DEM,Phil Noble,6,6
Horry,ALLSBROOK,Governor,,DEM,Phil Noble,0,0
Horry,ATLANTIC BEACH,Governor,,DEM,Phil Noble,1,1
Horry,AYNOR,Governor,,DEM,Phil Noble,8,8
Horry,BAYBORO-GURLEY,Governor,,DEM,Phil Noble,6,6
Horry,BROOKSVILLE #1,Governor,,DEM,Phil Noble,16,16
Horry,BROWNWAY,Governor,,DEM,Phil Noble,5,5
Horry,BURGESS #1,Governor,,DEM,Phil Noble,14,14
Horry,BURGESS #2,Governor,,DEM,Phil Noble,19,19
Horry,CAROLINA FOREST #1,Governor,,DEM,Phil Noble,12,12
Horry,CAROLINA FOREST #2,Governor,,DEM,Phil Noble,13,13
Horry,CEDAR GROVE,Governor,,DEM,Phil Noble,1,1
Horry,CHERRY GROVE #1,Governor,,DEM,Phil Noble,12,12
Horry,CHERRY GROVE #2,Governor,,DEM,Phil Noble,21,21
Horry,COASTAL CAROLINA,Governor,,DEM,Phil Noble,7,7
Horry,COASTAL LANE #1,Governor,,DEM,Phil Noble,6,6
Horry,COASTAL LANE #2,Governor,,DEM,Phil Noble,10,10
Horry,COOL SPRINGS,Governor,,DEM,Phil Noble,0,0
Horry,CRESENT,Governor,,DEM,Phil Noble,18,18
Horry,DAISY,Governor,,DEM,Phil Noble,5,5
Horry,DEERFIELD,Governor,,DEM,Phil Noble,7,7
Horry,DOGBLUFF,Governor,,DEM,Phil Noble,1,1
Horry,DOGWOOD,Governor,,DEM,Phil Noble,10,10
Horry,DUNES #1,Governor,,DEM,Phil Noble,12,12
Horry,DUNES #2,Governor,,DEM,Phil Noble,4,4
Horry,DUNES #3,Governor,,DEM,Phil Noble,12,12
Horry,EAST CONWAY,Governor,,DEM,Phil Noble,6,6
Horry,EAST LORIS,Governor,,DEM,Phil Noble,16,16
Horry,EBENEZER,Governor,,DEM,Phil Noble,9,9
Horry,EMERALD FOREST #1,Governor,,DEM,Phil Noble,8,8
Horry,EMERALD FOREST #2,Governor,,DEM,Phil Noble,29,29
Horry,EMERALD FOREST #3,Governor,,DEM,Phil Noble,15,15
Horry,ENTERPRISE,Governor,,DEM,Phil Noble,21,21
Horry,FORESTBROOK,Governor,,DEM,Phil Noble,16,16
Horry,FOUR MILE,Governor,,DEM,Phil Noble,9,9
Horry,GALLIVANTS FERRY,Governor,,DEM,Phil Noble,2,2
Horry,GARDEN CITY #1,Governor,,DEM,Phil Noble,3,3
Horry,GARDEN CITY #2,Governor,,DEM,Phil Noble,2,2
Horry,GARDEN CITY #3,Governor,,DEM,Phil Noble,8,8
Horry,GARDEN CITY #4,Governor,,DEM,Phil Noble,10,10
Horry,GLENNS BAY,Governor,,DEM,Phil Noble,7,7
Horry,GREEN SEA,Governor,,DEM,Phil Noble,3,3
Horry,HICKORY GROVE,Governor,,DEM,Phil Noble,2,2
Horry,HICKORY HILL,Governor,,DEM,Phil Noble,0,0
Horry,HOMEWOOD,Governor,,DEM,Phil Noble,11,11
Horry,HORRY,Governor,,DEM,Phil Noble,4,4
Horry,INLAND,Governor,,DEM,Phil Noble,8,8
Horry,JACKSON BLUFF,Governor,,DEM,Phil Noble,5,5
Horry,JAMESTOWN,Governor,,DEM,Phil Noble,23,23
Horry,JERIGANS CROSSROADS,Governor,,DEM,Phil Noble,1,1
Horry,JET PORT #1,Governor,,DEM,Phil Noble,5,5
Horry,JET PORT #2,Governor,,DEM,Phil Noble,25,25
Horry,JORDANVILLE,Governor,,DEM,Phil Noble,0,0
Horry,JOYNER SWAMP,Governor,,DEM,Phil Noble,1,1
Horry,JUNIPER BAY,Governor,,DEM,Phil Noble,7,7
Horry,LAKE PARK #1,Governor,,DEM,Phil Noble,5,5
Horry,LEON,Governor,,DEM,Phil Noble,19,19
Horry,LITTLE RIVER #1,Governor,,DEM,Phil Noble,5,5
Horry,LITTLE RIVER #2,Governor,,DEM,Phil Noble,13,13
Horry,LITTLE RIVER #3,Governor,,DEM,Phil Noble,7,7
Horry,LIVE OAK,Governor,,DEM,Phil Noble,3,3
Horry,MAPLE,Governor,,DEM,Phil Noble,4,4
Horry,MARLOWE #1,Governor,,DEM,Phil Noble,8,8
Horry,METHODIST-MILL SWAMP,Governor,,DEM,Phil Noble,0,0
Horry,MT. OLIVE,Governor,,DEM,Phil Noble,3,3
Horry,MT. VERNON,Governor,,DEM,Phil Noble,1,1
Horry,MYRTLE TRACE,Governor,,DEM,Phil Noble,18,18
Horry,MYRTLEWOOD #1,Governor,,DEM,Phil Noble,3,3
Horry,MYRTLEWOOD #2,Governor,,DEM,Phil Noble,10,10
Horry,MYRTLEWOOD #3,Governor,,DEM,Phil Noble,7,7
Horry,NIXONS XROADS #1,Governor,,DEM,Phil Noble,5,5
Horry,NIXONS XROADS #2,Governor,,DEM,Phil Noble,11,11
Horry,NORTH CONWAY #1,Governor,,DEM,Phil Noble,13,13
Horry,NORTH CONWAY #2,Governor,,DEM,Phil Noble,14,14
Horry,OCEAN DRIVE #1,Governor,,DEM,Phil Noble,11,11
Horry,OCEAN DRIVE #2,Governor,,DEM,Phil Noble,17,17
Horry,OCEAN FOREST #1,Governor,,DEM,Phil Noble,3,3
Horry,OCEAN FOREST #2,Governor,,DEM,Phil Noble,7,7
Horry,OCEAN FOREST #3,Governor,,DEM,Phil Noble,5,5
Horry,PALMETTO BAYS,Governor,,DEM,Phil Noble,11,11
Horry,PAWLEYS SWAMP,Governor,,DEM,Phil Noble,0,0
Horry,PLEASANT VIEW,Governor,,DEM,Phil Noble,0,0
Horry,POPLAR HILL,Governor,,DEM,Phil Noble,1,1
Horry,PORT HARRELSON,Governor,,DEM,Phil Noble,79,79
Horry,RACEPATH #1,Governor,,DEM,Phil Noble,21,21
Horry,RACEPATH #2,Governor,,DEM,Phil Noble,26,26
Horry,RED BLUFF,Governor,,DEM,Phil Noble,9,9
Horry,RED HILL #1,Governor,,DEM,Phil Noble,2,2
