county,precinct,office,district,party,candidate,votes,election_day
Edgefield,Edgefield No.1,Governor,,REP,Henry McMaster,70,70
Edgefield,Edgefield No.2,Governor,,REP,Henry McMaster,87,87
Edgefield,Johnston No.1,Governor,,REP,Henry McMaster,49,49
Edgefield,Johnston No.2,Governor,,REP,Henry McMaster,73,73
Edgefield,Trenton No.1,Governor,,REP,Henry McMaster,58,58
Edgefield,Merriweather No.1,Governor,,REP,Henry McMaster,174,174
Edgefield,Westside,Governor,,REP,Henry McMaster,85,85
Edgefield,Harmony,Governor,,REP,Henry McMaster,71,71
Edgefield,North Side,Governor,,REP,Henry McMaster,44,44
Edgefield,Brunson,Governor,,REP,Henry McMaster,25,25
Edgefield,Merriweather No.2,Governor,,REP,Henry McMaster,193,193
Edgefield,Trenton No.2,Governor,,REP,Henry McMaster,54,54
Edgefield,Absentee,Governor,,REP,Henry McMaster,41,41
Edgefield,Emergency,Governor,,REP,Henry McMaster,0,0
Edgefield,Failsafe,Governor,,REP,Henry McMaster,0,0
Edgefield,Provisional,Governor,,REP,Henry McMaster,0,0
Edgefield,Failsafe Provisonal 1,Governor,,REP,Henry McMaster,0,0
Edgefield,Edgefield No.1,Governor,,REP,John Warren,39,39
Edgefield,Edgefield No.2,Governor,,REP,John Warren,42,42
Edgefield,Johnston No.1,Governor,,REP,John Warren,33,33
Edgefield,Johnston No.2,Governor,,REP,John Warren,41,41
Edgefield,Trenton No.1,Governor,,REP,John Warren,17,17
Edgefield,Merriweather No.1,Governor,,REP,John Warren,83,83
Edgefield,Westside,Governor,,REP,John Warren,38,38
Edgefield,Harmony,Governor,,REP,John Warren,52,52
Edgefield,North Side,Governor,,REP,John Warren,17,17
Edgefield,Brunson,Governor,,REP,John Warren,15,15
Edgefield,Merriweather No.2,Governor,,REP,John Warren,109,109
Edgefield,Trenton No.2,Governor,,REP,John Warren,26,26
Edgefield,Absentee,Governor,,REP,John Warren,36,36
Edgefield,Emergency,Governor,,REP,John Warren,0,0
Edgefield,Failsafe,Governor,,REP,John Warren,0,0
Edgefield,Provisional,Governor,,REP,John Warren,0,0
Edgefield,Failsafe Provisonal 1,Governor,,REP,John Warren,0,0
Edgefield,Edgefield No.1,Attorney General,,REP,Todd Atwater,39,39
Edgefield,Edgefield No.2,Attorney General,,REP,Todd Atwater,49,49
Edgefield,Johnston No.1,Attorney General,,REP,Todd Atwater,24,24
Edgefield,Johnston No.2,Attorney General,,REP,Todd Atwater,39,39
Edgefield,Trenton No.1,Attorney General,,REP,Todd Atwater,26,26
Edgefield,Merriweather No.1,Attorney General,,REP,Todd Atwater,113,113
Edgefield,Westside,Attorney General,,REP,Todd Atwater,51,51
Edgefield,Harmony,Attorney General,,REP,Todd Atwater,41,41
Edgefield,North Side,Attorney General,,REP,Todd Atwater,21,21
Edgefield,Brunson,Attorney General,,REP,Todd Atwater,9,9
Edgefield,Merriweather No.2,Attorney General,,REP,Todd Atwater,122,122
Edgefield,Trenton No.2,Attorney General,,REP,Todd Atwater,42,42
Edgefield,Absentee,Attorney General,,REP,Todd Atwater,29,29
Edgefield,Emergency,Attorney General,,REP,Todd Atwater,0,0
Edgefield,Failsafe,Attorney General,,REP,Todd Atwater,0,0
Edgefield,Provisional,Attorney General,,REP,Todd Atwater,0,0
Edgefield,Failsafe Provisonal 1,Attorney General,,REP,Todd Atwater,0,0
Edgefield,Edgefield No.1,Attorney General,,REP,Alan Wilson,67,67
Edgefield,Edgefield No.2,Attorney General,,REP,Alan Wilson,73,73
Edgefield,Johnston No.1,Attorney General,,REP,Alan Wilson,53,53
Edgefield,Johnston No.2,Attorney General,,REP,Alan Wilson,69,69
Edgefield,Trenton No.1,Attorney General,,REP,Alan Wilson,48,48
Edgefield,Merriweather No.1,Attorney General,,REP,Alan Wilson,125,125
Edgefield,Westside,Attorney General,,REP,Alan Wilson,67,67
Edgefield,Harmony,Attorney General,,REP,Alan Wilson,80,80
Edgefield,North Side,Attorney General,,REP,Alan Wilson,39,39
Edgefield,Brunson,Attorney General,,REP,Alan Wilson,27,27
Edgefield,Merriweather No.2,Attorney General,,REP,Alan Wilson,162,162
Edgefield,Trenton No.2,Attorney General,,REP,Alan Wilson,32,32
Edgefield,Absentee,Attorney General,,REP,Alan Wilson,46,46
Edgefield,Emergency,Attorney General,,REP,Alan Wilson,0,0
Edgefield,Failsafe,Attorney General,,REP,Alan Wilson,0,0
Edgefield,Provisional,Attorney General,,REP,Alan Wilson,0,0
Edgefield,Failsafe Provisonal 1,Attorney General,,REP,Alan Wilson,0,0
