county,precinct,office,district,party,candidate,votes,election_day
Abbeville,Abbeville No. 1,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,8,8
Abbeville,Abbeville No. 2,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,6,6
Abbeville,Abbeville No. 3,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,4,4
Abbeville,Abbeville No. 4,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,2,2
Abbeville,Antreville,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,1,1
Abbeville,Broadmouth,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,2,2
Abbeville,Calhoun Falls,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,5,5
Abbeville,Cold Springs,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,4,4
Abbeville,Donalds,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,0,0
Abbeville,Due West,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,14,14
Abbeville,Halls Store,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,5,5
Abbeville,Keowee,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,1,1
Abbeville,Lowndesville,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,1,1
Abbeville,Lebanon,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,7,7
Abbeville,Absentee,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,19,19
Abbeville,Emergency,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,0,0
Abbeville,Failsafe,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,0,0
Abbeville,Provisional,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,0,0
Abbeville,Failsafe Provisional,State Superintendent of Education -DEM,,DEM,Sheila C Gallagher,0,0
Abbeville,Abbeville No. 1,State Superintendent of Education -DEM,,DEM,Tom Thompson,9,9
Abbeville,Abbeville No. 2,State Superintendent of Education -DEM,,DEM,Tom Thompson,13,13
Abbeville,Abbeville No. 3,State Superintendent of Education -DEM,,DEM,Tom Thompson,10,10
Abbeville,Abbeville No. 4,State Superintendent of Education -DEM,,DEM,Tom Thompson,8,8
Abbeville,Antreville,State Superintendent of Education -DEM,,DEM,Tom Thompson,3,3
Abbeville,Broadmouth,State Superintendent of Education -DEM,,DEM,Tom Thompson,0,0
Abbeville,Calhoun Falls,State Superintendent of Education -DEM,,DEM,Tom Thompson,24,24
Abbeville,Cold Springs,State Superintendent of Education -DEM,,DEM,Tom Thompson,2,2
Abbeville,Donalds,State Superintendent of Education -DEM,,DEM,Tom Thompson,4,4
Abbeville,Due West,State Superintendent of Education -DEM,,DEM,Tom Thompson,12,12
Abbeville,Halls Store,State Superintendent of Education -DEM,,DEM,Tom Thompson,1,1
Abbeville,Keowee,State Superintendent of Education -DEM,,DEM,Tom Thompson,4,4
Abbeville,Lowndesville,State Superintendent of Education -DEM,,DEM,Tom Thompson,5,5
Abbeville,Lebanon,State Superintendent of Education -DEM,,DEM,Tom Thompson,7,7
Abbeville,Absentee,State Superintendent of Education -DEM,,DEM,Tom Thompson,29,29
Abbeville,Emergency,State Superintendent of Education -DEM,,DEM,Tom Thompson,0,0
Abbeville,Failsafe,State Superintendent of Education -DEM,,DEM,Tom Thompson,1,1
Abbeville,Provisional,State Superintendent of Education -DEM,,DEM,Tom Thompson,0,0
