county,precinct,office,district,party,candidate,votes
Calhoun,BETHEL,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,3
Calhoun,CAMERON,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,1
Calhoun,CENTER HILL,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,3
Calhoun,CRESTON,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,2
Calhoun,DIXIE,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,9
Calhoun,FALL BRANCH,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,2
Calhoun,FORT MOTTE,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,1
Calhoun,LONE STAR,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,4
Calhoun,MIDWAY,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,1
Calhoun,MURPH MILL,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,2
Calhoun,SANDY RUN,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,3
Calhoun,ST. MATTHEWS,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,4
Calhoun,Absentee,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,1
Calhoun,Emergency,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,0
Calhoun,Failsafe,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,0
Calhoun,Provisional,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,0
Calhoun,Failsafe Provisional,State Superintendent of Education -DEM,,DEM,Montrio M Belton Sr,0
Calhoun,BETHEL,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,7
Calhoun,CAMERON,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,5
Calhoun,CENTER HILL,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,5
Calhoun,CRESTON,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,2
Calhoun,DIXIE,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,22
Calhoun,FALL BRANCH,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,5
Calhoun,FORT MOTTE,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,2
Calhoun,LONE STAR,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,10
Calhoun,MIDWAY,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,6
Calhoun,MURPH MILL,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,5
Calhoun,SANDY RUN,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,12
Calhoun,ST. MATTHEWS,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,15
Calhoun,Absentee,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,1
Calhoun,Emergency,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,0
Calhoun,Failsafe,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,0
Calhoun,Provisional,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,0
Calhoun,Failsafe Provisional,State Superintendent of Education -DEM,,DEM,Shelia C Gallagher,0
Calhoun,BETHEL,State Superintendent of Education -DEM,,DEM,Jerry Govan,11
Calhoun,CAMERON,State Superintendent of Education -DEM,,DEM,Jerry Govan,44
Calhoun,CENTER HILL,State Superintendent of Education -DEM,,DEM,Jerry Govan,42
Calhoun,CRESTON,State Superintendent of Education -DEM,,DEM,Jerry Govan,9
Calhoun,DIXIE,State Superintendent of Education -DEM,,DEM,Jerry Govan,164
Calhoun,FALL BRANCH,State Superintendent of Education -DEM,,DEM,Jerry Govan,4
Calhoun,FORT MOTTE,State Superintendent of Education -DEM,,DEM,Jerry Govan,15
Calhoun,LONE STAR,State Superintendent of Education -DEM,,DEM,Jerry Govan,40
Calhoun,MIDWAY,State Superintendent of Education -DEM,,DEM,Jerry Govan,8
Calhoun,MURPH MILL,State Superintendent of Education -DEM,,DEM,Jerry Govan,34
Calhoun,SANDY RUN,State Superintendent of Education -DEM,,DEM,Jerry Govan,2
Calhoun,ST. MATTHEWS,State Superintendent of Education -DEM,,DEM,Jerry Govan,62
Calhoun,Absentee,State Superintendent of Education -DEM,,DEM,Jerry Govan,5
Calhoun,Emergency,State Superintendent of Education -DEM,,DEM,Jerry Govan,0
Calhoun,Failsafe,State Superintendent of Education -DEM,,DEM,Jerry Govan,0
Calhoun,Provisional,State Superintendent of Education -DEM,,DEM,Jerry Govan,0
Calhoun,Failsafe Provisional,State Superintendent of Education -DEM,,DEM,Jerry Govan,0
Calhoun,BETHEL,State Superintendent of Education -DEM,,DEM,Tom Thompson,3
Calhoun,CAMERON,State Superintendent of Education -DEM,,DEM,Tom Thompson,5
Calhoun,CENTER HILL,State Superintendent of Education -DEM,,DEM,Tom Thompson,1
Calhoun,CRESTON,State Superintendent of Education -DEM,,DEM,Tom Thompson,1
Calhoun,DIXIE,State Superintendent of Education -DEM,,DEM,Tom Thompson,10
Calhoun,FALL BRANCH,State Superintendent of Education -DEM,,DEM,Tom Thompson,1
Calhoun,FORT MOTTE,State Superintendent of Education -DEM,,DEM,Tom Thompson,0
Calhoun,LONE STAR,State Superintendent of Education -DEM,,DEM,Tom Thompson,12
Calhoun,MIDWAY,State Superintendent of Education -DEM,,DEM,Tom Thompson,1
Calhoun,MURPH MILL,State Superintendent of Education -DEM,,DEM,Tom Thompson,4
Calhoun,SANDY RUN,State Superintendent of Education -DEM,,DEM,Tom Thompson,5
Calhoun,ST. MATTHEWS,State Superintendent of Education -DEM,,DEM,Tom Thompson,6
Calhoun,Absentee,State Superintendent of Education -DEM,,DEM,Tom Thompson,0
Calhoun,Emergency,State Superintendent of Education -DEM,,DEM,Tom Thompson,0
Calhoun,Failsafe,State Superintendent of Education -DEM,,DEM,Tom Thompson,0
Calhoun,Provisional,State Superintendent of Education -DEM,,DEM,Tom Thompson,0
Calhoun,Failsafe Provisional,State Superintendent of Education -DEM,,DEM,Tom Thompson,0
Calhoun,BETHEL,U.S. Senate -DEM,,DEM,Brad Hutto,23
Calhoun,CAMERON,U.S. Senate -DEM,,DEM,Brad Hutto,54
Calhoun,CENTER HILL,U.S. Senate -DEM,,DEM,Brad Hutto,48
Calhoun,CRESTON,U.S. Senate -DEM,,DEM,Brad Hutto,13
Calhoun,DIXIE,U.S. Senate -DEM,,DEM,Brad Hutto,197
Calhoun,FALL BRANCH,U.S. Senate -DEM,,DEM,Brad Hutto,10
Calhoun,FORT MOTTE,U.S. Senate -DEM,,DEM,Brad Hutto,18
Calhoun,LONE STAR,U.S. Senate -DEM,,DEM,Brad Hutto,59
Calhoun,MIDWAY,U.S. Senate -DEM,,DEM,Brad Hutto,12
Calhoun,MURPH MILL,U.S. Senate -DEM,,DEM,Brad Hutto,45
Calhoun,SANDY RUN,U.S. Senate -DEM,,DEM,Brad Hutto,19
Calhoun,ST. MATTHEWS,U.S. Senate -DEM,,DEM,Brad Hutto,86
Calhoun,Absentee,U.S. Senate -DEM,,DEM,Brad Hutto,7
Calhoun,Emergency,U.S. Senate -DEM,,DEM,Brad Hutto,0
Calhoun,Failsafe,U.S. Senate -DEM,,DEM,Brad Hutto,0
Calhoun,Provisional,U.S. Senate -DEM,,DEM,Brad Hutto,0
Calhoun,Failsafe Provisional,U.S. Senate -DEM,,DEM,Brad Hutto,0
Calhoun,BETHEL,U.S. Senate -DEM,,DEM,Jay Stamper,0
Calhoun,CAMERON,U.S. Senate -DEM,,DEM,Jay Stamper,2
Calhoun,CENTER HILL,U.S. Senate -DEM,,DEM,Jay Stamper,4
Calhoun,CRESTON,U.S. Senate -DEM,,DEM,Jay Stamper,1
