county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Darlington,ANTIOCH,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Darlington,AUBURN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,BETHEL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,BLACK CREEK-CLYDE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,BURNT BRANCH,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Darlington,DARLINGTON NO. 4,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 5,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,DOVESVILLE,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Darlington,HARTSVILLE NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 4,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 5,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 6,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 7,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 8,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,HIGH HILL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,INDIAN BRANCH,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,KELLEYTOWN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,LAKE SWAMP,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Darlington,LAMAR NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,LAMAR NO. 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,LYDIA,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,MECHANICSVILLE,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Darlington,NEW MARKET,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,OATES,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,PALMETTO,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Darlington,SOCIETY HILL,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Darlington,SWIFT CREEK,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 6,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Darlington,HARTSVILLE NO. 9,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
