county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Aiken,Aiken No. 1,U.S. House,2,DEM,David Robinson II,9,0,0,0,5,0,4
Aiken,Aiken No. 2,U.S. House,2,DEM,David Robinson II,31,0,0,0,17,0,14
Aiken,Aiken No. 3,U.S. House,2,DEM,David Robinson II,46,0,0,0,21,0,25
Aiken,Aiken No. 4,U.S. House,2,DEM,David Robinson II,25,0,1,0,9,0,15
Aiken,Aiken No. 5,U.S. House,2,DEM,David Robinson II,33,0,2,0,13,0,18
Aiken,Aiken No. 6,U.S. House,2,DEM,David Robinson II,13,0,0,0,2,0,11
Aiken,Bath,U.S. House,2,DEM,David Robinson II,12,0,0,0,8,0,4
Aiken,Beech Island,U.S. House,2,DEM,David Robinson II,19,0,1,0,5,0,13
Aiken,Belvedere No. 9,U.S. House,2,DEM,David Robinson II,10,0,0,0,1,0,9
Aiken,Carolina Heights,U.S. House,2,DEM,David Robinson II,36,0,2,0,11,0,23
Aiken,China Springs,U.S. House,2,DEM,David Robinson II,42,0,2,0,16,0,24
Aiken,Clearwater,U.S. House,2,DEM,David Robinson II,12,0,0,0,4,0,8
Aiken,College Acres,U.S. House,2,DEM,David Robinson II,14,0,2,0,6,0,6
Aiken,Eureka,U.S. House,2,DEM,David Robinson II,23,0,0,0,11,0,12
Aiken,Gloverville,U.S. House,2,DEM,David Robinson II,9,0,3,0,1,0,5
Aiken,Graniteville,U.S. House,2,DEM,David Robinson II,5,0,0,0,1,0,4
Aiken,Jackson,U.S. House,2,DEM,David Robinson II,10,0,1,0,3,0,6
Aiken,Langley,U.S. House,2,DEM,David Robinson II,3,0,0,0,2,0,1
Aiken,Lynwood,U.S. House,2,DEM,David Robinson II,2,0,0,0,0,0,2
Aiken,Millbrook,U.S. House,2,DEM,David Robinson II,19,0,1,0,6,0,12
Aiken,Monetta,U.S. House,2,DEM,David Robinson II,22,0,2,0,2,0,18
Aiken,Montmorenci No. 22,U.S. House,2,DEM,David Robinson II,28,0,2,0,20,0,6
Aiken,New Ellenton,U.S. House,2,DEM,David Robinson II,22,0,0,0,6,0,16
Aiken,New Holland,U.S. House,2,DEM,David Robinson II,9,0,0,0,3,0,6
Aiken,N. Augusta No. 25,U.S. House,2,DEM,David Robinson II,22,0,1,0,16,0,5
Aiken,N. Augusta No. 26,U.S. House,2,DEM,David Robinson II,9,0,0,0,5,0,4
Aiken,N. Augusta No. 27,U.S. House,2,DEM,David Robinson II,18,0,0,0,8,0,10
Aiken,N. Augusta No. 28,U.S. House,2,DEM,David Robinson II,9,0,0,0,1,0,8
Aiken,N. Augusta No. 29,U.S. House,2,DEM,David Robinson II,15,0,0,0,8,0,7
Aiken,Oak Grove,U.S. House,2,DEM,David Robinson II,6,0,0,0,1,0,5
Aiken,Perry,U.S. House,2,DEM,David Robinson II,18,0,1,0,3,0,14
Aiken,Salley,U.S. House,2,DEM,David Robinson II,26,0,2,0,10,0,14
Aiken,Shaws Fork,U.S. House,2,DEM,David Robinson II,3,0,0,0,0,0,3
Aiken,Shiloh,U.S. House,2,DEM,David Robinson II,25,0,0,0,11,0,14
Aiken,Six Points No. 35,U.S. House,2,DEM,David Robinson II,33,0,2,0,13,0,18
Aiken,Tabernacle,U.S. House,2,DEM,David Robinson II,8,0,0,0,2,0,6
Aiken,Talatha,U.S. House,2,DEM,David Robinson II,16,0,1,0,4,0,11
Aiken,Vaucluse,U.S. House,2,DEM,David Robinson II,34,0,3,0,14,0,17
Aiken,Wagener,U.S. House,2,DEM,David Robinson II,38,0,0,0,14,0,24
Aiken,Ward,U.S. House,2,DEM,David Robinson II,24,0,1,0,4,0,19
Aiken,Warrenville,U.S. House,2,DEM,David Robinson II,22,0,2,0,5,0,15
Aiken,White Pond,U.S. House,2,DEM,David Robinson II,26,0,0,0,9,0,17
Aiken,Windsor No. 43,U.S. House,2,DEM,David Robinson II,15,0,1,0,7,0,7
Aiken,Belvedere No. 44,U.S. House,2,DEM,David Robinson II,9,0,0,0,2,0,7
Aiken,Misty Lakes,U.S. House,2,DEM,David Robinson II,33,0,2,0,8,0,23
Aiken,Six Points No. 46,U.S. House,2,DEM,David Robinson II,66,0,0,0,24,0,42
Aiken,Aiken No. 47,U.S. House,2,DEM,David Robinson II,7,0,0,0,1,0,6
Aiken,Hammond No. 48,U.S. House,2,DEM,David Robinson II,23,0,0,0,7,0,16
