county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Colleton,BELLS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,CANADYS,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Colleton,COTTAGEVILLE,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Colleton,EDISTO,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,GREEN POND,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Colleton,HENDERSONVILLE,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Colleton,HORSE PEN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,HUDSON MILL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,JACKSONBORO,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,MAPLE CANE,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Colleton,MASHAWVILLE,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Colleton,PEEPLES,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,PETITS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,PENIEL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,RITTER,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Colleton,ROUND O,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,RICE PATCH,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,RUFFIN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,SIDNEYS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,STOKES,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,SNIDERS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,WALTERBORO NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,WALTERBORO NO. 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,WALTERBORO NO. 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,WALTERBORO NO. 4,Straight Party,,CON,Constitution,2,1,0,1,0,0,0
Colleton,WILLIAMS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,WOLF CREEK,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,EDISTO BEACH,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Colleton,WALTERBORO NO. 5,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,ASHTON-LODGE,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Colleton,BEREA-SMOAKS,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Colleton,WALTERBORO NO. 6,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Failsafe,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Failsafe Provision,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Colleton,BELLS,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,CANADYS,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,COTTAGEVILLE,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,EDISTO,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Colleton,GREEN POND,Straight Party,,UNC,United Citizens,3,2,1,0,0,0,0
Colleton,HENDERSONVILLE,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,HORSE PEN,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,HUDSON MILL,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,JACKSONBORO,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Colleton,MAPLE CANE,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
