county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Hampton,BRUNSON,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Hampton,VARNVILLE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,EARLY BRANCH,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,GARNETT,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,ESTILL,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Hampton,BONNETT,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,FURMAN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,SCOTIA,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,YEMASSEE,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Hampton,HORSE GALL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,RIVERS MILL,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Hampton,HOPEWELL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,CROCKET-MILEY,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,CUMMINGS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,BLACK CREEK,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,GIFFORD,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,Failsafe,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,Failsafe Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Hampton,BRUNSON,Straight Party,,UNC,United Citizens,2,1,1,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.1,Straight Party,,UNC,United Citizens,2,0,2,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.2,Straight Party,,UNC,United Citizens,2,1,1,0,0,0,0
Hampton,VARNVILLE,Straight Party,,UNC,United Citizens,3,0,3,0,0,0,0
Hampton,EARLY BRANCH,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Hampton,GARNETT,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Hampton,ESTILL,Straight Party,,UNC,United Citizens,6,3,3,0,0,0,0
Hampton,BONNETT,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
