county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Chester,Hazelwood,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Lowrys,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Chester,Richburg,Straight Party 2,,UNC,United Citizens,3,2,1,0,0,0,0
Chester,Rodman,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Chester,Rossville,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Wilksburg,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Chester,Chester Ward 1,Straight Party 2,,UNC,United Citizens,6,2,4,0,0,0,0
Chester,Chester Ward 2,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Chester,Chester Ward 3,Straight Party 2,,UNC,United Citizens,4,0,3,1,0,0,0
Chester,Chester Ward 4,Straight Party 2,,UNC,United Citizens,3,1,1,1,0,0,0
Chester,Chester Ward 5,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Chester,Lando/Lansford,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Chester,Great Falls,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Failsafe,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Baldwin Mill,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Baton Rouge,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Beckhamville,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Blackstock,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Edgemoor,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Eureka Mill,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Fort Lawn,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Halsellville,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Hazelwood,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Lowrys,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Richburg,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Rodman,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Rossville,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Wilksburg,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Chester Ward 1,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Chester Ward 2,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Chester Ward 3,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Chester Ward 4,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Chester Ward 5,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Lando/Lansford,Straight Party 2,,GRN,Green,3,0,3,0,0,0,0
Chester,Great Falls,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Failsafe,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Chester,Baldwin Mill,Straight Party 2,,REP,Republican,120,74,45,1,0,0,0
Chester,Baton Rouge,Straight Party 2,,REP,Republican,111,67,43,1,0,0,0
Chester,Beckhamville,Straight Party 2,,REP,Republican,166,58,106,2,0,0,0
Chester,Blackstock,Straight Party 2,,REP,Republican,130,64,65,1,0,0,0
Chester,Edgemoor,Straight Party 2,,REP,Republican,329,184,145,0,0,0,0
Chester,Eureka Mill,Straight Party 2,,REP,Republican,169,111,58,0,0,0,0
Chester,Fort Lawn,Straight Party 2,,REP,Republican,398,204,186,8,0,0,0
Chester,Halsellville,Straight Party 2,,REP,Republican,26,10,14,2,0,0,0
Chester,Hazelwood,Straight Party 2,,REP,Republican,167,82,85,0,0,0,0
Chester,Lowrys,Straight Party 2,,REP,Republican,194,75,114,5,0,0,0
Chester,Richburg,Straight Party 2,,REP,Republican,290,207,81,2,0,0,0
Chester,Rodman,Straight Party 2,,REP,Republican,251,174,73,4,0,0,0
Chester,Rossville,Straight Party 2,,REP,Republican,109,47,61,1,0,0,0
Chester,Wilksburg,Straight Party 2,,REP,Republican,78,23,55,0,0,0,0
Chester,Chester Ward 1,Straight Party 2,,REP,Republican,161,115,46,0,0,0,0
Chester,Chester Ward 2,Straight Party 2,,REP,Republican,37,24,12,1,0,0,0
Chester,Chester Ward 3,Straight Party 2,,REP,Republican,147,90,42,15,0,0,0
Chester,Chester Ward 4,Straight Party 2,,REP,Republican,56,33,17,6,0,0,0
Chester,Chester Ward 5,Straight Party 2,,REP,Republican,138,99,36,3,0,0,0
Chester,Lando/Lansford,Straight Party 2,,REP,Republican,275,152,113,10,0,0,0
Chester,Great Falls,Straight Party 2,,REP,Republican,157,36,121,0,0,0,0
Chester,Failsafe,Straight Party 2,,REP,Republican,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,REP,Republican,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,REP,Republican,0,0,0,0,0,0,0
Chester,Baldwin Mill,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Baton Rouge,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Beckhamville,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Blackstock,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Edgemoor,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Eureka Mill,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Fort Lawn,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Halsellville,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Hazelwood,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Lowrys,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Richburg,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Rodman,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Rossville,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Wilksburg,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Chester Ward 1,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Chester Ward 2,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Chester Ward 3,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Chester Ward 4,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Chester Ward 5,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Lando/Lansford,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Great Falls,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Failsafe,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Chester,Baldwin Mill,Straight Party 2,,LIB,Libertarian,3,2,1,0,0,0,0
Chester,Baton Rouge,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Beckhamville,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Blackstock,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Edgemoor,Straight Party 2,,LIB,Libertarian,3,1,2,0,0,0,0
Chester,Eureka Mill,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Chester,Fort Lawn,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Halsellville,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Hazelwood,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Lowrys,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Chester,Richburg,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Rodman,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Rossville,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Wilksburg,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Chester Ward 1,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Chester,Chester Ward 2,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Chester Ward 3,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Chester Ward 4,Straight Party 2,,LIB,Libertarian,1,1,0,0,0,0,0
Chester,Chester Ward 5,Straight Party 2,,LIB,Libertarian,1,1,0,0,0,0,0
Chester,Lando/Lansford,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Chester,Great Falls,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Failsafe,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Chester,Baldwin Mill,Straight Party 2,,DEM,Democratic,224,129,92,3,0,0,0
Chester,Baton Rouge,Straight Party 2,,DEM,Democratic,66,47,18,1,0,0,0
Chester,Beckhamville,Straight Party 2,,DEM,Democratic,160,62,92,6,0,0,0
Chester,Blackstock,Straight Party 2,,DEM,Democratic,91,50,33,8,0,0,0
Chester,Edgemoor,Straight Party 2,,DEM,Democratic,147,80,62,5,0,0,0
Chester,Eureka Mill,Straight Party 2,,DEM,Democratic,380,227,138,15,0,0,0
Chester,Fort Lawn,Straight Party 2,,DEM,Democratic,214,140,69,5,0,0,0
Chester,Halsellville,Straight Party 2,,DEM,Democratic,46,22,24,0,0,0,0
Chester,Hazelwood,Straight Party 2,,DEM,Democratic,80,48,31,1,0,0,0
Chester,Lowrys,Straight Party 2,,DEM,Democratic,95,61,32,2,0,0,0
Chester,Richburg,Straight Party 2,,DEM,Democratic,200,156,38,6,0,0,0
Chester,Rodman,Straight Party 2,,DEM,Democratic,159,119,33,7,0,0,0
Chester,Rossville,Straight Party 2,,DEM,Democratic,42,19,23,0,0,0,0
Chester,Wilksburg,Straight Party 2,,DEM,Democratic,123,68,54,1,0,0,0
Chester,Chester Ward 1,Straight Party 2,,DEM,Democratic,357,227,116,14,0,0,0
Chester,Chester Ward 2,Straight Party 2,,DEM,Democratic,248,147,87,14,0,0,0
Chester,Chester Ward 3,Straight Party 2,,DEM,Democratic,277,171,85,21,0,0,0
Chester,Chester Ward 4,Straight Party 2,,DEM,Democratic,242,135,83,24,0,0,0
Chester,Chester Ward 5,Straight Party 2,,DEM,Democratic,111,78,28,5,0,0,0
Chester,Lando/Lansford,Straight Party 2,,DEM,Democratic,126,78,44,4,0,0,0
Chester,Great Falls,Straight Party 2,,DEM,Democratic,146,35,110,1,0,0,0
Chester,Failsafe,Straight Party 2,,DEM,Democratic,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,DEM,Democratic,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,DEM,Democratic,0,0,0,0,0,0,0
Chester,Baldwin Mill,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Chester,Baton Rouge,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Beckhamville,Straight Party 2,,WRK,Workers,2,1,1,0,0,0,0
Chester,Blackstock,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Edgemoor,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Chester,Eureka Mill,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Chester,Fort Lawn,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Chester,Halsellville,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Hazelwood,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Lowrys,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Richburg,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Rodman,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Rossville,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Wilksburg,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Chester Ward 1,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Chester Ward 2,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Chester Ward 3,Straight Party 2,,WRK,Workers,1,0,0,1,0,0,0
Chester,Chester Ward 4,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Chester Ward 5,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Lando/Lansford,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Great Falls,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Failsafe,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Provisional,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Failsafe Provisional,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Chester,Baldwin Mill,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Baton Rouge,President,,CON,Randall A Terry/Stephen E Broden,5,0,4,1,0,0,0
Chester,Beckhamville,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Chester,Blackstock,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Edgemoor,President,,CON,Randall A Terry/Stephen E Broden,3,1,2,0,0,0,0
Chester,Eureka Mill,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Chester,Fort Lawn,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Chester,Halsellville,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Hazelwood,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Lowrys,President,,CON,Randall A Terry/Stephen E Broden,3,0,3,0,0,0,0
Chester,Richburg,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Chester,Rodman,President,,CON,Randall A Terry/Stephen E Broden,3,0,3,0,0,0,0
Chester,Rossville,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Wilksburg,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Chester Ward 1,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Chester Ward 2,President,,CON,Randall A Terry/Stephen E Broden,1,1,0,0,0,0,0
Chester,Chester Ward 3,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Chester Ward 4,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Chester,Chester Ward 5,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Lando/Lansford,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Chester,Great Falls,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Chester,Failsafe,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Provisional,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Failsafe Provisional,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Chester,Baldwin Mill,President,,UNC,Cornel West/Melina Abdula,2,0,2,0,0,0,0
Chester,Baton Rouge,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Beckhamville,President,,UNC,Cornel West/Melina Abdula,2,1,1,0,0,0,0
Chester,Blackstock,President,,UNC,Cornel West/Melina Abdula,1,0,1,0,0,0,0
Chester,Edgemoor,President,,UNC,Cornel West/Melina Abdula,2,0,2,0,0,0,0
Chester,Eureka Mill,President,,UNC,Cornel West/Melina Abdula,6,3,3,0,0,0,0
Chester,Fort Lawn,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Halsellville,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Hazelwood,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Lowrys,President,,UNC,Cornel West/Melina Abdula,1,0,1,0,0,0,0
Chester,Richburg,President,,UNC,Cornel West/Melina Abdula,4,2,2,0,0,0,0
Chester,Rodman,President,,UNC,Cornel West/Melina Abdula,4,2,2,0,0,0,0
Chester,Rossville,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Wilksburg,President,,UNC,Cornel West/Melina Abdula,1,0,1,0,0,0,0
Chester,Chester Ward 1,President,,UNC,Cornel West/Melina Abdula,7,3,4,0,0,0,0
Chester,Chester Ward 2,President,,UNC,Cornel West/Melina Abdula,3,1,2,0,0,0,0
Chester,Chester Ward 3,President,,UNC,Cornel West/Melina Abdula,4,0,3,1,0,0,0
Chester,Chester Ward 4,President,,UNC,Cornel West/Melina Abdula,2,1,1,0,0,0,0
Chester,Chester Ward 5,President,,UNC,Cornel West/Melina Abdula,2,1,1,0,0,0,0
Chester,Lando/Lansford,President,,UNC,Cornel West/Melina Abdula,1,1,0,0,0,0,0
Chester,Great Falls,President,,UNC,Cornel West/Melina Abdula,1,1,0,0,0,0,0
Chester,Failsafe,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Provisional,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Failsafe Provisional,President,,UNC,Cornel West/Melina Abdula,0,0,0,0,0,0,0
Chester,Baldwin Mill,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Baton Rouge,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Beckhamville,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Blackstock,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Edgemoor,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Chester,Eureka Mill,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Fort Lawn,President,,GRN,Jill Stein/Rudolph Butch Ware,2,0,2,0,0,0,0
Chester,Halsellville,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Hazelwood,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Lowrys,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Chester,Richburg,President,,GRN,Jill Stein/Rudolph Butch Ware,3,1,2,0,0,0,0
Chester,Rodman,President,,GRN,Jill Stein/Rudolph Butch Ware,3,1,2,0,0,0,0
Chester,Rossville,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Wilksburg,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Chester Ward 1,President,,GRN,Jill Stein/Rudolph Butch Ware,2,2,0,0,0,0,0
Chester,Chester Ward 2,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Chester,Chester Ward 3,President,,GRN,Jill Stein/Rudolph Butch Ware,2,1,1,0,0,0,0
Chester,Chester Ward 4,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Chester Ward 5,President,,GRN,Jill Stein/Rudolph Butch Ware,1,1,0,0,0,0,0
Chester,Lando/Lansford,President,,GRN,Jill Stein/Rudolph Butch Ware,6,1,5,0,0,0,0
Chester,Great Falls,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Failsafe,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Provisional,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Failsafe Provisional,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Chester,Baldwin Mill,President,,REP,Donald J Trump/JD Vance,344,208,126,10,0,0,0
Chester,Baton Rouge,President,,REP,Donald J Trump/JD Vance,382,199,175,8,0,0,0
Chester,Beckhamville,President,,REP,Donald J Trump/JD Vance,386,139,242,5,0,0,0
Chester,Blackstock,President,,REP,Donald J Trump/JD Vance,348,167,171,10,0,0,0
Chester,Edgemoor,President,,REP,Donald J Trump/JD Vance,709,390,312,7,0,0,0
Chester,Eureka Mill,President,,REP,Donald J Trump/JD Vance,438,287,147,4,0,0,0
Chester,Fort Lawn,President,,REP,Donald J Trump/JD Vance,743,383,344,16,0,0,0
Chester,Halsellville,President,,REP,Donald J Trump/JD Vance,80,24,53,3,0,0,0
Chester,Hazelwood,President,,REP,Donald J Trump/JD Vance,444,206,235,3,0,0,0
Chester,Lowrys,President,,REP,Donald J Trump/JD Vance,574,244,322,8,0,0,0
Chester,Richburg,President,,REP,Donald J Trump/JD Vance,713,513,192,8,0,0,0
Chester,Rodman,President,,REP,Donald J Trump/JD Vance,718,505,197,16,0,0,0
Chester,Rossville,President,,REP,Donald J Trump/JD Vance,272,104,164,4,0,0,0
Chester,Wilksburg,President,,REP,Donald J Trump/JD Vance,208,61,146,1,0,0,0
Chester,Chester Ward 1,President,,REP,Donald J Trump/JD Vance,366,237,123,6,0,0,0
Chester,Chester Ward 2,President,,REP,Donald J Trump/JD Vance,112,74,33,5,0,0,0
Chester,Chester Ward 3,President,,REP,Donald J Trump/JD Vance,497,359,120,18,0,0,0
Chester,Chester Ward 4,President,,REP,Donald J Trump/JD Vance,161,96,57,8,0,0,0
Chester,Chester Ward 5,President,,REP,Donald J Trump/JD Vance,556,397,140,19,0,0,0
Chester,Lando/Lansford,President,,REP,Donald J Trump/JD Vance,644,366,255,23,0,0,0
Chester,Great Falls,President,,REP,Donald J Trump/JD Vance,333,69,256,8,0,0,0
Chester,Failsafe,President,,REP,Donald J Trump/JD Vance,0,0,0,0,0,0,0
Chester,Provisional,President,,REP,Donald J Trump/JD Vance,2,0,0,0,2,0,0
Chester,Failsafe Provisional,President,,REP,Donald J Trump/JD Vance,0,0,0,0,0,0,0
Chester,Baldwin Mill,President,,LIB,Chase Oliver/Mike ter Maat,3,2,1,0,0,0,0
Chester,Baton Rouge,President,,LIB,Chase Oliver/Mike ter Maat,1,1,0,0,0,0,0
Chester,Beckhamville,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Chester,Blackstock,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Chester,Edgemoor,President,,LIB,Chase Oliver/Mike ter Maat,5,1,4,0,0,0,0
Chester,Eureka Mill,President,,LIB,Chase Oliver/Mike ter Maat,5,3,2,0,0,0,0
Chester,Fort Lawn,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Chester,Halsellville,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Chester,Hazelwood,President,,LIB,Chase Oliver/Mike ter Maat,3,0,3,0,0,0,0
Chester,Lowrys,President,,LIB,Chase Oliver/Mike ter Maat,5,1,4,0,0,0,0
Chester,Richburg,President,,LIB,Chase Oliver/Mike ter Maat,4,3,1,0,0,0,0
Chester,Rodman,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Chester,Rossville,President,,LIB,Chase Oliver/Mike ter Maat,3,0,3,0,0,0,0
Chester,Wilksburg,President,,LIB,Chase Oliver/Mike ter Maat,2,1,1,0,0,0,0
Chester,Chester Ward 1,President,,LIB,Chase Oliver/Mike ter Maat,4,1,3,0,0,0,0
Chester,Chester Ward 2,President,,LIB,Chase Oliver/Mike ter Maat,3,2,1,0,0,0,0
Chester,Chester Ward 3,President,,LIB,Chase Oliver/Mike ter Maat,2,2,0,0,0,0,0
Chester,Chester Ward 4,President,,LIB,Chase Oliver/Mike ter Maat,5,3,2,0,0,0,0
Chester,Chester Ward 5,President,,LIB,Chase Oliver/Mike ter Maat,7,6,1,0,0,0,0
Chester,Lando/Lansford,President,,LIB,Chase Oliver/Mike ter Maat,5,3,2,0,0,0,0
Chester,Great Falls,President,,LIB,Chase Oliver/Mike ter Maat,1,1,0,0,0,0,0
Chester,Failsafe,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
