county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Bamberg,COLSTON,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,0,1
Bamberg,EDISTO,U.S. House,6,REP,Duke Buckner,6,0,0,0,2,0,4
Bamberg,EHRHARDT,U.S. House,6,REP,Duke Buckner,5,0,0,0,1,0,4
Bamberg,EAST DENMARK,U.S. House,6,REP,Duke Buckner,10,0,0,0,4,0,6
Bamberg,GOVAN,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,0,2
Bamberg,HIGHTOWERS MILL,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,U.S. House,6,REP,Duke Buckner,7,0,0,0,0,0,7
Bamberg,KEARSE,U.S. House,6,REP,Duke Buckner,3,0,1,0,0,0,2
Bamberg,LITTLE SWAMP,U.S. House,6,REP,Duke Buckner,3,0,0,0,0,0,3
Bamberg,OLAR,U.S. House,6,REP,Duke Buckner,7,0,0,0,1,0,6
Bamberg,SOUTH BAMBERG,U.S. House,6,REP,Duke Buckner,10,0,0,0,4,0,6
Bamberg,WEST DENMARK,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,0,2
Bamberg,NORTH BAMBERG,U.S. House,6,REP,Duke Buckner,7,0,2,0,1,0,4
Bamberg,Failsafe,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Bamberg,Provisional,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Bamberg,COLSTON,U.S. House,6,REP,Justin Scott,2,0,0,0,0,0,2
Bamberg,EDISTO,U.S. House,6,REP,Justin Scott,1,0,0,0,1,0,0
Bamberg,EHRHARDT,U.S. House,6,REP,Justin Scott,12,0,4,0,1,0,7
Bamberg,EAST DENMARK,U.S. House,6,REP,Justin Scott,10,0,1,0,3,0,6
Bamberg,GOVAN,U.S. House,6,REP,Justin Scott,1,0,0,0,0,0,1
Bamberg,HIGHTOWERS MILL,U.S. House,6,REP,Justin Scott,0,0,0,0,0,0,0
