county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Union,Adamsburg,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,35,0,1,0,10,0,24
Union,Black Rock,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,21,0,0,0,1,0,20
Union,Bonham,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,38,0,2,0,3,0,33
Union,Buffalo Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,31,0,0,0,1,0,30
Union,Carlisle,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,10,0,0,0,2,0,8
Union,Cross Keys,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,43,0,0,0,6,0,37
Union,Excelsior,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,53,0,0,0,19,0,34
Union,Jonesville Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,36,0,0,0,2,0,34
Union,Jonesville Box 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,43,0,0,0,5,0,38
Union,Kelton,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,46,0,1,0,4,0,41
Union,Lockhart,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,10,0,0,0,0,0,10
Union,Monarch,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,64,0,1,0,8,0,55
Union,Putnam,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,36,0,0,0,7,0,29
Union,Santuck,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,26,0,0,0,0,0,26
Union,Union Ward 1 Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,34,0,0,0,7,0,27
Union,Union Ward 1 Box 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,29,0,1,0,8,0,20
Union,Union Ward 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,30,0,0,0,8,0,22
Union,Union Ward 3,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,20,0,0,0,1,0,19
Union,Union Ward 4 Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,45,0,0,0,15,0,30
Union,Union Ward 4 Box 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,1,0,0,0,0,0,1
Union,West Springs,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,32,0,0,0,1,0,31
Union,Failsafe,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,0,0,0,0,0,0,0
Union,Provisional,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,0,0,0,0,0,0,0
Union,Failsafe Provisional,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Kevin Brackett,0,0,0,0,0,0,0
Union,Adamsburg,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,46,0,0,0,8,0,38
Union,Black Rock,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,14,0,0,0,2,0,12
Union,Bonham,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,41,0,1,0,5,0,35
Union,Buffalo Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,33,0,0,0,3,0,30
Union,Carlisle,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,5,0,0,0,2,0,3
Union,Cross Keys,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,20,0,0,0,0,0,20
Union,Excelsior,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,42,0,0,0,17,0,25
Union,Jonesville Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,40,0,0,0,3,0,37
Union,Jonesville Box 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,39,0,0,0,7,0,32
Union,Kelton,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,57,0,0,0,3,0,54
Union,Lockhart,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,27,0,0,0,1,0,26
Union,Monarch,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,61,0,2,0,9,0,50
Union,Putnam,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,24,0,0,0,3,0,21
Union,Santuck,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,34,0,0,0,3,0,31
Union,Union Ward 1 Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,21,0,1,0,6,0,14
Union,Union Ward 1 Box 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,10,0,0,0,1,0,9
Union,Union Ward 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,25,0,0,0,7,0,18
Union,Union Ward 3,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,12,0,0,0,3,0,9
Union,Union Ward 4 Box 1,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,32,0,0,0,14,0,18
Union,Union Ward 4 Box 2,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,2,0,0,0,0,0,2
Union,West Springs,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,14,0,0,0,1,0,13
Union,Failsafe,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,0,0,0,0,0,0,0
Union,Provisional,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,0,0,0,0,0,0,0
Union,Failsafe Provisional,"Solicitor, Circuit 16", Circuit 16 - REP,REP,Tyler Bratton,0,0,0,0,0,0,0
