county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Richland,Ward 16,U.S. House,2,DEM,David Robinson II,68,0,3,0,11,0,54
Richland,Ward 17,U.S. House,2,DEM,David Robinson II,108,0,3,0,20,0,85
Richland,Ward 24,U.S. House,2,DEM,David Robinson II,65,0,1,0,15,0,49
Richland,Ward 25,U.S. House,2,DEM,David Robinson II,46,0,1,0,6,0,39
Richland,Ward 26,U.S. House,2,DEM,David Robinson II,55,0,0,0,8,0,47
Richland,Arcadia,U.S. House,2,DEM,David Robinson II,103,0,6,0,23,0,74
Richland,Ballentine 1,U.S. House,2,DEM,David Robinson II,46,0,2,0,19,0,25
Richland,Ballentine 2,U.S. House,2,DEM,David Robinson II,30,0,2,0,9,0,19
Richland,Blythewood 1,U.S. House,2,DEM,David Robinson II,118,0,2,0,34,0,82
Richland,Blythewood 2,U.S. House,2,DEM,David Robinson II,172,0,5,0,32,0,135
Richland,Blythewood 3,U.S. House,2,DEM,David Robinson II,241,0,5,0,59,0,177
Richland,Bookman,U.S. House,2,DEM,David Robinson II,220,0,8,0,66,0,146
Richland,Brandon 1,U.S. House,2,DEM,David Robinson II,94,0,3,0,18,0,73
Richland,Brandon 2,U.S. House,2,DEM,David Robinson II,113,0,8,0,16,0,89
Richland,Briarwood,U.S. House,2,DEM,David Robinson II,185,0,4,0,52,0,129
Richland,Bridge Creek,U.S. House,2,DEM,David Robinson II,253,0,4,0,87,0,162
Richland,Cooper,U.S. House,2,DEM,David Robinson II,56,0,0,0,14,0,42
Richland,Dutch Fork 1,U.S. House,2,DEM,David Robinson II,21,0,0,0,9,0,12
Richland,Dutch Fork 2,U.S. House,2,DEM,David Robinson II,50,0,3,0,12,0,35
Richland,Dutch Fork 3,U.S. House,2,DEM,David Robinson II,55,0,2,0,13,0,40
Richland,Dutch Fork 4,U.S. House,2,DEM,David Robinson II,52,0,1,0,12,0,39
Richland,Estates,U.S. House,2,DEM,David Robinson II,158,0,6,0,56,0,96
Richland,East Forest Acres,U.S. House,2,DEM,David Robinson II,51,0,4,0,11,0,36
Richland,North Forest Acres,U.S. House,2,DEM,David Robinson II,71,0,4,0,17,0,50
Richland,South Forest Acres,U.S. House,2,DEM,David Robinson II,75,0,2,0,10,0,63
Richland,Friarsgate 1,U.S. House,2,DEM,David Robinson II,59,0,0,0,9,0,50
Richland,Friarsgate 2,U.S. House,2,DEM,David Robinson II,66,0,3,0,7,0,56
Richland,Old Friarsgate,U.S. House,2,DEM,David Robinson II,46,0,0,0,6,0,40
Richland,Gregg Park,U.S. House,2,DEM,David Robinson II,82,0,2,0,27,0,53
Richland,Hampton,U.S. House,2,DEM,David Robinson II,36,0,1,0,6,0,29
Richland,Harbison 1,U.S. House,2,DEM,David Robinson II,141,0,8,0,29,0,104
Richland,Harbison 2,U.S. House,2,DEM,David Robinson II,96,0,8,0,26,0,62
Richland,Kelly Mill,U.S. House,2,DEM,David Robinson II,187,0,7,0,51,0,129
Richland,Lake Carolina,U.S. House,2,DEM,David Robinson II,306,0,5,0,79,0,222
Richland,Longcreek,U.S. House,2,DEM,David Robinson II,458,0,14,0,120,0,324
Richland,Mallet Hill,U.S. House,2,DEM,David Robinson II,190,0,12,0,46,0,132
Richland,Meadowfield,U.S. House,2,DEM,David Robinson II,73,0,6,0,13,0,54
Richland,Midway,U.S. House,2,DEM,David Robinson II,228,0,8,0,85,0,135
Richland,Monticello,U.S. House,2,DEM,David Robinson II,123,0,7,0,19,0,97
Richland,North Springs 1,U.S. House,2,DEM,David Robinson II,150,0,4,0,78,0,68
Richland,North Springs 2,U.S. House,2,DEM,David Robinson II,241,0,16,0,90,0,135
Richland,North Springs 3,U.S. House,2,DEM,David Robinson II,184,0,10,0,71,0,103
Richland,Oak Pointe 1,U.S. House,2,DEM,David Robinson II,44,0,1,0,6,0,37
Richland,Oak Pointe 2,U.S. House,2,DEM,David Robinson II,19,0,2,0,3,0,14
Richland,Oak Pointe 3,U.S. House,2,DEM,David Robinson II,62,0,3,0,9,0,50
Richland,Oakwood,U.S. House,2,DEM,David Robinson II,18,0,0,0,8,0,10
Richland,Parkridge 1,U.S. House,2,DEM,David Robinson II,32,0,1,0,10,0,21
Richland,Parkridge 2,U.S. House,2,DEM,David Robinson II,23,0,2,0,1,0,20
Richland,Parkway 1,U.S. House,2,DEM,David Robinson II,240,0,3,0,64,0,173
Richland,Parkway 2,U.S. House,2,DEM,David Robinson II,295,0,14,0,103,0,178
Richland,Parkway 3,U.S. House,2,DEM,David Robinson II,278,0,6,0,121,0,151
Richland,Pennington 1,U.S. House,2,DEM,David Robinson II,36,0,1,0,2,0,33
Richland,Pennington 2,U.S. House,2,DEM,David Robinson II,80,0,1,0,12,0,67
Richland,Polo Road,U.S. House,2,DEM,David Robinson II,192,0,8,0,48,0,136
Richland,Pontiac 1,U.S. House,2,DEM,David Robinson II,189,0,5,0,60,0,124
Richland,Pontiac 2,U.S. House,2,DEM,David Robinson II,292,0,3,0,97,0,192
Richland,Rice Creek 1,U.S. House,2,DEM,David Robinson II,147,0,6,0,51,0,90
Richland,Rice Creek 2,U.S. House,2,DEM,David Robinson II,262,0,13,0,93,0,156
Richland,Ridge View 1,U.S. House,2,DEM,David Robinson II,307,0,11,0,119,0,177
Richland,Ridge View 2,U.S. House,2,DEM,David Robinson II,311,0,11,0,123,0,177
Richland,Riversprings 1,U.S. House,2,DEM,David Robinson II,19,0,0,0,5,0,14
Richland,Riversprings 2,U.S. House,2,DEM,David Robinson II,44,0,0,0,10,0,34
Richland,Riversprings 3,U.S. House,2,DEM,David Robinson II,46,0,1,0,12,0,33
Richland,Riverwalk,U.S. House,2,DEM,David Robinson II,200,0,8,0,44,0,148
Richland,Round Top,U.S. House,2,DEM,David Robinson II,56,0,2,0,13,0,41
Richland,Satchelford,U.S. House,2,DEM,David Robinson II,62,0,3,0,13,0,46
Richland,South Beltline,U.S. House,2,DEM,David Robinson II,47,0,4,0,10,0,33
Richland,Spring Hill,U.S. House,2,DEM,David Robinson II,28,0,3,0,3,0,22
Richland,Spring Valley,U.S. House,2,DEM,David Robinson II,216,0,13,0,62,0,141
Richland,Springville 1,U.S. House,2,DEM,David Robinson II,36,0,2,0,4,0,30
Richland,Springville 2,U.S. House,2,DEM,David Robinson II,17,0,0,0,6,0,11
Richland,Trenholm Road,U.S. House,2,DEM,David Robinson II,36,0,2,0,8,0,26
Richland,Valhalla,U.S. House,2,DEM,David Robinson II,134,0,4,0,50,0,80
Richland,Wildewood,U.S. House,2,DEM,David Robinson II,166,0,8,0,54,0,104
