county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Saluda,Centennial,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Fruit Hill,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Higgins/Zoar,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Holly,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Hollywood,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Saluda,Holstons,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Pleasant Grove,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Richland,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Ridge Spring/Monetta,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Saluda No. 1,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Saluda,Saluda No. 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Sardis,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Ward,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Saluda,Centennial,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Saluda,Fruit Hill,Straight Party 2,,UNC,United Citizens,5,1,4,0,0,0,0
Saluda,Higgins/Zoar,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Saluda,Holly,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
Saluda,Hollywood,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Saluda,Holstons,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Saluda,Pleasant Grove,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Saluda,Richland,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Saluda,Ridge Spring/Monetta,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Saluda,Saluda No. 1,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Saluda,Saluda No. 2,Straight Party 2,,UNC,United Citizens,3,1,2,0,0,0,0
Saluda,Sardis,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Saluda,Ward,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Saluda,Failsafe,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Saluda,Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Saluda,Centennial,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Fruit Hill,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Higgins/Zoar,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Holly,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Hollywood,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Holstons,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Pleasant Grove,Straight Party 2,,GRN,Green,2,1,1,0,0,0,0
Saluda,Richland,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Saluda,Ridge Spring/Monetta,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Saluda No. 1,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Saluda,Saluda No. 2,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Sardis,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Ward,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Failsafe,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Saluda,Centennial,Straight Party 2,,REP,Republican,114,61,53,0,0,0,0
Saluda,Fruit Hill,Straight Party 2,,REP,Republican,178,83,94,1,0,0,0
Saluda,Higgins/Zoar,Straight Party 2,,REP,Republican,58,37,20,1,0,0,0
Saluda,Holly,Straight Party 2,,REP,Republican,551,241,302,8,0,0,0
Saluda,Hollywood,Straight Party 2,,REP,Republican,296,202,89,5,0,0,0
Saluda,Holstons,Straight Party 2,,REP,Republican,220,99,119,2,0,0,0
Saluda,Pleasant Grove,Straight Party 2,,REP,Republican,244,118,119,7,0,0,0
Saluda,Richland,Straight Party 2,,REP,Republican,141,87,52,2,0,0,0
Saluda,Ridge Spring/Monetta,Straight Party 2,,REP,Republican,110,41,67,2,0,0,0
Saluda,Saluda No. 1,Straight Party 2,,REP,Republican,109,72,34,3,0,0,0
Saluda,Saluda No. 2,Straight Party 2,,REP,Republican,142,94,41,7,0,0,0
Saluda,Sardis,Straight Party 2,,REP,Republican,229,124,102,3,0,0,0
Saluda,Ward,Straight Party 2,,REP,Republican,109,59,49,1,0,0,0
Saluda,Failsafe,Straight Party 2,,REP,Republican,0,0,0,0,0,0,0
Saluda,Provisional,Straight Party 2,,REP,Republican,1,0,0,0,1,0,0
Saluda,Failsafe Provisional,Straight Party 2,,REP,Republican,0,0,0,0,0,0,0
Saluda,Centennial,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Fruit Hill,Straight Party 2,,ALN,Alliance,1,0,1,0,0,0,0
Saluda,Higgins/Zoar,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Holly,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Hollywood,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Holstons,Straight Party 2,,ALN,Alliance,1,1,0,0,0,0,0
Saluda,Pleasant Grove,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Richland,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Ridge Spring/Monetta,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Saluda No. 1,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Saluda,Saluda No. 2,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
