county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Williamsburg,BLACK RIVER,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,BLOOMINGVALE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,CADES,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,CEDAR SWAMP,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,CENTRAL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,EARLES,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Williamsburg,GREELEYVILLE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HARMONY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HEBRON,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HEMINGWAY,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Williamsburg,HENRY-POPLAR HILL,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Williamsburg,INDIANTOWN,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,KINGSTREE NO.1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,KINGSTREE NO.2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,KINGSTREE NO.3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,KINGSTREE NO.4,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,LANE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,MORRISVILLE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,MOUNT VERNON,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,NESMITH,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Williamsburg,PERGAMOS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,PINEY FOREST,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,SALTERS,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Williamsburg,SANDY BAY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,SINGLETARY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,SUTTONS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,TRIO,Straight Party 2,,CON,Constitution,3,2,1,0,0,0,0
Williamsburg,MUDDY CREEK,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,Failsafe Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,BLACK RIVER,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Williamsburg,BLOOMINGVALE,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Williamsburg,CADES,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Williamsburg,CEDAR SWAMP,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Williamsburg,CENTRAL,Straight Party 2,,UNC,United Citizens,5,2,3,0,0,0,0
Williamsburg,EARLES,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Williamsburg,GREELEYVILLE,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
