county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Hampton,BRUNSON,U.S. House,6,REP,Duke Buckner,4,0,2,0,0,0,2
Hampton,HAMPTON COURTHOUSE NO.1,U.S. House,6,REP,Duke Buckner,9,0,0,0,5,0,4
Hampton,HAMPTON COURTHOUSE NO.2,U.S. House,6,REP,Duke Buckner,15,0,1,0,11,0,3
Hampton,VARNVILLE,U.S. House,6,REP,Duke Buckner,14,0,4,0,3,0,7
Hampton,EARLY BRANCH,U.S. House,6,REP,Duke Buckner,4,0,2,0,0,0,2
Hampton,GARNETT,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,ESTILL,U.S. House,6,REP,Duke Buckner,9,0,3,0,4,0,2
Hampton,BONNETT,U.S. House,6,REP,Duke Buckner,8,0,0,0,3,0,5
Hampton,FURMAN,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,0,2
Hampton,SCOTIA,U.S. House,6,REP,Duke Buckner,2,0,2,0,0,0,0
Hampton,YEMASSEE,U.S. House,6,REP,Duke Buckner,10,0,0,0,2,0,8
Hampton,HORSE GALL,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,RIVERS MILL,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,0,1
Hampton,HOPEWELL,U.S. House,6,REP,Duke Buckner,7,0,0,0,0,0,7
Hampton,CROCKET-MILEY,U.S. House,6,REP,Duke Buckner,6,0,0,0,1,0,5
Hampton,CUMMINGS,U.S. House,6,REP,Duke Buckner,20,0,0,0,4,0,16
Hampton,BLACK CREEK,U.S. House,6,REP,Duke Buckner,3,0,0,0,3,0,0
Hampton,GIFFORD,U.S. House,6,REP,Duke Buckner,1,0,1,0,0,0,0
Hampton,Failsafe,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,Provisional,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,Failsafe Provisional,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,BRUNSON,U.S. House,6,REP,Justin Scott,4,0,0,0,0,0,4
