county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Lexington,BATESBURG,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,MIMS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LAKE MURRAY 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,MOUNT HOREB,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,OLD BARNWELL ROAD,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,BEULAH  CHURCH,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,GILBERT,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,POND BRANCH,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Lexington,SEVEN OAKS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,RIDGE ROAD,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SUMMIT,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LEESVILLE,Straight Party 2,,CON,Constitution,2,0,2,0,0,0,0
Lexington,RED BANK SOUTH 1,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Lexington,EMMANUEL CHURCH,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,HOLLOW CREEK,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Lexington,BOILING SPRINGS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,EDMUND 1,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,RED BANK,Straight Party 2,,CON,Constitution,4,3,1,0,0,0,0
Lexington,ROUND HILL,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,FAIRVIEW,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,QUAIL HOLLOW,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PELION 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,MACK-EDISTO,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SWANSEA 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SANDY RUN,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,GASTON 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SHARPE'S HILL,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Lexington,CHAPIN,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Lexington,LEAPHART ROAD,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WESTOVER,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,EDENWOOD,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,CROMER,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LEXINGTON NO. 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LEXINGTON NO. 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CAYCE NO. 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CAYCE NO. 2,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,CAYCE NO. 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CHALK HILL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CONGAREE 1,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,HOOK'S STORE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SALUDA RIVER,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SPRINGDALE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PINE RIDGE 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WEST COLUMBIA NO. 1,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,WEST COLUMBIA NO. 2,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,WEST COLUMBIA NO. 3,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,WEST COLUMBIA NO. 4,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,IRMO,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CHALLEDON,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,WHITEHALL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,GARDENDALE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WOODLAND HILLS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PINEVIEW,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,QUAIL VALLEY,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,CAYCE 2A,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,BARR ROAD 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,COLDSTREAM,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,GRENADIER,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,ST. MICHAEL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,MURRAYWOOD,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,AMICKS FERRY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,BUSH RIVER,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,DUTCHMAN SHORES,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PILGRIM CHRUCH,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Lexington,WHITE KNOLL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,FAITH CHURCH,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,KITTI WAKE,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,PROVIDENCE CHURCH,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,BOILING SPRINGS SOUTH,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LEXINGTON NO. 3,Straight Party 2,,CON,Constitution,1,0,0,1,0,0,0
Lexington,LEXINGTON NO. 4,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,MIDWAY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PARK ROAD 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SPRINGDALE SOUTH,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,GASTON 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LAKE MURRAY 2,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,CONGAREE 2,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,ST. DAVIDS,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,MT. HEBRON,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SAND HILL,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,EDMUND 2,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,SWANSEA 2,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,PELION 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,DREHER ISLAND,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Lexington,OLD LEXINGTON,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LINCREEK,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CEDARCREST,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,OAKWOOD,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Lexington,BARR ROAD 2,Straight Party 2,,CON,Constitution,4,4,0,0,0,0,0
Lexington,PARK ROAD 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PINE RIDGE 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,RED BANK SOUTH 2,Straight Party 2,,CON,Constitution,1,0,0,1,0,0,0
Lexington,Carolina Springs,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Lexington,Platt Springs 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,Platt Springs 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,RIVER BLUFF,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Lexington,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Lexington,Failsafe Provisional,Straight Party 2,,CON,Constitution,1,0,0,0,0,1,0
Lexington,BATESBURG,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Lexington,MIMS,Straight Party 2,,UNC,United Citizens,3,2,1,0,0,0,0
Lexington,LAKE MURRAY 1,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Lexington,MOUNT HOREB,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,OLD BARNWELL ROAD,Straight Party 2,,UNC,United Citizens,3,1,2,0,0,0,0
Lexington,BEULAH  CHURCH,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,GILBERT,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,POND BRANCH,Straight Party 2,,UNC,United Citizens,3,0,3,0,0,0,0
Lexington,SEVEN OAKS,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Lexington,RIDGE ROAD,Straight Party 2,,UNC,United Citizens,3,2,1,0,0,0,0
Lexington,SUMMIT,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,LEESVILLE,Straight Party 2,,UNC,United Citizens,4,3,1,0,0,0,0
Lexington,RED BANK SOUTH 1,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,EMMANUEL CHURCH,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
Lexington,HOLLOW CREEK,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Lexington,BOILING SPRINGS,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,EDMUND 1,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
Lexington,RED BANK,Straight Party 2,,UNC,United Citizens,4,3,1,0,0,0,0
Lexington,ROUND HILL,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Lexington,FAIRVIEW,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,QUAIL HOLLOW,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,PELION 1,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,MACK-EDISTO,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,SWANSEA 1,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Lexington,SANDY RUN,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,GASTON 1,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
Lexington,SHARPE'S HILL,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,CHAPIN,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Lexington,LEAPHART ROAD,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,WESTOVER,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,EDENWOOD,Straight Party 2,,UNC,United Citizens,4,2,2,0,0,0,0
Lexington,CROMER,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
Lexington,LEXINGTON NO. 1,Straight Party 2,,UNC,United Citizens,1,0,0,1,0,0,0
Lexington,LEXINGTON NO. 2,Straight Party 2,,UNC,United Citizens,2,0,1,1,0,0,0
Lexington,CAYCE NO. 1,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,CAYCE NO. 2,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Lexington,CAYCE NO. 3,Straight Party 2,,UNC,United Citizens,2,1,1,0,0,0,0
