county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Jasper,COOSAWHATCHIE,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Jasper,GILLISONVILLE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,GRAHAMVILLE 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,GRAHAMVILLE 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,GRAYS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 1,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Jasper,HARDEEVILLE 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,LEVY,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Jasper,OKATIE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,PINELAND,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,RIDGELAND 1,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Jasper,RIDGELAND 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,TILLMAN,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,RIDGELAND 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,SUN CITY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,OKATIE 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,Margaritaville,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Jasper,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,Failsafe Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Jasper,COOSAWHATCHIE,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Jasper,GILLISONVILLE,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,GRAHAMVILLE 1,Straight Party 2,,UNC,United Citizens,1,0,0,1,0,0,0
Jasper,GRAHAMVILLE 2,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Jasper,GRAYS,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 1,Straight Party 2,,UNC,United Citizens,3,2,1,0,0,0,0
Jasper,HARDEEVILLE 2,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Jasper,LEVY,Straight Party 2,,UNC,United Citizens,3,2,1,0,0,0,0
Jasper,OKATIE,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Jasper,PINELAND,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,RIDGELAND 1,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,RIDGELAND 2,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,TILLMAN,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,RIDGELAND 3,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Jasper,SUN CITY,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 3,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,OKATIE 2,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Jasper,Margaritaville,Straight Party 2,,UNC,United Citizens,1,0,0,1,0,0,0
Jasper,Failsafe,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,Failsafe Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Jasper,COOSAWHATCHIE,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,GILLISONVILLE,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,GRAHAMVILLE 1,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,GRAHAMVILLE 2,Straight Party 2,,GRN,Green,2,1,1,0,0,0,0
Jasper,GRAYS,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 1,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 2,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Jasper,LEVY,Straight Party 2,,GRN,Green,2,0,2,0,0,0,0
Jasper,OKATIE,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,PINELAND,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Jasper,RIDGELAND 1,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,RIDGELAND 2,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,TILLMAN,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Jasper,RIDGELAND 3,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,SUN CITY,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Jasper,HARDEEVILLE 3,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,OKATIE 2,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Jasper,Margaritaville,Straight Party 2,,GRN,Green,2,1,1,0,0,0,0
Jasper,Failsafe,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Jasper,Failsafe Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
