county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Georgetown,ANDREWS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,ANDREWS OUTSIDE,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Georgetown,BETHEL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,BLACK RIVER,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,BROWN'S FERRY,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Georgetown,CARVER'S BAY,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,LAMBERT TOWN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,CHOPPEE,Straight Party,,CON,Constitution,2,2,0,0,0,0,0
Georgetown,DREAM KEEPERS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,FOLLY GROVE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 3,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Georgetown,GEORGETOWN NO. 4,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 5,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,PEE DEE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,KENSINGTON,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 4,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,MYERSVILLE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
