county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Saluda,Centennial,U.S. House,3,DEM,Bryon L Best,5,0,0,0,1,0,4
Saluda,Fruit Hill,U.S. House,3,DEM,Bryon L Best,35,0,0,0,17,0,18
Saluda,Higgins/Zoar,U.S. House,3,DEM,Bryon L Best,10,0,0,0,3,0,7
Saluda,Holly,U.S. House,3,DEM,Bryon L Best,1,0,0,0,0,0,1
Saluda,Hollywood,U.S. House,3,DEM,Bryon L Best,4,0,0,0,1,0,3
Saluda,Holstons,U.S. House,3,DEM,Bryon L Best,13,0,1,0,4,0,8
Saluda,Pleasant Grove,U.S. House,3,DEM,Bryon L Best,4,0,0,0,0,0,4
Saluda,Richland,U.S. House,3,DEM,Bryon L Best,5,0,0,0,2,0,3
Saluda,Ridge Spring/Monetta,U.S. House,3,DEM,Bryon L Best,41,0,2,0,2,0,37
Saluda,Saluda No. 1,U.S. House,3,DEM,Bryon L Best,61,0,0,0,23,0,38
Saluda,Saluda No. 2,U.S. House,3,DEM,Bryon L Best,15,0,0,0,4,0,11
Saluda,Sardis,U.S. House,3,DEM,Bryon L Best,4,0,0,0,1,0,3
Saluda,Ward,U.S. House,3,DEM,Bryon L Best,21,0,0,0,8,0,13
Saluda,Failsafe,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,DEM,Frances Guldner,2,0,0,0,1,0,1
Saluda,Fruit Hill,U.S. House,3,DEM,Frances Guldner,11,0,0,0,3,0,8
Saluda,Higgins/Zoar,U.S. House,3,DEM,Frances Guldner,4,0,0,0,0,0,4
Saluda,Holly,U.S. House,3,DEM,Frances Guldner,6,0,0,0,0,0,6
Saluda,Hollywood,U.S. House,3,DEM,Frances Guldner,9,0,0,0,3,0,6
Saluda,Holstons,U.S. House,3,DEM,Frances Guldner,5,0,0,0,1,0,4
Saluda,Pleasant Grove,U.S. House,3,DEM,Frances Guldner,12,0,0,0,4,0,8
Saluda,Richland,U.S. House,3,DEM,Frances Guldner,9,0,0,0,4,0,5
Saluda,Ridge Spring/Monetta,U.S. House,3,DEM,Frances Guldner,10,0,0,0,1,0,9
Saluda,Saluda No. 1,U.S. House,3,DEM,Frances Guldner,12,0,1,0,5,0,6
Saluda,Saluda No. 2,U.S. House,3,DEM,Frances Guldner,5,0,0,0,2,0,3
Saluda,Sardis,U.S. House,3,DEM,Frances Guldner,4,0,0,0,1,0,3
Saluda,Ward,U.S. House,3,DEM,Frances Guldner,11,0,0,0,4,0,7
Saluda,Failsafe,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,REP,Sheri Biggs,41,0,0,0,8,0,33
Saluda,Fruit Hill,U.S. House,3,REP,Sheri Biggs,49,0,0,0,7,0,42
Saluda,Higgins/Zoar,U.S. House,3,REP,Sheri Biggs,40,0,0,0,14,0,26
Saluda,Holly,U.S. House,3,REP,Sheri Biggs,137,0,0,0,26,0,111
Saluda,Hollywood,U.S. House,3,REP,Sheri Biggs,83,0,1,0,23,0,59
Saluda,Holstons,U.S. House,3,REP,Sheri Biggs,42,0,0,0,5,0,37
Saluda,Pleasant Grove,U.S. House,3,REP,Sheri Biggs,77,0,0,0,16,0,61
Saluda,Richland,U.S. House,3,REP,Sheri Biggs,47,0,0,0,13,0,34
Saluda,Ridge Spring/Monetta,U.S. House,3,REP,Sheri Biggs,23,0,0,0,4,0,19
Saluda,Saluda No. 1,U.S. House,3,REP,Sheri Biggs,41,0,0,0,14,0,27
Saluda,Saluda No. 2,U.S. House,3,REP,Sheri Biggs,85,0,0,0,36,0,49
Saluda,Sardis,U.S. House,3,REP,Sheri Biggs,95,0,1,0,24,0,70
Saluda,Ward,U.S. House,3,REP,Sheri Biggs,18,0,0,0,5,0,13
Saluda,Failsafe,U.S. House,3,REP,Sheri Biggs,0,0,0,0,0,0,0
Saluda,Provisional,U.S. House,3,REP,Sheri Biggs,0,0,0,0,0,0,0
Saluda,Failsafe Provisional,U.S. House,3,REP,Sheri Biggs,0,0,0,0,0,0,0
Saluda,Centennial,U.S. House,3,REP,Kevin Bishop,15,0,0,0,4,0,11
Saluda,Fruit Hill,U.S. House,3,REP,Kevin Bishop,12,0,0,0,2,0,10
Saluda,Higgins/Zoar,U.S. House,3,REP,Kevin Bishop,20,0,0,0,2,0,18
Saluda,Holly,U.S. House,3,REP,Kevin Bishop,59,0,0,0,5,0,54
Saluda,Hollywood,U.S. House,3,REP,Kevin Bishop,71,0,0,0,8,0,63
