county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Cherokee,Gaffney Ward No. 6,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Cherokee,Macedonia,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Cherokee,Morgan,Straight Party 2,,UNC,United Citizens,2,2,0,0,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,UNC,United Citizens,2,0,2,0,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,UNC,United Citizens,2,2,0,0,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,UNC,United Citizens,1,0,0,1,0,0,0
Cherokee,White Plains,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Cherokee,Woods,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Failsafe,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Cherokee,Allens,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Alma Mill,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Cherokee,Antioch and Kings Creek,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Ashworth,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Cherokee,Blacksburg Ward No. 1,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 2,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Cherokee,Draytonville,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Ezells and Butler,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Cherokee,Gaffney Ward No. 1,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 3,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 4,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 5,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 6,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,GRN,Green,1,0,0,1,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Macedonia,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Morgan,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,White Plains,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Woods,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Cherokee,Failsafe,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Cherokee,Allens,Straight Party 2,,REP,Republican,459,248,205,6,0,0,0
Cherokee,Alma Mill,Straight Party 2,,REP,Republican,341,218,115,8,0,0,0
Cherokee,Antioch and Kings Creek,Straight Party 2,,REP,Republican,689,269,417,3,0,0,0
Cherokee,Ashworth,Straight Party 2,,REP,Republican,513,247,253,13,0,0,0
Cherokee,Blacksburg Ward No. 1,Straight Party 2,,REP,Republican,304,117,183,4,0,0,0
Cherokee,Blacksburg Ward No. 2,Straight Party 2,,REP,Republican,495,230,256,9,0,0,0
Cherokee,Draytonville,Straight Party 2,,REP,Republican,593,325,263,5,0,0,0
Cherokee,Ezells and Butler,Straight Party 2,,REP,Republican,643,302,332,9,0,0,0
Cherokee,Gaffney Ward No. 1,Straight Party 2,,REP,Republican,72,47,24,1,0,0,0
Cherokee,Gaffney Ward No. 2,Straight Party 2,,REP,Republican,94,46,46,2,0,0,0
Cherokee,Gaffney Ward No. 3,Straight Party 2,,REP,Republican,83,53,28,2,0,0,0
Cherokee,Gaffney Ward No. 4,Straight Party 2,,REP,Republican,255,176,75,4,0,0,0
Cherokee,Gaffney Ward No. 5,Straight Party 2,,REP,Republican,240,154,78,8,0,0,0
Cherokee,Gaffney Ward No. 6,Straight Party 2,,REP,Republican,271,179,86,6,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,REP,Republican,881,590,276,15,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,REP,Republican,536,312,218,6,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,REP,Republican,506,219,285,2,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,REP,Republican,178,97,77,4,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,REP,Republican,208,76,131,1,0,0,0
Cherokee,Macedonia,Straight Party 2,,REP,Republican,685,375,307,3,0,0,0
Cherokee,Morgan,Straight Party 2,,REP,Republican,593,246,335,12,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,REP,Republican,513,326,181,6,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,REP,Republican,410,204,204,2,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,REP,Republican,232,137,93,2,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,REP,Republican,87,56,31,0,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,REP,Republican,433,227,202,4,0,0,0
Cherokee,White Plains,Straight Party 2,,REP,Republican,527,195,322,10,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,REP,Republican,268,106,161,1,0,0,0
Cherokee,Woods,Straight Party 2,,REP,Republican,447,252,188,7,0,0,0
Cherokee,Failsafe,Straight Party 2,,REP,Republican,45,0,0,0,0,0,45
Cherokee,Provisional,Straight Party 2,,REP,Republican,7,0,0,0,7,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,REP,Republican,1,0,0,0,0,1,0
Cherokee,Allens,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Alma Mill,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Antioch and Kings Creek,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Ashworth,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 1,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 2,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Draytonville,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Ezells and Butler,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 1,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 3,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 4,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 5,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 6,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Macedonia,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Morgan,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,White Plains,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Woods,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Failsafe,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Provisional,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,ALN,Alliance,0,0,0,0,0,0,0
Cherokee,Allens,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Alma Mill,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Antioch and Kings Creek,Straight Party 2,,LIB,Libertarian,1,1,0,0,0,0,0
Cherokee,Ashworth,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 1,Straight Party 2,,LIB,Libertarian,2,0,2,0,0,0,0
Cherokee,Blacksburg Ward No. 2,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Draytonville,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Ezells and Butler,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Gaffney Ward No. 1,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 3,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 4,Straight Party 2,,LIB,Libertarian,1,1,0,0,0,0,0
Cherokee,Gaffney Ward No. 5,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 6,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Macedonia,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Morgan,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,LIB,Libertarian,3,3,0,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,LIB,Libertarian,1,1,0,0,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,White Plains,Straight Party 2,,LIB,Libertarian,1,1,0,0,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,LIB,Libertarian,1,0,1,0,0,0,0
Cherokee,Woods,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Failsafe,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Provisional,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,LIB,Libertarian,0,0,0,0,0,0,0
Cherokee,Allens,Straight Party 2,,DEM,Democratic,40,16,22,2,0,0,0
Cherokee,Alma Mill,Straight Party 2,,DEM,Democratic,260,140,112,8,0,0,0
Cherokee,Antioch and Kings Creek,Straight Party 2,,DEM,Democratic,44,14,30,0,0,0,0
Cherokee,Ashworth,Straight Party 2,,DEM,Democratic,43,21,22,0,0,0,0
Cherokee,Blacksburg Ward No. 1,Straight Party 2,,DEM,Democratic,93,41,51,1,0,0,0
Cherokee,Blacksburg Ward No. 2,Straight Party 2,,DEM,Democratic,54,22,31,1,0,0,0
Cherokee,Draytonville,Straight Party 2,,DEM,Democratic,120,65,54,1,0,0,0
Cherokee,Ezells and Butler,Straight Party 2,,DEM,Democratic,82,41,39,2,0,0,0
Cherokee,Gaffney Ward No. 1,Straight Party 2,,DEM,Democratic,150,72,76,2,0,0,0
Cherokee,Gaffney Ward No. 2,Straight Party 2,,DEM,Democratic,292,153,135,4,0,0,0
Cherokee,Gaffney Ward No. 3,Straight Party 2,,DEM,Democratic,314,184,124,6,0,0,0
Cherokee,Gaffney Ward No. 4,Straight Party 2,,DEM,Democratic,219,121,95,3,0,0,0
Cherokee,Gaffney Ward No. 5,Straight Party 2,,DEM,Democratic,122,81,41,0,0,0,0
Cherokee,Gaffney Ward No. 6,Straight Party 2,,DEM,Democratic,77,47,30,0,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,DEM,Democratic,191,102,85,4,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,DEM,Democratic,71,37,34,0,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,DEM,Democratic,64,35,26,3,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,DEM,Democratic,100,58,41,1,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,DEM,Democratic,13,6,7,0,0,0,0
Cherokee,Macedonia,Straight Party 2,,DEM,Democratic,127,83,44,0,0,0,0
Cherokee,Morgan,Straight Party 2,,DEM,Democratic,65,32,28,5,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,DEM,Democratic,171,105,64,2,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,DEM,Democratic,32,14,16,2,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,DEM,Democratic,204,105,98,1,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,DEM,Democratic,236,142,90,4,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,DEM,Democratic,47,18,28,1,0,0,0
Cherokee,White Plains,Straight Party 2,,DEM,Democratic,86,36,49,1,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,DEM,Democratic,9,4,3,2,0,0,0
Cherokee,Woods,Straight Party 2,,DEM,Democratic,59,32,27,0,0,0,0
Cherokee,Failsafe,Straight Party 2,,DEM,Democratic,27,0,0,0,0,0,27
Cherokee,Provisional,Straight Party 2,,DEM,Democratic,1,0,0,0,1,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,DEM,Democratic,0,0,0,0,0,0,0
Cherokee,Allens,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Alma Mill,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Antioch and Kings Creek,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Ashworth,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 1,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Cherokee,Blacksburg Ward No. 2,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Draytonville,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Ezells and Butler,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 1,Straight Party 2,,WRK,Workers,1,1,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,Straight Party 2,,WRK,Workers,1,1,0,0,0,0,0
Cherokee,Gaffney Ward No. 3,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 4,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 5,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 6,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Grassy Pond,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Cherokee,Goucher and Thicketty,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Holly Grove-Buffalo,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Limestone Mill,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Macedonia,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Morgan,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Musgrove Mill,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Pleasant Grove,Straight Party 2,,WRK,Workers,1,1,0,0,0,0,0
Cherokee,Pleasant Meadows,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Cherokee,Timber Ridge,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,White Plains,Straight Party 2,,WRK,Workers,1,0,1,0,0,0,0
Cherokee,Wilkinsville and Metcalf,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Woods,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Failsafe,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Provisional,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,Straight Party 2,,WRK,Workers,0,0,0,0,0,0,0
Cherokee,Allens,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Cherokee,Alma Mill,President,,CON,Randall A Terry/Stephen E Broden,2,2,0,0,0,0,0
Cherokee,Antioch and Kings Creek,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Ashworth,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 1,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 2,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Cherokee,Draytonville,President,,CON,Randall A Terry/Stephen E Broden,3,2,1,0,0,0,0
Cherokee,Ezells and Butler,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Cherokee,Gaffney Ward No. 1,President,,CON,Randall A Terry/Stephen E Broden,1,1,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Cherokee,Gaffney Ward No. 3,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Cherokee,Gaffney Ward No. 4,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Cherokee,Gaffney Ward No. 5,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Cherokee,Gaffney Ward No. 6,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Grassy Pond,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Cherokee,Goucher and Thicketty,President,,CON,Randall A Terry/Stephen E Broden,1,1,0,0,0,0,0
Cherokee,Holly Grove-Buffalo,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Cherokee,Limestone Mill,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Macedonia,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Cherokee,Morgan,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Cherokee,Musgrove Mill,President,,CON,Randall A Terry/Stephen E Broden,2,1,1,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,President,,CON,Randall A Terry/Stephen E Broden,5,1,4,0,0,0,0
Cherokee,Pleasant Grove,President,,CON,Randall A Terry/Stephen E Broden,1,1,0,0,0,0,0
Cherokee,Pleasant Meadows,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Timber Ridge,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,White Plains,President,,CON,Randall A Terry/Stephen E Broden,1,1,0,0,0,0,0
Cherokee,Wilkinsville and Metcalf,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Woods,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Failsafe,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Provisional,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Cherokee,Allens,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Cherokee,Alma Mill,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
