county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Berkeley,ALVIN,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,BETHERA,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,BONNEAU,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,BONNEAU BEACH,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Berkeley,CENTRAL,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,CAINHOY,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Berkeley,CARNES CROSS ROADS 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,CARNES CROSS ROADS 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,CORDESVILLE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,CROSS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,DANIEL ISLAND 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,DANIEL ISLAND 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,DEVON FOREST 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,DEVON FOREST 2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Berkeley,EADYTOWN,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Berkeley,HANAHAN 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,HANAHAN 2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Berkeley,HANAHAN 3,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Berkeley,HANAHAN 4,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,HILTON CROSS RD,Straight Party 1,,CON,Constitution,1,0,1,0,0,0,0
Berkeley,HUGER,Straight Party 1,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,JAMESTOWN,Straight Party 1,,CON,Constitution,1,0,1,0,0,0,0
Berkeley,LEBANON,Straight Party 1,,CON,Constitution,0,0,0,0,0,0,0
Berkeley,MACEDONIA,Straight Party 1,,CON,Constitution,0,0,0,0,0,0,0
