county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Pickens,Stone Church,U.S. House,3,DEM,Bryon L Best,4,0,0,0,0,0,4
Pickens,University,U.S. House,3,DEM,Bryon L Best,3,0,0,0,0,0,3
Pickens,Morrison,U.S. House,3,DEM,Bryon L Best,2,0,0,0,0,0,2
Pickens,Abel,U.S. House,3,DEM,Bryon L Best,7,0,0,0,2,0,5
Pickens,Calhoun,U.S. House,3,DEM,Bryon L Best,6,0,0,0,1,0,5
Pickens,Clemson,U.S. House,3,DEM,Bryon L Best,17,0,1,0,5,0,11
Pickens,Issaqueena,U.S. House,3,DEM,Bryon L Best,9,0,1,0,1,0,7
Pickens,West Central,U.S. House,3,DEM,Bryon L Best,3,0,0,0,1,0,2
Pickens,North Central,U.S. House,3,DEM,Bryon L Best,7,0,1,0,0,0,6
Pickens,Pike,U.S. House,3,DEM,Bryon L Best,2,0,0,0,0,0,2
Pickens,Lawrence Chapel,U.S. House,3,DEM,Bryon L Best,5,0,0,0,0,0,5
Pickens,Norris,U.S. House,3,DEM,Bryon L Best,5,0,0,0,0,0,5
Pickens,Six Mile,U.S. House,3,DEM,Bryon L Best,2,0,0,0,0,0,2
Pickens,Six Mile Mountain,U.S. House,3,DEM,Bryon L Best,4,0,0,0,0,0,4
Pickens,Praters Creek,U.S. House,3,DEM,Bryon L Best,3,0,1,0,1,0,1
Pickens,Mountain View,U.S. House,3,DEM,Bryon L Best,5,0,1,0,0,0,4
Pickens,Albert R. Lewis,U.S. House,3,DEM,Bryon L Best,3,0,0,0,1,0,2
Pickens,Holly Springs,U.S. House,3,DEM,Bryon L Best,11,0,0,0,3,0,8
Pickens,Pumpkintown,U.S. House,3,DEM,Bryon L Best,10,0,1,0,1,0,8
Pickens,Griffin,U.S. House,3,DEM,Bryon L Best,5,0,0,0,0,0,5
Pickens,North Pickens,U.S. House,3,DEM,Bryon L Best,1,0,0,0,0,0,1
Pickens,West Pickens,U.S. House,3,DEM,Bryon L Best,7,0,0,0,2,0,5
Pickens,South Pickens,U.S. House,3,DEM,Bryon L Best,7,0,0,0,0,0,7
Pickens,East Pickens,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,Glassy Mountain,U.S. House,3,DEM,Bryon L Best,4,0,0,0,1,0,3
Pickens,Cedar Rock,U.S. House,3,DEM,Bryon L Best,4,0,1,0,0,0,3
Pickens,Skelton,U.S. House,3,DEM,Bryon L Best,2,0,0,0,1,0,1
Pickens,Rices Creek,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,West Liberty,U.S. House,3,DEM,Bryon L Best,2,0,0,0,1,0,1
Pickens,East Liberty,U.S. House,3,DEM,Bryon L Best,5,0,1,0,1,0,3
Pickens,Flat Rock,U.S. House,3,DEM,Bryon L Best,4,0,0,0,0,0,4
Pickens,Zion,U.S. House,3,DEM,Bryon L Best,6,0,1,0,2,0,3
Pickens,Smith Grove,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,Arial Mill,U.S. House,3,DEM,Bryon L Best,1,0,0,0,1,0,0
Pickens,Simpson,U.S. House,3,DEM,Bryon L Best,7,0,0,0,2,0,5
Pickens,Woodside,U.S. House,3,DEM,Bryon L Best,9,0,0,0,5,0,4
Pickens,Brushy Creek,U.S. House,3,DEM,Bryon L Best,2,0,0,0,1,0,1
Pickens,Pickensville,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,Easley,U.S. House,3,DEM,Bryon L Best,1,0,0,0,0,0,1
Pickens,Forest Acres,U.S. House,3,DEM,Bryon L Best,2,0,0,0,0,0,2
Pickens,Crestview,U.S. House,3,DEM,Bryon L Best,7,0,1,0,4,0,2
Pickens,Sitton,U.S. House,3,DEM,Bryon L Best,18,0,3,0,2,0,13
Pickens,Rock Springs,U.S. House,3,DEM,Bryon L Best,6,0,0,0,1,0,5
Pickens,Saluda,U.S. House,3,DEM,Bryon L Best,3,0,0,0,0,0,3
Pickens,Crosswell,U.S. House,3,DEM,Bryon L Best,2,0,0,0,0,0,2
Pickens,Georges Creek,U.S. House,3,DEM,Bryon L Best,7,0,0,0,6,0,1
Pickens,McKissick,U.S. House,3,DEM,Bryon L Best,8,0,0,0,0,0,8
Pickens,Vinland,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,Crossroads,U.S. House,3,DEM,Bryon L Best,3,0,0,0,2,0,1
Pickens,Dacusville,U.S. House,3,DEM,Bryon L Best,7,0,0,0,0,0,7
Pickens,Nine Forks,U.S. House,3,DEM,Bryon L Best,3,0,0,0,0,0,3
Pickens,South Central,U.S. House,3,DEM,Bryon L Best,8,0,0,0,3,0,5
Pickens,Crescent Hill,U.S. House,3,DEM,Bryon L Best,3,0,1,0,0,0,2
Pickens,North Liberty,U.S. House,3,DEM,Bryon L Best,6,0,0,0,0,0,6
Pickens,Pendleton,U.S. House,3,DEM,Bryon L Best,6,0,0,0,1,0,5
Pickens,Fruit Mountain,U.S. House,3,DEM,Bryon L Best,6,0,0,0,1,0,5
Pickens,Pope Field,U.S. House,3,DEM,Bryon L Best,5,0,0,0,1,0,4
Pickens,Sheffield,U.S. House,3,DEM,Bryon L Best,5,0,0,0,2,0,3
Pickens,Tri County,U.S. House,3,DEM,Bryon L Best,4,0,0,0,2,0,2
Pickens,McAllister,U.S. House,3,DEM,Bryon L Best,2,0,0,0,0,0,2
Pickens,Lenhart,U.S. House,3,DEM,Bryon L Best,7,0,0,0,0,0,7
Pickens,Failsafe,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,Provisional,U.S. House,3,DEM,Bryon L Best,1,0,0,0,0,1,0
Pickens,Failsafe Provisional,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Pickens,Stone Church,U.S. House,3,DEM,Frances Guldner,20,0,3,0,1,0,16
Pickens,University,U.S. House,3,DEM,Frances Guldner,4,0,1,0,2,0,1
Pickens,Morrison,U.S. House,3,DEM,Frances Guldner,6,0,3,0,1,0,2
Pickens,Abel,U.S. House,3,DEM,Frances Guldner,6,0,1,0,0,0,5
Pickens,Calhoun,U.S. House,3,DEM,Frances Guldner,9,0,0,0,4,0,5
Pickens,Clemson,U.S. House,3,DEM,Frances Guldner,38,0,8,0,6,0,24
Pickens,Issaqueena,U.S. House,3,DEM,Frances Guldner,7,0,0,0,2,0,5
Pickens,West Central,U.S. House,3,DEM,Frances Guldner,2,0,0,0,0,0,2
Pickens,North Central,U.S. House,3,DEM,Frances Guldner,9,0,0,0,1,0,8
Pickens,Pike,U.S. House,3,DEM,Frances Guldner,13,0,2,0,4,0,7
Pickens,Lawrence Chapel,U.S. House,3,DEM,Frances Guldner,14,0,0,0,3,0,11
Pickens,Norris,U.S. House,3,DEM,Frances Guldner,7,0,1,0,1,0,5
Pickens,Six Mile,U.S. House,3,DEM,Frances Guldner,6,0,0,0,1,0,5
Pickens,Six Mile Mountain,U.S. House,3,DEM,Frances Guldner,8,0,1,0,1,0,6
Pickens,Praters Creek,U.S. House,3,DEM,Frances Guldner,4,0,0,0,2,0,2
Pickens,Mountain View,U.S. House,3,DEM,Frances Guldner,12,0,2,0,0,0,10
Pickens,Albert R. Lewis,U.S. House,3,DEM,Frances Guldner,3,0,0,0,0,0,3
Pickens,Holly Springs,U.S. House,3,DEM,Frances Guldner,6,0,0,0,1,0,5
Pickens,Pumpkintown,U.S. House,3,DEM,Frances Guldner,8,0,0,0,3,0,5
Pickens,Griffin,U.S. House,3,DEM,Frances Guldner,3,0,0,0,1,0,2
Pickens,North Pickens,U.S. House,3,DEM,Frances Guldner,4,0,0,0,0,0,4
Pickens,West Pickens,U.S. House,3,DEM,Frances Guldner,7,0,0,0,2,0,5
Pickens,South Pickens,U.S. House,3,DEM,Frances Guldner,3,0,0,0,0,0,3
Pickens,East Pickens,U.S. House,3,DEM,Frances Guldner,6,0,0,0,5,0,1
Pickens,Glassy Mountain,U.S. House,3,DEM,Frances Guldner,2,0,0,0,0,0,2
Pickens,Cedar Rock,U.S. House,3,DEM,Frances Guldner,3,0,0,0,1,0,2
Pickens,Skelton,U.S. House,3,DEM,Frances Guldner,2,0,0,0,0,0,2
Pickens,Rices Creek,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Pickens,West Liberty,U.S. House,3,DEM,Frances Guldner,3,0,0,0,0,0,3
Pickens,East Liberty,U.S. House,3,DEM,Frances Guldner,3,0,0,0,3,0,0
Pickens,Flat Rock,U.S. House,3,DEM,Frances Guldner,1,0,0,0,0,0,1
Pickens,Zion,U.S. House,3,DEM,Frances Guldner,4,0,0,0,3,0,1
Pickens,Smith Grove,U.S. House,3,DEM,Frances Guldner,3,0,1,0,1,0,1
Pickens,Arial Mill,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Pickens,Simpson,U.S. House,3,DEM,Frances Guldner,9,0,0,0,3,0,6
Pickens,Woodside,U.S. House,3,DEM,Frances Guldner,9,0,0,0,1,0,8
Pickens,Brushy Creek,U.S. House,3,DEM,Frances Guldner,2,0,0,0,0,0,2
Pickens,Pickensville,U.S. House,3,DEM,Frances Guldner,5,0,0,0,3,0,2
Pickens,Easley,U.S. House,3,DEM,Frances Guldner,7,0,2,0,2,0,3
Pickens,Forest Acres,U.S. House,3,DEM,Frances Guldner,7,0,0,0,2,0,5
Pickens,Crestview,U.S. House,3,DEM,Frances Guldner,5,0,0,0,2,0,3
Pickens,Sitton,U.S. House,3,DEM,Frances Guldner,7,0,0,0,3,0,4
Pickens,Rock Springs,U.S. House,3,DEM,Frances Guldner,6,0,0,0,5,0,1
Pickens,Saluda,U.S. House,3,DEM,Frances Guldner,3,0,0,0,1,0,2
Pickens,Crosswell,U.S. House,3,DEM,Frances Guldner,4,0,0,0,0,0,4
Pickens,Georges Creek,U.S. House,3,DEM,Frances Guldner,8,0,0,0,3,0,5
Pickens,McKissick,U.S. House,3,DEM,Frances Guldner,10,0,1,0,0,0,9
Pickens,Vinland,U.S. House,3,DEM,Frances Guldner,7,0,0,0,0,0,7
Pickens,Crossroads,U.S. House,3,DEM,Frances Guldner,2,0,0,0,1,0,1
Pickens,Dacusville,U.S. House,3,DEM,Frances Guldner,4,0,0,0,2,0,2
Pickens,Nine Forks,U.S. House,3,DEM,Frances Guldner,6,0,1,0,1,0,4
Pickens,South Central,U.S. House,3,DEM,Frances Guldner,13,0,0,0,2,0,11
Pickens,Crescent Hill,U.S. House,3,DEM,Frances Guldner,4,0,1,0,1,0,2
Pickens,North Liberty,U.S. House,3,DEM,Frances Guldner,3,0,0,0,0,0,3
Pickens,Pendleton,U.S. House,3,DEM,Frances Guldner,2,0,0,0,0,0,2
Pickens,Fruit Mountain,U.S. House,3,DEM,Frances Guldner,6,0,0,0,4,0,2
Pickens,Pope Field,U.S. House,3,DEM,Frances Guldner,4,0,0,0,1,0,3
Pickens,Sheffield,U.S. House,3,DEM,Frances Guldner,2,0,0,0,1,0,1
Pickens,Tri County,U.S. House,3,DEM,Frances Guldner,4,0,0,0,3,0,1
Pickens,McAllister,U.S. House,3,DEM,Frances Guldner,4,0,1,0,1,0,2
Pickens,Lenhart,U.S. House,3,DEM,Frances Guldner,4,0,0,0,3,0,1
Pickens,Failsafe,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Pickens,Provisional,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Pickens,Failsafe Provisional,U.S. House,3,DEM,Frances Guldner,0,0,0,0,0,0,0
Pickens,Stone Church,U.S. House,3,REP,Sheri Biggs,19,0,0,0,2,0,17
Pickens,University,U.S. House,3,REP,Sheri Biggs,22,0,0,0,3,0,19
Pickens,Morrison,U.S. House,3,REP,Sheri Biggs,25,0,0,0,4,0,21
Pickens,Abel,U.S. House,3,REP,Sheri Biggs,17,0,1,0,2,0,14
Pickens,Calhoun,U.S. House,3,REP,Sheri Biggs,17,0,0,0,5,0,12
Pickens,Clemson,U.S. House,3,REP,Sheri Biggs,107,0,3,0,21,0,83
Pickens,Issaqueena,U.S. House,3,REP,Sheri Biggs,27,0,3,0,4,0,20
Pickens,West Central,U.S. House,3,REP,Sheri Biggs,16,0,0,0,6,0,10
