county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Dillon,East Dillon,U.S. House,7,DEM,Mal Hyman,202,0,24,0,72,0,106
Dillon,West Dillon,U.S. House,7,DEM,Mal Hyman,217,0,92,0,59,0,66
Dillon,South Dillon,U.S. House,7,DEM,Mal Hyman,198,0,61,0,74,0,63
Dillon,Latta,U.S. House,7,DEM,Mal Hyman,292,0,113,0,46,0,133
Dillon,New Holly,U.S. House,7,DEM,Mal Hyman,28,0,7,0,5,0,16
Dillon,Lake View,U.S. House,7,DEM,Mal Hyman,84,0,14,0,7,0,63
Dillon,Kemper,U.S. House,7,DEM,Mal Hyman,23,0,2,0,0,0,21
Dillon,Pleasant Hill,U.S. House,7,DEM,Mal Hyman,27,0,6,0,3,0,18
Dillon,Mt. Calvary,U.S. House,7,DEM,Mal Hyman,233,0,19,0,76,0,138
Dillon,Bermuda,U.S. House,7,DEM,Mal Hyman,33,0,0,0,8,0,25
Dillon,Hamer,U.S. House,7,DEM,Mal Hyman,74,0,16,0,16,0,42
Dillon,Oakland,U.S. House,7,DEM,Mal Hyman,86,0,8,0,10,0,68
Dillon,Carolina,U.S. House,7,DEM,Mal Hyman,14,0,0,0,1,0,13
Dillon,Little Rock,U.S. House,7,DEM,Mal Hyman,53,0,11,0,14,0,28
Dillon,Minturn,U.S. House,7,DEM,Mal Hyman,19,0,4,0,6,0,9
Dillon,Oak Grove,U.S. House,7,DEM,Mal Hyman,88,0,46,0,3,0,39
Dillon,Manning,U.S. House,7,DEM,Mal Hyman,27,0,6,0,7,0,14
Dillon,Floydale,U.S. House,7,DEM,Mal Hyman,33,0,0,0,8,0,25
Dillon,Fork,U.S. House,7,DEM,Mal Hyman,17,0,0,0,2,0,15
Dillon,Failsafe,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Dillon,Provisional,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Dillon,East Dillon,U.S. House,7,DEM,Daryl W Scott,195,0,4,0,66,0,125
Dillon,West Dillon,U.S. House,7,DEM,Daryl W Scott,209,0,27,0,81,0,101
Dillon,South Dillon,U.S. House,7,DEM,Daryl W Scott,242,0,17,0,116,0,109
Dillon,Latta,U.S. House,7,DEM,Daryl W Scott,422,0,152,0,54,0,216
Dillon,New Holly,U.S. House,7,DEM,Daryl W Scott,43,0,11,0,6,0,26
Dillon,Lake View,U.S. House,7,DEM,Daryl W Scott,100,0,4,0,12,0,84
Dillon,Kemper,U.S. House,7,DEM,Daryl W Scott,56,0,0,0,3,0,53
Dillon,Pleasant Hill,U.S. House,7,DEM,Daryl W Scott,27,0,2,0,7,0,18
Dillon,Mt. Calvary,U.S. House,7,DEM,Daryl W Scott,220,0,5,0,59,0,156
Dillon,Bermuda,U.S. House,7,DEM,Daryl W Scott,28,0,2,0,4,0,22
Dillon,Hamer,U.S. House,7,DEM,Daryl W Scott,94,0,3,0,23,0,68
Dillon,Oakland,U.S. House,7,DEM,Daryl W Scott,149,0,10,0,20,0,119
Dillon,Carolina,U.S. House,7,DEM,Daryl W Scott,26,0,0,0,1,0,25
Dillon,Little Rock,U.S. House,7,DEM,Daryl W Scott,66,0,3,0,14,0,49
Dillon,Minturn,U.S. House,7,DEM,Daryl W Scott,12,0,2,0,2,0,8
Dillon,Oak Grove,U.S. House,7,DEM,Daryl W Scott,161,0,53,0,6,0,102
Dillon,Manning,U.S. House,7,DEM,Daryl W Scott,40,0,3,0,9,0,28
Dillon,Floydale,U.S. House,7,DEM,Daryl W Scott,56,0,5,0,7,0,44
Dillon,Fork,U.S. House,7,DEM,Daryl W Scott,29,0,0,0,1,0,28
Dillon,Failsafe,U.S. House,7,DEM,Daryl W Scott,0,0,0,0,0,0,0
Dillon,Provisional,U.S. House,7,DEM,Daryl W Scott,1,0,0,0,0,1,0
Dillon,Failsafe Provisional,U.S. House,7,DEM,Daryl W Scott,0,0,0,0,0,0,0
Dillon,New Holly,State House,54,DEM,Jason Scott Luck,40,0,9,0,10,0,21
Dillon,Oak Grove,State House,54,DEM,Jason Scott Luck,80,0,40,0,1,0,39
Dillon,Failsafe,State House,54,DEM,Jason Scott Luck,0,0,0,0,0,0,0
Dillon,Provisional,State House,54,DEM,Jason Scott Luck,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,State House,54,DEM,Jason Scott Luck,0,0,0,0,0,0,0
Dillon,New Holly,State House,54,DEM,Betty Jo Quick,31,0,10,0,1,0,20
Dillon,Oak Grove,State House,54,DEM,Betty Jo Quick,66,0,26,0,2,0,38
Dillon,Failsafe,State House,54,DEM,Betty Jo Quick,0,0,0,0,0,0,0
Dillon,Provisional,State House,54,DEM,Betty Jo Quick,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,State House,54,DEM,Betty Jo Quick,0,0,0,0,0,0,0
Dillon,East Dillon,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,19,0,1,0,5,0,13
Dillon,West Dillon,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,5,0,1,0,0,0,4
Dillon,South Dillon,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,5,0,0,0,4,0,1
Dillon,Latta,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,16,0,0,0,5,0,11
Dillon,New Holly,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,4,0,0,0,0,0,4
Dillon,Lake View,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,9,0,0,0,1,0,8
Dillon,Kemper,"Solicitor, Circuit 4", Circuit 4 - REP,REP,Mike Burch,0,0,0,0,0,0,0
