county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Bamberg,COLSTON,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,EDISTO,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,EHRHARDT,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,EAST DENMARK,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Bamberg,GOVAN,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,HIGHTOWERS MILL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,KEARSE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,LITTLE SWAMP,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,OLAR,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,SOUTH BAMBERG,Straight Party 2,,CON,Constitution,4,2,2,0,0,0,0
Bamberg,WEST DENMARK,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,NORTH BAMBERG,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Bamberg,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,COLSTON,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,EDISTO,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,EHRHARDT,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,EAST DENMARK,Straight Party 2,,UNC,United Citizens,6,2,3,1,0,0,0
Bamberg,GOVAN,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,HIGHTOWERS MILL,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,KEARSE,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,LITTLE SWAMP,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,OLAR,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,SOUTH BAMBERG,Straight Party 2,,UNC,United Citizens,3,1,2,0,0,0,0
Bamberg,WEST DENMARK,Straight Party 2,,UNC,United Citizens,3,0,3,0,0,0,0
Bamberg,NORTH BAMBERG,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,Failsafe,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Bamberg,Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
