county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Laurens,LAURENS 1,U.S. House,3,DEM,Bryon L Best,21,0,1,0,1,0,19
Laurens,LAURENS 2,U.S. House,3,DEM,Bryon L Best,15,0,1,0,5,0,9
Laurens,LAURENS 3,U.S. House,3,DEM,Bryon L Best,16,0,0,0,0,0,16
Laurens,LAURENS 4,U.S. House,3,DEM,Bryon L Best,39,0,2,0,8,0,29
Laurens,LAURENS 5,U.S. House,3,DEM,Bryon L Best,35,0,6,0,11,0,18
Laurens,LAURENS 6,U.S. House,3,DEM,Bryon L Best,26,0,3,0,9,0,14
Laurens,BAILEY,U.S. House,3,DEM,Bryon L Best,12,0,0,0,3,0,9
Laurens,TRINITY RIDGE,U.S. House,3,DEM,Bryon L Best,37,0,2,0,6,0,29
Laurens,WATTSVILLE,U.S. House,3,DEM,Bryon L Best,10,0,0,0,4,0,6
Laurens,BARKSDALE-NARINE,U.S. House,3,DEM,Bryon L Best,12,0,0,0,4,0,8
Laurens,MADDENS,U.S. House,3,DEM,Bryon L Best,19,0,1,0,6,0,12
Laurens,CLINTON 1,U.S. House,3,DEM,Bryon L Best,16,0,0,0,6,0,10
Laurens,CLINTON 2,U.S. House,3,DEM,Bryon L Best,11,0,3,0,1,0,7
Laurens,JOANNA,U.S. House,3,DEM,Bryon L Best,20,0,0,0,2,0,18
Laurens,LYDIA MILL,U.S. House,3,DEM,Bryon L Best,21,0,2,0,1,0,18
Laurens,MOUNTVILLE,U.S. House,3,DEM,Bryon L Best,9,0,0,0,0,0,9
Laurens,CLINTON 3,U.S. House,3,DEM,Bryon L Best,14,0,0,0,2,0,12
Laurens,JONES,U.S. House,3,DEM,Bryon L Best,25,0,0,0,2,0,23
Laurens,OWINGS,U.S. House,3,DEM,Bryon L Best,2,0,1,0,0,0,1
Laurens,GRAY COURT,U.S. House,3,DEM,Bryon L Best,25,0,0,0,0,0,25
Laurens,GREENPOND,U.S. House,3,DEM,Bryon L Best,11,0,2,0,1,0,8
Laurens,COOKS,U.S. House,3,DEM,Bryon L Best,9,0,1,0,1,0,7
Laurens,YOUNGS,U.S. House,3,DEM,Bryon L Best,4,0,0,0,0,0,4
Laurens,ORA-LANFORD,U.S. House,3,DEM,Bryon L Best,20,0,0,0,7,0,13
Laurens,LONG BRANCH,U.S. House,3,DEM,Bryon L Best,6,0,0,0,3,0,3
Laurens,CROSS HILL,U.S. House,3,DEM,Bryon L Best,17,0,0,0,1,0,16
Laurens,WATERLOO,U.S. House,3,DEM,Bryon L Best,19,0,0,0,8,0,11
Laurens,MARTINS-POPLAR SPRINGS,U.S. House,3,DEM,Bryon L Best,6,0,0,0,0,0,6
Laurens,EKOM,U.S. House,3,DEM,Bryon L Best,5,0,0,0,2,0,3
Laurens,MOUNT OLIVE,U.S. House,3,DEM,Bryon L Best,2,0,0,0,2,0,0
Laurens,HICKORY TAVERN,U.S. House,3,DEM,Bryon L Best,5,0,0,0,0,0,5
Laurens,CLINTON MILL,U.S. House,3,DEM,Bryon L Best,26,0,2,0,5,0,19
Laurens,BREWERTON-PRINCETON,U.S. House,3,DEM,Bryon L Best,1,0,0,0,0,0,1
Laurens,Failsafe,U.S. House,3,DEM,Bryon L Best,2,2,0,0,0,0,0
Laurens,Provisional,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Laurens,Failsafe Provisional,U.S. House,3,DEM,Bryon L Best,0,0,0,0,0,0,0
Laurens,LAURENS 1,U.S. House,3,DEM,Frances Guldner,13,0,0,0,2,0,11
Laurens,LAURENS 2,U.S. House,3,DEM,Frances Guldner,4,0,0,0,1,0,3
Laurens,LAURENS 3,U.S. House,3,DEM,Frances Guldner,8,0,0,0,2,0,6
Laurens,LAURENS 4,U.S. House,3,DEM,Frances Guldner,19,0,0,0,3,0,16
Laurens,LAURENS 5,U.S. House,3,DEM,Frances Guldner,18,0,4,0,6,0,8
Laurens,LAURENS 6,U.S. House,3,DEM,Frances Guldner,11,0,1,0,2,0,8
Laurens,BAILEY,U.S. House,3,DEM,Frances Guldner,10,0,2,0,2,0,6
Laurens,TRINITY RIDGE,U.S. House,3,DEM,Frances Guldner,27,0,1,0,10,0,16
