county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Darlington,ANTIOCH,U.S. House,7,DEM,Mal Hyman,38,0,3,0,20,0,15
Darlington,AUBURN,U.S. House,7,DEM,Mal Hyman,43,0,1,0,9,0,33
Darlington,BETHEL,U.S. House,7,DEM,Mal Hyman,22,0,1,0,9,0,12
Darlington,BLACK CREEK-CLYDE,U.S. House,7,DEM,Mal Hyman,13,0,0,0,7,0,6
Darlington,BURNT BRANCH,U.S. House,7,DEM,Mal Hyman,14,0,1,0,4,0,9
Darlington,DARLINGTON NO. 1,U.S. House,7,DEM,Mal Hyman,12,0,1,0,7,0,4
Darlington,DARLINGTON NO. 2,U.S. House,7,DEM,Mal Hyman,51,0,3,0,25,0,23
Darlington,DARLINGTON NO. 4,U.S. House,7,DEM,Mal Hyman,88,0,37,0,18,0,33
Darlington,DARLINGTON NO. 5,U.S. House,7,DEM,Mal Hyman,123,0,20,0,57,0,46
Darlington,DOVESVILLE,U.S. House,7,DEM,Mal Hyman,53,0,1,0,18,0,34
Darlington,HARTSVILLE NO. 1,U.S. House,7,DEM,Mal Hyman,30,0,0,0,6,0,24
Darlington,HARTSVILLE NO. 4,U.S. House,7,DEM,Mal Hyman,26,0,1,0,9,0,16
Darlington,HARTSVILLE NO. 5,U.S. House,7,DEM,Mal Hyman,110,0,20,0,25,0,65
Darlington,HARTSVILLE NO. 6,U.S. House,7,DEM,Mal Hyman,148,0,45,0,52,0,51
Darlington,HARTSVILLE NO. 7,U.S. House,7,DEM,Mal Hyman,25,0,7,0,9,0,9
Darlington,HARTSVILLE NO. 8,U.S. House,7,DEM,Mal Hyman,47,0,1,0,19,0,27
Darlington,HIGH HILL,U.S. House,7,DEM,Mal Hyman,33,0,3,0,10,0,20
Darlington,INDIAN BRANCH,U.S. House,7,DEM,Mal Hyman,5,0,0,0,1,0,4
Darlington,KELLEYTOWN,U.S. House,7,DEM,Mal Hyman,31,0,2,0,16,0,13
Darlington,LAKE SWAMP,U.S. House,7,DEM,Mal Hyman,14,0,0,0,2,0,12
Darlington,LAMAR NO. 1,U.S. House,7,DEM,Mal Hyman,62,0,17,0,30,0,15
Darlington,LAMAR NO. 2,U.S. House,7,DEM,Mal Hyman,55,0,11,0,21,0,23
Darlington,LYDIA,U.S. House,7,DEM,Mal Hyman,28,0,0,0,5,0,23
Darlington,MECHANICSVILLE,U.S. House,7,DEM,Mal Hyman,47,0,1,0,20,0,26
Darlington,NEW MARKET,U.S. House,7,DEM,Mal Hyman,10,0,0,0,3,0,7
Darlington,OATES,U.S. House,7,DEM,Mal Hyman,14,0,4,0,2,0,8
Darlington,PALMETTO,U.S. House,7,DEM,Mal Hyman,62,0,5,0,27,0,30
Darlington,SOCIETY HILL,U.S. House,7,DEM,Mal Hyman,40,0,0,0,10,0,30
Darlington,SWIFT CREEK,U.S. House,7,DEM,Mal Hyman,9,0,0,0,2,0,7
Darlington,DARLINGTON NO. 3,U.S. House,7,DEM,Mal Hyman,70,0,6,0,34,0,30
Darlington,DARLINGTON NO. 6,U.S. House,7,DEM,Mal Hyman,24,0,0,0,12,0,12
Darlington,HARTSVILLE NO. 9,U.S. House,7,DEM,Mal Hyman,42,0,1,0,13,0,28
Darlington,Failsafe,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Darlington,Provisional,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Darlington,Failsafe Provisional,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Darlington,ANTIOCH,U.S. House,7,DEM,Daryl W Scott,12,0,0,0,7,0,5
Darlington,AUBURN,U.S. House,7,DEM,Daryl W Scott,20,0,0,0,4,0,16
Darlington,BETHEL,U.S. House,7,DEM,Daryl W Scott,7,0,0,0,1,0,6
Darlington,BLACK CREEK-CLYDE,U.S. House,7,DEM,Daryl W Scott,11,0,0,0,2,0,9
Darlington,BURNT BRANCH,U.S. House,7,DEM,Daryl W Scott,5,0,0,0,2,0,3
Darlington,DARLINGTON NO. 1,U.S. House,7,DEM,Daryl W Scott,7,0,0,0,1,0,6
Darlington,DARLINGTON NO. 2,U.S. House,7,DEM,Daryl W Scott,30,0,2,0,13,0,15
Darlington,DARLINGTON NO. 4,U.S. House,7,DEM,Daryl W Scott,31,0,1,0,9,0,21
Darlington,DARLINGTON NO. 5,U.S. House,7,DEM,Daryl W Scott,54,0,6,0,18,0,30
Darlington,DOVESVILLE,U.S. House,7,DEM,Daryl W Scott,26,0,1,0,7,0,18
Darlington,HARTSVILLE NO. 1,U.S. House,7,DEM,Daryl W Scott,5,0,0,0,1,0,4
Darlington,HARTSVILLE NO. 4,U.S. House,7,DEM,Daryl W Scott,3,0,0,0,1,0,2
Darlington,HARTSVILLE NO. 5,U.S. House,7,DEM,Daryl W Scott,10,0,1,0,4,0,5
Darlington,HARTSVILLE NO. 6,U.S. House,7,DEM,Daryl W Scott,39,0,1,0,24,0,14
Darlington,HARTSVILLE NO. 7,U.S. House,7,DEM,Daryl W Scott,2,0,0,0,0,0,2
Darlington,HARTSVILLE NO. 8,U.S. House,7,DEM,Daryl W Scott,7,0,0,0,2,0,5
Darlington,HIGH HILL,U.S. House,7,DEM,Daryl W Scott,52,0,1,0,18,0,33
Darlington,INDIAN BRANCH,U.S. House,7,DEM,Daryl W Scott,8,0,0,0,3,0,5
Darlington,KELLEYTOWN,U.S. House,7,DEM,Daryl W Scott,7,0,0,0,2,0,5
Darlington,LAKE SWAMP,U.S. House,7,DEM,Daryl W Scott,17,0,2,0,1,0,14
Darlington,LAMAR NO. 1,U.S. House,7,DEM,Daryl W Scott,35,0,2,0,16,0,17
Darlington,LAMAR NO. 2,U.S. House,7,DEM,Daryl W Scott,18,0,0,0,10,0,8
Darlington,LYDIA,U.S. House,7,DEM,Daryl W Scott,11,0,0,0,1,0,10
Darlington,MECHANICSVILLE,U.S. House,7,DEM,Daryl W Scott,45,0,3,0,15,0,27
Darlington,NEW MARKET,U.S. House,7,DEM,Daryl W Scott,3,0,0,0,1,0,2
Darlington,OATES,U.S. House,7,DEM,Daryl W Scott,15,0,1,0,6,0,8
Darlington,PALMETTO,U.S. House,7,DEM,Daryl W Scott,46,0,3,0,11,0,32
Darlington,SOCIETY HILL,U.S. House,7,DEM,Daryl W Scott,19,0,2,0,2,0,15
Darlington,SWIFT CREEK,U.S. House,7,DEM,Daryl W Scott,7,0,0,0,1,0,6
Darlington,DARLINGTON NO. 3,U.S. House,7,DEM,Daryl W Scott,44,0,1,0,21,0,22
Darlington,DARLINGTON NO. 6,U.S. House,7,DEM,Daryl W Scott,28,0,3,0,8,0,17
Darlington,HARTSVILLE NO. 9,U.S. House,7,DEM,Daryl W Scott,16,0,0,0,8,0,8
