county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Spartanburg,Woodruff Leisure Center,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Arcadia Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Morningside Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Boiling Springs 9th Grade,Straight Party,,CON,Constitution,4,4,0,0,0,0,0
Spartanburg,Gable Middle School,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Lake Bowen Baptist,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Spartanburg,Cooley Springs Baptist,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Spartanburg,Landrum High School,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Hendrix Elementary,Straight Party,,CON,Constitution,4,1,3,0,0,0,0
Spartanburg,Cannons Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cavins Hobbysville,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,E.P. Todd Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cherokee Springs Fire Station,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Converse Fire Station,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cowpens,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Enoree River,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Spartanburg,Cross Anchor Fire Station,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Fairforest Elementary,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Abner Creek Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Drayton,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Wade Hampton,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Enoree First Baptist,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Blackstock,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Travelers Rest Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Clifton Glendale,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Gramling Methodist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Hayne,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Holly Springs Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Chapman High School,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Landrum United Methodist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Lyman,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Mayo Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Motlow Creek Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,R.D. Anderson Vocational,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Swofford Career Center,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Pauline Glenn Springs Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Pelham Fire Station,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Poplar Springs Fire Station,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Reidville Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Roebuck Elementary,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Spartanburg,Mt. Moriah Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,C.C. Woodson Recreation,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,St. John's Lutheran,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Trinity Methodist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Beacon,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,McCracken Middle School,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cornerstone Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Woodland Heights Recreation Center,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Holy Communion,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Converse,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Fairgrounds,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Old Bridge,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Startex Fire Station,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Victor Mill Methodist,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Mt. Calvary Presbyterian,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Wellford Fire Station,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,West View Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Croft Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Whitlock Jr. High,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Hearon Circle,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Eastside Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Airport,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Jesse Bobo Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Southport,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cudd Memorial,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Oakland Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Hanging Rock,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Carlisle Fosters Grove,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Palmetto,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Beech Springs Intermediate,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Greater St. James,Straight Party,,CON,Constitution,2,0,2,0,0,0,0
Spartanburg,Bethany Wesleyan,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Reidville Fire Station,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Roebuck Bethlehem,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Jesse Boyd Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Anderson Mill Elementary,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Daniel Morgan Technology Center,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Boiling Springs Elementary,Straight Party,,CON,Constitution,2,2,0,0,0,0,0
Spartanburg,Boling Springs Jr. High,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Peach Blossom,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Carlisle Wesleyan,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Boiling Springs High School,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Ben Avon Methodist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Pacolet Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Chesnee Elementary,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Silverhill Memorial UMC,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Canaan,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Powell Saxon Una,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Two Mile Creek,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Duncan United Methodist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,River Ridge Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,D. R. Hill Middle School,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Lyman Elementary,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Anderson Mill Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Hope,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Trinity Presbyterian,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Apalache Baptist,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Broome High School,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Shoally,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Rainbow,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Spartangreen,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Holly Springs Motlow,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Spartanburg,Landrum,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,New Prospect,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Willow Creek,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Spartanburg,Tyger River,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Inman,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Lake Cooley,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Middle Tyger,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Valley Falls,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Moore Duncan,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Chestnut Lake,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Failsafe,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Failsafe Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Woodruff Leisure Center,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
