county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Pickens,Stone Church,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,University,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Pickens,Morrison,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Abel,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Calhoun,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Clemson,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Issaqueena,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,West Central,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,North Central,Straight Party 2,,CON,Constitution,2,0,2,0,0,0,0
Pickens,Pike,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Lawrence Chapel,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Norris,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Six Mile,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Six Mile Mountain,Straight Party 2,,CON,Constitution,3,2,1,0,0,0,0
Pickens,Praters Creek,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,Mountain View,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Albert R. Lewis,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Holly Springs,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Pumpkintown,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Griffin,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,North Pickens,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,West Pickens,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,South Pickens,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,East Pickens,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Glassy Mountain,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Cedar Rock,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,Skelton,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,Rices Creek,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,West Liberty,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,East Liberty,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Flat Rock,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Zion,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Smith Grove,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Arial Mill,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Simpson,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Woodside,Straight Party 2,,CON,Constitution,3,2,1,0,0,0,0
Pickens,Brushy Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Pickensville,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Easley,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Pickens,Forest Acres,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Crestview,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Sitton,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Rock Springs,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Saluda,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Crosswell,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Georges Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,McKissick,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Vinland,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Crossroads,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Dacusville,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Pickens,Nine Forks,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,South Central,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Crescent Hill,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,North Liberty,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Pendleton,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Fruit Mountain,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Pope Field,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Sheffield,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Tri County,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,McAllister,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Lenhart,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Failsafe Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Pickens,Stone Church,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Pickens,University,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Morrison,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Abel,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Pickens,Calhoun,Straight Party 2,,UNC,United Citizens,1,0,0,1,0,0,0
Pickens,Clemson,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Pickens,Issaqueena,Straight Party 2,,UNC,United Citizens,2,0,1,1,0,0,0
Pickens,West Central,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Pickens,North Central,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Pickens,Pike,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Lawrence Chapel,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Norris,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Six Mile,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Six Mile Mountain,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Pickens,Praters Creek,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Mountain View,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Pickens,Albert R. Lewis,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Holly Springs,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Pumpkintown,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Pickens,Griffin,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,North Pickens,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Pickens,West Pickens,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Pickens,South Pickens,Straight Party 2,,UNC,United Citizens,2,0,1,1,0,0,0
Pickens,East Pickens,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Glassy Mountain,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Cedar Rock,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Skelton,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Rices Creek,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Pickens,West Liberty,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,East Liberty,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Pickens,Flat Rock,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
