county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Dorchester,Rosinville,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,St. George No. 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,St. George No. 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Grover,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Reevesville,Straight Party,,CON,Constitution,2,0,2,0,0,0,0
Dorchester,Harleyville,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Four Hole,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Rosses,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Ridgeville,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Givhans,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Delemars,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Saul Dam,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Coastal,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Trolley,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Tranquil,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Beech Hill,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Flowertown,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Knightsville,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Clemson,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Germantown,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Greenwave,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Newington,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Carolina,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Dorchester,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Archdale,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Stallsville,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Indian Field,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Spann,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,North Summerville,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Tupperway,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Irongate,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Greenhurst,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Ashborough East,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Ashborough West,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Ashley River,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Windsor,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Bacons Bridge,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Brandymill,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Briarwood,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Butternut,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Central,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Dorchester,Coosaw,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Cypress,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,King's Grant,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Lincoln,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Miles/Jamison,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Oakbrook,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Patriot,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Sawmill Branch,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Coastal 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Coastal 3,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Archdale 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Ashborough East 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Ashborough West 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Beech Hill 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Brandymill 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Briarwood 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Briarwood 3,Straight Party,,CON,Constitution,2,2,0,0,0,0,0
Dorchester,Central 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Clemson 2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Clemson 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Coosaw 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Dorchester 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Flowertown 2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Givhans 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Indian Field 2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Irongate 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Irongate 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,King's Grant 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Newington 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,North Summerville 2,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Dorchester,Ridgeville 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Tranquil 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Tupperway 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Tranquil 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Bacons Bridge 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Coosaw 3,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Dorchester,Cypress 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Flowertown 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Oakbrook 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Windsor 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Failsafe,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Dorchester,Rosinville,Straight Party,,UNC,United Citizens,2,0,2,0,0,0,0
Dorchester,St. George No. 2,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Dorchester,St. George No. 1,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Grover,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Reevesville,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Dorchester,Harleyville,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Four Hole,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Rosses,Straight Party,,UNC,United Citizens,1,0,0,1,0,0,0
Dorchester,Ridgeville,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Givhans,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Dorchester,Delemars,Straight Party,,UNC,United Citizens,3,2,1,0,0,0,0
Dorchester,Saul Dam,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Dorchester,Coastal,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Dorchester,Trolley,Straight Party,,UNC,United Citizens,2,1,1,0,0,0,0
Dorchester,Tranquil,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Beech Hill,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Flowertown,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
