county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Lancaster,Antioch,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Lake House,Straight Party,,CON,Constitution,2,2,0,0,0,0,0
Lancaster,Camp Creek,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Carmel,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Chesterfield Ave,Straight Party,,CON,Constitution,3,1,2,0,0,0,0
Lancaster,Douglas,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Lancaster,Elgin,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Erwin Farm,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Heath Springs,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Hyde Park,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Lancaster,Kershaw North,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Kershaw South,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Lancaster,Lancaster East,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Lancaster,Pleasant Hill,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Pleasant Valley,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Lancaster,Rich Hill,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Riverside,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Lancaster,Unity,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Van Wyck,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Possum Hollow,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,University,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Black Horse Run,Straight Party,,CON,Constitution,3,3,0,0,0,0,0
Lancaster,Gold Hill,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Harrisburg,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Osceola,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,River Road,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Lancaster,The Lodge,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Lancaster,College Park,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Buford,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Springdale,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,521 North,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Lancaster,McIlwain,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Flat Creek,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Tradesville,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Lancaster,Jim Wilson,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Six Mile Creek,Straight Party,,CON,Constitution,1,0,0,1,0,0,0
Lancaster,Failsafe,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Failsafe Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Antioch,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,Lake House,Straight Party,,UNC,United Citizens,2,2,0,0,0,0,0
Lancaster,Camp Creek,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Carmel,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Chesterfield Ave,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Douglas,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Lancaster,Elgin,Straight Party,,UNC,United Citizens,2,2,0,0,0,0,0
Lancaster,Erwin Farm,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Heath Springs,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Lancaster,Hyde Park,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Kershaw North,Straight Party,,UNC,United Citizens,2,1,0,1,0,0,0
Lancaster,Kershaw South,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Lancaster,Lancaster East,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Pleasant Hill,Straight Party,,UNC,United Citizens,4,3,1,0,0,0,0
Lancaster,Pleasant Valley,Straight Party,,UNC,United Citizens,2,0,2,0,0,0,0
Lancaster,Rich Hill,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Riverside,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,Unity,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,Van Wyck,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Lancaster,Possum Hollow,Straight Party,,UNC,United Citizens,3,1,2,0,0,0,0
Lancaster,University,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,Black Horse Run,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Lancaster,Gold Hill,Straight Party,,UNC,United Citizens,1,0,0,1,0,0,0
Lancaster,Harrisburg,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,Osceola,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,River Road,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,The Lodge,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,College Park,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Lancaster,Buford,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Springdale,Straight Party,,UNC,United Citizens,10,7,3,0,0,0,0
Lancaster,521 North,Straight Party,,UNC,United Citizens,3,2,1,0,0,0,0
Lancaster,McIlwain,Straight Party,,UNC,United Citizens,7,2,5,0,0,0,0
Lancaster,Flat Creek,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Tradesville,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Lancaster,Jim Wilson,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Lancaster,Six Mile Creek,Straight Party,,UNC,United Citizens,2,1,0,1,0,0,0
Lancaster,Failsafe,Straight Party,,UNC,United Citizens,1,0,0,0,0,0,1
Lancaster,Provisional,Straight Party,,UNC,United Citizens,6,0,0,0,6,0,0
Lancaster,Failsafe Provisional,Straight Party,,UNC,United Citizens,2,0,0,0,0,2,0
Lancaster,Antioch,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Lancaster,Lake House,Straight Party,,GRN,Green,3,3,0,0,0,0,0
Lancaster,Camp Creek,Straight Party,,GRN,Green,1,0,1,0,0,0,0
Lancaster,Carmel,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Lancaster,Chesterfield Ave,Straight Party,,GRN,Green,2,1,1,0,0,0,0
Lancaster,Douglas,Straight Party,,GRN,Green,2,1,1,0,0,0,0
Lancaster,Elgin,Straight Party,,GRN,Green,1,0,1,0,0,0,0
Lancaster,Erwin Farm,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Lancaster,Heath Springs,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Lancaster,Hyde Park,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Lancaster,Kershaw North,Straight Party,,GRN,Green,0,0,0,0,0,0,0
