county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
York,Bethany,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Bethel,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,River Hills,Straight Party 2,,CON,Constitution,1,0,0,1,0,0,0
York,Bethel School,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Bowling Green,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Bullocks Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Cannon Mill,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Catawba,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Clover,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
York,Hampton Mill,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Cotton Belt,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Delphia,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Ebenezer,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Filbert,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Fort Mill No. 1,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Windjammer,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Fort Mill No. 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Hickory Grove,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Highland Park,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Lakeshore,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Independence,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,McConnells,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Mt. Holly,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Newport,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Mt. Gallant,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Northside,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Oakridge,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
York,Ogden,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Oakwood,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Airport,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Rock Hill No. 2,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Rock Hill No. 3,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Rock Hill No. 4,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Rock Hill No. 5,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Rock Hill No. 6,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Rock Hill No. 7,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Rock Hill No. 8,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Sharon,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Smyrna,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Tirzah,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,York No. 1,Straight Party 2,,CON,Constitution,2,0,2,0,0,0,0
York,York No. 2,Straight Party 2,,CON,Constitution,2,0,2,0,0,0,0
York,India Hook,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Edgewood,Straight Party 2,,CON,Constitution,5,5,0,0,0,0,0
York,Fewell Park,Straight Party 2,,CON,Constitution,2,0,2,0,0,0,0
York,Fort Mill No. 4,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Lesslie,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Rosewood,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Northwestern,Straight Party 2,,CON,Constitution,1,0,0,1,0,0,0
York,Shoreline,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Ebinport,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,University,Straight Party 2,,CON,Constitution,2,0,2,0,0,0,0
York,Fort Mill No. 5,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Fort Mill No. 6,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Allison Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Anderson Road,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,New Home,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Fort Mill No. 2,Straight Party 2,,CON,Constitution,3,0,3,0,0,0,0
York,Dobys Bridge,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Riverview,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Orchard Park,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Lakewood,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Laurel Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Steele Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Pleasant Road,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Gold Hill,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Waterstone,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Palmetto,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
York,Tega Cay,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Adnah,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Harvest,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Old Pointe,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
York,Tools Fork,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Carolina,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Fairgrounds,Straight Party 2,,CON,Constitution,1,0,0,1,0,0,0
York,Ferry Branch,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Friendship,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Hollis Lakes,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Hopewell,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Manchester,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Mill Creek,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
York,Nation Ford,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Neelys Creek,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Pole Branch,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Six Mile,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
York,Springdale,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Springfield,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Stateline,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Wylie,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
York,Roosevelt,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
