county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Barnwell,BARNWELL 1,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Barnwell,BARNWELL 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BARNWELL 3,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BARNWELL 4,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Barnwell,ELKO,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,KLINE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,HILDA,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,SNELLING,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,WILLISTON 1,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Barnwell,WILLISTON 2,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Barnwell,Failsafe,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,Straight Party,,UNC,United Citizens,3,2,1,0,0,0,0
Barnwell,BARNWELL 3,Straight Party,,UNC,United Citizens,3,2,1,0,0,0,0
Barnwell,BARNWELL 4,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,UNC,United Citizens,4,3,1,0,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,UNC,United Citizens,2,1,1,0,0,0,0
Barnwell,ELKO,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Barnwell,KLINE,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,UNC,United Citizens,2,1,1,0,0,0,0
Barnwell,HILDA,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Barnwell,SNELLING,Straight Party,,UNC,United Citizens,1,0,1,0,0,0,0
Barnwell,WILLISTON 1,Straight Party,,UNC,United Citizens,5,2,3,0,0,0,0
Barnwell,WILLISTON 2,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,Straight Party,,UNC,United Citizens,1,1,0,0,0,0,0
Barnwell,Failsafe,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Barnwell,Provisional,Straight Party,,UNC,United Citizens,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,Straight Party,,UNC,United Citizens,3,0,0,0,0,3,0
Barnwell,BARNWELL 1,Straight Party,,GRN,Green,1,1,0,0,0,0,0
Barnwell,BARNWELL 2,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 3,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 4,Straight Party,,GRN,Green,1,1,0,0,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,ELKO,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,GRN,Green,1,0,1,0,0,0,0
Barnwell,KLINE,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,HILDA,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,SNELLING,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,WILLISTON 1,Straight Party,,GRN,Green,1,0,1,0,0,0,0
Barnwell,WILLISTON 2,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,Failsafe,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,Provisional,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,Straight Party,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,Straight Party,,REP,Republican,116,78,33,5,0,0,0
Barnwell,BARNWELL 2,Straight Party,,REP,Republican,352,236,100,16,0,0,0
Barnwell,BARNWELL 3,Straight Party,,REP,Republican,370,263,96,11,0,0,0
Barnwell,BARNWELL 4,Straight Party,,REP,Republican,177,132,45,0,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,REP,Republican,113,80,29,4,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,REP,Republican,53,42,10,1,0,0,0
Barnwell,ELKO,Straight Party,,REP,Republican,132,60,69,3,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,REP,Republican,258,118,138,2,0,0,0
Barnwell,KLINE,Straight Party,,REP,Republican,135,62,73,0,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,REP,Republican,87,58,29,0,0,0,0
Barnwell,HILDA,Straight Party,,REP,Republican,353,155,196,2,0,0,0
Barnwell,SNELLING,Straight Party,,REP,Republican,254,136,113,5,0,0,0
Barnwell,WILLISTON 1,Straight Party,,REP,Republican,176,90,86,0,0,0,0
Barnwell,WILLISTON 2,Straight Party,,REP,Republican,131,91,38,2,0,0,0
Barnwell,WILLISTON 3,Straight Party,,REP,Republican,204,140,62,2,0,0,0
Barnwell,Failsafe,Straight Party,,REP,Republican,7,0,0,0,0,0,7
Barnwell,Provisional,Straight Party,,REP,Republican,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,Straight Party,,REP,Republican,2,0,0,0,0,2,0
Barnwell,BARNWELL 1,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,Straight Party,,LIB,Libertarian,2,1,1,0,0,0,0
Barnwell,BARNWELL 3,Straight Party,,LIB,Libertarian,1,1,0,0,0,0,0
Barnwell,BARNWELL 4,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,ELKO,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,KLINE,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,HILDA,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,SNELLING,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,WILLISTON 1,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,WILLISTON 2,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,Failsafe,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,Provisional,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,Straight Party,,DEM,Democratic,148,95,53,0,0,0,0
Barnwell,BARNWELL 2,Straight Party,,DEM,Democratic,217,145,64,8,0,0,0
Barnwell,BARNWELL 3,Straight Party,,DEM,Democratic,262,177,71,14,0,0,0
Barnwell,BARNWELL 4,Straight Party,,DEM,Democratic,339,232,102,5,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,DEM,Democratic,261,158,92,11,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,DEM,Democratic,174,122,47,5,0,0,0
Barnwell,ELKO,Straight Party,,DEM,Democratic,122,37,80,5,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,DEM,Democratic,11,9,2,0,0,0,0
Barnwell,KLINE,Straight Party,,DEM,Democratic,100,48,46,6,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,DEM,Democratic,256,156,90,10,0,0,0
Barnwell,HILDA,Straight Party,,DEM,Democratic,31,18,12,1,0,0,0
Barnwell,SNELLING,Straight Party,,DEM,Democratic,221,129,82,10,0,0,0
Barnwell,WILLISTON 1,Straight Party,,DEM,Democratic,346,212,119,15,0,0,0
Barnwell,WILLISTON 2,Straight Party,,DEM,Democratic,70,49,20,1,0,0,0
Barnwell,WILLISTON 3,Straight Party,,DEM,Democratic,150,76,67,7,0,0,0
Barnwell,Failsafe,Straight Party,,DEM,Democratic,9,0,0,0,0,0,9
Barnwell,Provisional,Straight Party,,DEM,Democratic,3,0,0,0,3,0,0
Barnwell,Failsafe Provisional,Straight Party,,DEM,Democratic,2,0,0,0,0,2,0
Barnwell,BARNWELL 1,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,BARNWELL 3,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,BARNWELL 4,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 1,Straight Party,,WRK,Workers,3,2,1,0,0,0,0
Barnwell,BLACKVILLE 2,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,ELKO,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,KLINE,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,HILDA,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,SNELLING,Straight Party,,WRK,Workers,1,0,1,0,0,0,0
Barnwell,WILLISTON 1,Straight Party,,WRK,Workers,1,1,0,0,0,0,0
Barnwell,WILLISTON 2,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,Failsafe,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,Provisional,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,President,,CON,Randall A Terry/ Stephen E Broden,2,1,1,0,0,0,0
Barnwell,BARNWELL 2,President,,CON,Randall A Terry/ Stephen E Broden,1,0,1,0,0,0,0
Barnwell,BARNWELL 3,President,,CON,Randall A Terry/ Stephen E Broden,2,2,0,0,0,0,0
Barnwell,BARNWELL 4,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 1,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,President,,CON,Randall A Terry/ Stephen E Broden,1,1,0,0,0,0,0
Barnwell,ELKO,President,,CON,Randall A Terry/ Stephen E Broden,3,1,2,0,0,0,0
Barnwell,FRIENDSHIP,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,KLINE,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,HILDA,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,SNELLING,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,WILLISTON 1,President,,CON,Randall A Terry/ Stephen E Broden,2,1,1,0,0,0,0
Barnwell,WILLISTON 2,President,,CON,Randall A Terry/ Stephen E Broden,2,1,1,0,0,0,0
Barnwell,WILLISTON 3,President,,CON,Randall A Terry/ Stephen E Broden,3,2,1,0,0,0,0
Barnwell,Failsafe,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,Provisional,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,President,,CON,Randall A Terry/ Stephen E Broden,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,President,,UNC,Cornel West/ Melina Abdulla,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,President,,UNC,Cornel West/ Melina Abdulla,4,3,1,0,0,0,0
Barnwell,BARNWELL 3,President,,UNC,Cornel West/ Melina Abdulla,5,3,1,1,0,0,0
Barnwell,BARNWELL 4,President,,UNC,Cornel West/ Melina Abdulla,2,1,1,0,0,0,0
Barnwell,BLACKVILLE 1,President,,UNC,Cornel West/ Melina Abdulla,5,3,2,0,0,0,0
Barnwell,BLACKVILLE 2,President,,UNC,Cornel West/ Melina Abdulla,4,2,2,0,0,0,0
Barnwell,ELKO,President,,UNC,Cornel West/ Melina Abdulla,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,President,,UNC,Cornel West/ Melina Abdulla,1,0,1,0,0,0,0
Barnwell,KLINE,President,,UNC,Cornel West/ Melina Abdulla,1,1,0,0,0,0,0
Barnwell,HEALING SPRINGS,President,,UNC,Cornel West/ Melina Abdulla,2,1,1,0,0,0,0
Barnwell,HILDA,President,,UNC,Cornel West/ Melina Abdulla,1,1,0,0,0,0,0
Barnwell,SNELLING,President,,UNC,Cornel West/ Melina Abdulla,2,0,2,0,0,0,0
Barnwell,WILLISTON 1,President,,UNC,Cornel West/ Melina Abdulla,8,4,4,0,0,0,0
Barnwell,WILLISTON 2,President,,UNC,Cornel West/ Melina Abdulla,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,President,,UNC,Cornel West/ Melina Abdulla,1,1,0,0,0,0,0
Barnwell,Failsafe,President,,UNC,Cornel West/ Melina Abdulla,0,0,0,0,0,0,0
Barnwell,Provisional,President,,UNC,Cornel West/ Melina Abdulla,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,President,,UNC,Cornel West/ Melina Abdulla,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,President,,GRN,Jill Stein/ Rudolph Butch Ware,1,1,0,0,0,0,0
Barnwell,BARNWELL 2,President,,GRN,Jill Stein/ Rudolph Butch Ware,2,1,1,0,0,0,0
Barnwell,BARNWELL 3,President,,GRN,Jill Stein/ Rudolph Butch Ware,3,2,1,0,0,0,0
Barnwell,BARNWELL 4,President,,GRN,Jill Stein/ Rudolph Butch Ware,2,2,0,0,0,0,0
Barnwell,BLACKVILLE 1,President,,GRN,Jill Stein/ Rudolph Butch Ware,1,0,1,0,0,0,0
Barnwell,BLACKVILLE 2,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,ELKO,President,,GRN,Jill Stein/ Rudolph Butch Ware,1,0,1,0,0,0,0
Barnwell,FRIENDSHIP,President,,GRN,Jill Stein/ Rudolph Butch Ware,3,0,3,0,0,0,0
Barnwell,KLINE,President,,GRN,Jill Stein/ Rudolph Butch Ware,2,0,2,0,0,0,0
Barnwell,HEALING SPRINGS,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,HILDA,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,SNELLING,President,,GRN,Jill Stein/ Rudolph Butch Ware,5,2,2,1,0,0,0
Barnwell,WILLISTON 1,President,,GRN,Jill Stein/ Rudolph Butch Ware,1,0,1,0,0,0,0
Barnwell,WILLISTON 2,President,,GRN,Jill Stein/ Rudolph Butch Ware,1,1,0,0,0,0,0
Barnwell,WILLISTON 3,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,Failsafe,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,Provisional,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,President,,GRN,Jill Stein/ Rudolph Butch Ware,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,President,,REP,Donald J Trump/JD Vance,223,147,68,8,0,0,0
Barnwell,BARNWELL 2,President,,REP,Donald J Trump/JD Vance,681,443,217,21,0,0,0
Barnwell,BARNWELL 3,President,,REP,Donald J Trump/JD Vance,724,480,224,20,0,0,0
Barnwell,BARNWELL 4,President,,REP,Donald J Trump/JD Vance,378,246,128,4,0,0,0
Barnwell,BLACKVILLE 1,President,,REP,Donald J Trump/JD Vance,212,138,66,8,0,0,0
Barnwell,BLACKVILLE 2,President,,REP,Donald J Trump/JD Vance,128,82,41,5,0,0,0
Barnwell,ELKO,President,,REP,Donald J Trump/JD Vance,236,94,135,7,0,0,0
Barnwell,FRIENDSHIP,President,,REP,Donald J Trump/JD Vance,488,184,300,4,0,0,0
Barnwell,KLINE,President,,REP,Donald J Trump/JD Vance,255,108,144,3,0,0,0
Barnwell,HEALING SPRINGS,President,,REP,Donald J Trump/JD Vance,151,94,57,0,0,0,0
Barnwell,HILDA,President,,REP,Donald J Trump/JD Vance,614,251,361,2,0,0,0
Barnwell,SNELLING,President,,REP,Donald J Trump/JD Vance,469,236,227,6,0,0,0
Barnwell,WILLISTON 1,President,,REP,Donald J Trump/JD Vance,368,188,177,3,0,0,0
Barnwell,WILLISTON 2,President,,REP,Donald J Trump/JD Vance,290,177,108,5,0,0,0
Barnwell,WILLISTON 3,President,,REP,Donald J Trump/JD Vance,371,238,130,3,0,0,0
Barnwell,Failsafe,President,,REP,Donald J Trump/JD Vance,9,0,0,0,0,0,9
Barnwell,Provisional,President,,REP,Donald J Trump/JD Vance,3,0,0,0,3,0,0
Barnwell,Failsafe Provisional,President,,REP,Donald J Trump/JD Vance,5,0,0,0,0,5,0
Barnwell,BARNWELL 1,President,,LIB,Chase Oliver/ Mike ter Maat,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,President,,LIB,Chase Oliver/ Mike ter Maat,9,3,6,0,0,0,0
Barnwell,BARNWELL 3,President,,LIB,Chase Oliver/ Mike ter Maat,2,1,1,0,0,0,0
Barnwell,BARNWELL 4,President,,LIB,Chase Oliver/ Mike ter Maat,3,2,1,0,0,0,0
Barnwell,BLACKVILLE 1,President,,LIB,Chase Oliver/ Mike ter Maat,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,President,,LIB,Chase Oliver/ Mike ter Maat,2,1,1,0,0,0,0
Barnwell,ELKO,President,,LIB,Chase Oliver/ Mike ter Maat,1,0,0,1,0,0,0
Barnwell,FRIENDSHIP,President,,LIB,Chase Oliver/ Mike ter Maat,1,0,1,0,0,0,0
Barnwell,KLINE,President,,LIB,Chase Oliver/ Mike ter Maat,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,President,,LIB,Chase Oliver/ Mike ter Maat,2,0,2,0,0,0,0
Barnwell,HILDA,President,,LIB,Chase Oliver/ Mike ter Maat,1,0,1,0,0,0,0
Barnwell,SNELLING,President,,LIB,Chase Oliver/ Mike ter Maat,2,1,1,0,0,0,0
Barnwell,WILLISTON 1,President,,LIB,Chase Oliver/ Mike ter Maat,3,2,0,1,0,0,0
Barnwell,WILLISTON 2,President,,LIB,Chase Oliver/ Mike ter Maat,1,1,0,0,0,0,0
Barnwell,WILLISTON 3,President,,LIB,Chase Oliver/ Mike ter Maat,1,1,0,0,0,0,0
Barnwell,Failsafe,President,,LIB,Chase Oliver/ Mike ter Maat,0,0,0,0,0,0,0
Barnwell,Provisional,President,,LIB,Chase Oliver/ Mike ter Maat,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,President,,LIB,Chase Oliver/ Mike ter Maat,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,President,,DEM,Kamala D Harris/ Tim Walz,215,133,80,2,0,0,0
Barnwell,BARNWELL 2,President,,DEM,Kamala D Harris/ Tim Walz,350,212,121,17,0,0,0
Barnwell,BARNWELL 3,President,,DEM,Kamala D Harris/ Tim Walz,424,270,132,22,0,0,0
Barnwell,BARNWELL 4,President,,DEM,Kamala D Harris/ Tim Walz,499,320,169,10,0,0,0
Barnwell,BLACKVILLE 1,President,,DEM,Kamala D Harris/ Tim Walz,371,220,133,18,0,0,0
Barnwell,BLACKVILLE 2,President,,DEM,Kamala D Harris/ Tim Walz,236,168,63,5,0,0,0
Barnwell,ELKO,President,,DEM,Kamala D Harris/ Tim Walz,172,59,106,7,0,0,0
Barnwell,FRIENDSHIP,President,,DEM,Kamala D Harris/ Tim Walz,33,13,20,0,0,0,0
Barnwell,KLINE,President,,DEM,Kamala D Harris/ Tim Walz,155,76,73,6,0,0,0
Barnwell,HEALING SPRINGS,President,,DEM,Kamala D Harris/ Tim Walz,368,222,132,14,0,0,0
Barnwell,HILDA,President,,DEM,Kamala D Harris/ Tim Walz,56,28,23,5,0,0,0
Barnwell,SNELLING,President,,DEM,Kamala D Harris/ Tim Walz,333,176,141,16,0,0,0
Barnwell,WILLISTON 1,President,,DEM,Kamala D Harris/ Tim Walz,499,280,189,30,0,0,0
Barnwell,WILLISTON 2,President,,DEM,Kamala D Harris/ Tim Walz,118,78,37,3,0,0,0
Barnwell,WILLISTON 3,President,,DEM,Kamala D Harris/ Tim Walz,229,122,99,8,0,0,0
Barnwell,Failsafe,President,,DEM,Kamala D Harris/ Tim Walz,17,0,0,0,0,0,17
Barnwell,Provisional,President,,DEM,Kamala D Harris/ Tim Walz,4,0,0,0,4,0,0
Barnwell,Failsafe Provisional,President,,DEM,Kamala D Harris/ Tim Walz,3,0,0,0,0,3,0
Barnwell,BARNWELL 1,President,,WRK,Claudia De La Cruz/ Karina Garcia,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,President,,WRK,Claudia De La Cruz/ Karina Garcia,0,0,0,0,0,0,0
Barnwell,BARNWELL 3,President,,WRK,Claudia De La Cruz/ Karina Garcia,1,1,0,0,0,0,0
Barnwell,BARNWELL 4,President,,WRK,Claudia De La Cruz/ Karina Garcia,1,1,0,0,0,0,0
Barnwell,BLACKVILLE 1,President,,WRK,Claudia De La Cruz/ Karina Garcia,3,2,1,0,0,0,0
Barnwell,BLACKVILLE 2,President,,WRK,Claudia De La Cruz/ Karina Garcia,2,2,0,0,0,0,0
Barnwell,ELKO,President,,WRK,Claudia De La Cruz/ Karina Garcia,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,President,,WRK,Claudia De La Cruz/ Karina Garcia,0,0,0,0,0,0,0
Barnwell,KLINE,President,,WRK,Claudia De La Cruz/ Karina Garcia,2,1,1,0,0,0,0
Barnwell,HEALING SPRINGS,President,,WRK,Claudia De La Cruz/ Karina Garcia,0,0,0,0,0,0,0
Barnwell,HILDA,President,,WRK,Claudia De La Cruz/ Karina Garcia,1,0,1,0,0,0,0
Barnwell,SNELLING,President,,WRK,Claudia De La Cruz/ Karina Garcia,1,0,1,0,0,0,0
