county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Calhoun,Bethel,U.S. House,6,REP,Duke Buckner,26,0,1,0,5,0,20
Calhoun,Cameron,U.S. House,6,REP,Duke Buckner,43,0,0,0,5,0,38
Calhoun,Center Hill,U.S. House,6,REP,Duke Buckner,27,0,0,0,2,0,25
Calhoun,Creston,U.S. House,6,REP,Duke Buckner,12,0,0,0,1,0,11
Calhoun,Dixie,U.S. House,6,REP,Duke Buckner,16,0,0,0,9,0,7
Calhoun,Fall Branch,U.S. House,6,REP,Duke Buckner,25,0,0,0,0,0,25
Calhoun,Fort Motte,U.S. House,6,REP,Duke Buckner,16,0,0,0,5,0,11
Calhoun,Lone Star,U.S. House,6,REP,Duke Buckner,60,0,5,0,10,0,45
Calhoun,Midway,U.S. House,6,REP,Duke Buckner,38,0,1,0,0,0,37
Calhoun,Murph Hill,U.S. House,6,REP,Duke Buckner,8,0,0,0,1,0,7
Calhoun,Sandy Run,U.S. House,6,REP,Duke Buckner,112,0,1,0,11,0,100
Calhoun,St. Matthews,U.S. House,6,REP,Duke Buckner,67,0,0,0,22,0,45
Calhoun,Failsafe,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Calhoun,Provisional,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,1,0
Calhoun,Bethel,U.S. House,6,REP,Justin Scott,28,0,1,0,8,0,19
Calhoun,Cameron,U.S. House,6,REP,Justin Scott,20,0,0,0,2,0,18
Calhoun,Center Hill,U.S. House,6,REP,Justin Scott,25,0,1,0,3,0,21
Calhoun,Creston,U.S. House,6,REP,Justin Scott,9,0,0,0,0,0,9
Calhoun,Dixie,U.S. House,6,REP,Justin Scott,24,0,0,0,6,0,18
Calhoun,Fall Branch,U.S. House,6,REP,Justin Scott,11,0,0,0,0,0,11
Calhoun,Fort Motte,U.S. House,6,REP,Justin Scott,6,0,0,0,1,0,5
Calhoun,Lone Star,U.S. House,6,REP,Justin Scott,51,0,2,0,5,0,44
Calhoun,Midway,U.S. House,6,REP,Justin Scott,27,0,0,0,0,0,27
Calhoun,Murph Hill,U.S. House,6,REP,Justin Scott,9,0,0,0,1,0,8
Calhoun,Sandy Run,U.S. House,6,REP,Justin Scott,71,0,0,0,8,0,63
Calhoun,St. Matthews,U.S. House,6,REP,Justin Scott,40,0,0,0,7,0,33
Calhoun,Failsafe,U.S. House,6,REP,Justin Scott,0,0,0,0,0,0,0
Calhoun,Provisional,U.S. House,6,REP,Justin Scott,0,0,0,0,0,0,0
Calhoun,Failsafe Provisional,U.S. House,6,REP,Justin Scott,0,0,0,0,0,0,0
