county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Dillon,South Dillon,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Latta,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,New Holly,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Lake View,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Kemper,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Pleasant Hill,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Mt. Calvary,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Bermuda,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Hamer,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Oakland,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Carolina,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Little Rock,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Minturn,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Oak Grove,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Manning,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Floydale,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Fork,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Failsafe,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Provisional,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,Straight Party,,ALN,Alliance,0,0,0,0,0,0,0
Dillon,East Dillon,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,West Dillon,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,South Dillon,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Latta,Straight Party,,LIB,Libertarian,5,1,4,0,0,0,0
Dillon,New Holly,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Lake View,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Kemper,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Pleasant Hill,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Mt. Calvary,Straight Party,,LIB,Libertarian,1,0,1,0,0,0,0
Dillon,Bermuda,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Hamer,Straight Party,,LIB,Libertarian,1,0,1,0,0,0,0
Dillon,Oakland,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Carolina,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Little Rock,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Minturn,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Oak Grove,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Manning,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Floydale,Straight Party,,LIB,Libertarian,1,0,1,0,0,0,0
Dillon,Fork,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Failsafe,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Provisional,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,Straight Party,,LIB,Libertarian,0,0,0,0,0,0,0
Dillon,East Dillon,Straight Party,,DEM,Democratic,142,75,46,21,0,0,0
Dillon,West Dillon,Straight Party,,DEM,Democratic,515,227,183,105,0,0,0
Dillon,South Dillon,Straight Party,,DEM,Democratic,462,233,182,47,0,0,0
Dillon,Latta,Straight Party,,DEM,Democratic,546,226,168,152,0,0,0
Dillon,New Holly,Straight Party,,DEM,Democratic,38,13,23,2,0,0,0
Dillon,Lake View,Straight Party,,DEM,Democratic,188,60,120,8,0,0,0
Dillon,Kemper,Straight Party,,DEM,Democratic,62,18,42,2,0,0,0
Dillon,Pleasant Hill,Straight Party,,DEM,Democratic,45,22,18,5,0,0,0
Dillon,Mt. Calvary,Straight Party,,DEM,Democratic,425,174,230,21,0,0,0
Dillon,Bermuda,Straight Party,,DEM,Democratic,43,18,24,1,0,0,0
Dillon,Hamer,Straight Party,,DEM,Democratic,117,45,45,27,0,0,0
Dillon,Oakland,Straight Party,,DEM,Democratic,158,47,99,12,0,0,0
Dillon,Carolina,Straight Party,,DEM,Democratic,76,5,69,2,0,0,0
Dillon,Little Rock,Straight Party,,DEM,Democratic,163,39,115,9,0,0,0
Dillon,Minturn,Straight Party,,DEM,Democratic,52,15,33,4,0,0,0
Dillon,Oak Grove,Straight Party,,DEM,Democratic,98,34,48,16,0,0,0
Dillon,Manning,Straight Party,,DEM,Democratic,33,10,18,5,0,0,0
Dillon,Floydale,Straight Party,,DEM,Democratic,43,17,23,3,0,0,0
Dillon,Fork,Straight Party,,DEM,Democratic,31,11,15,5,0,0,0
Dillon,Failsafe,Straight Party,,DEM,Democratic,0,0,0,0,0,0,0
Dillon,Provisional,Straight Party,,DEM,Democratic,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,Straight Party,,DEM,Democratic,1,0,0,0,0,1,0
Dillon,East Dillon,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,West Dillon,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,South Dillon,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Latta,Straight Party,,WRK,Workers,1,0,1,0,0,0,0
Dillon,New Holly,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Lake View,Straight Party,,WRK,Workers,1,0,1,0,0,0,0
Dillon,Kemper,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Pleasant Hill,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Mt. Calvary,Straight Party,,WRK,Workers,1,1,0,0,0,0,0
Dillon,Bermuda,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Hamer,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Oakland,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Carolina,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Little Rock,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Minturn,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Oak Grove,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Manning,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Floydale,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Fork,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Failsafe,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Provisional,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,Straight Party,,WRK,Workers,0,0,0,0,0,0,0
Dillon,East Dillon,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Dillon,West Dillon,President,,CON,Randall A Terry/Stephen E Broden,2,1,0,1,0,0,0
Dillon,South Dillon,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Latta,President,,CON,Randall A Terry/Stephen E Broden,4,1,3,0,0,0,0
Dillon,New Holly,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Lake View,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Dillon,Kemper,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Dillon,Pleasant Hill,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Mt. Calvary,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Bermuda,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Hamer,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Dillon,Oakland,President,,CON,Randall A Terry/Stephen E Broden,1,0,1,0,0,0,0
Dillon,Carolina,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Little Rock,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Minturn,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Oak Grove,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Manning,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Floydale,President,,CON,Randall A Terry/Stephen E Broden,2,0,2,0,0,0,0
Dillon,Fork,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Failsafe,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Provisional,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,President,,CON,Randall A Terry/Stephen E Broden,0,0,0,0,0,0,0
Dillon,East Dillon,President,,UNC,Cornel West/Melina Abdulla,1,1,0,0,0,0,0
Dillon,West Dillon,President,,UNC,Cornel West/Melina Abdulla,3,3,0,0,0,0,0
Dillon,South Dillon,President,,UNC,Cornel West/Melina Abdulla,3,0,3,0,0,0,0
Dillon,Latta,President,,UNC,Cornel West/Melina Abdulla,3,0,3,0,0,0,0
Dillon,New Holly,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Lake View,President,,UNC,Cornel West/Melina Abdulla,4,0,4,0,0,0,0
Dillon,Kemper,President,,UNC,Cornel West/Melina Abdulla,1,0,1,0,0,0,0
Dillon,Pleasant Hill,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Mt. Calvary,President,,UNC,Cornel West/Melina Abdulla,3,1,2,0,0,0,0
Dillon,Bermuda,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Hamer,President,,UNC,Cornel West/Melina Abdulla,1,0,1,0,0,0,0
Dillon,Oakland,President,,UNC,Cornel West/Melina Abdulla,4,1,3,0,0,0,0
Dillon,Carolina,President,,UNC,Cornel West/Melina Abdulla,1,0,1,0,0,0,0
Dillon,Little Rock,President,,UNC,Cornel West/Melina Abdulla,1,0,1,0,0,0,0
Dillon,Minturn,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Oak Grove,President,,UNC,Cornel West/Melina Abdulla,1,0,1,0,0,0,0
Dillon,Manning,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Floydale,President,,UNC,Cornel West/Melina Abdulla,1,0,1,0,0,0,0
Dillon,Fork,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Failsafe,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Provisional,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,President,,UNC,Cornel West/Melina Abdulla,0,0,0,0,0,0,0
Dillon,East Dillon,President,,GRN,Jill Stein/Rudolph Butch Ware,2,1,1,0,0,0,0
Dillon,West Dillon,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,South Dillon,President,,GRN,Jill Stein/Rudolph Butch Ware,3,1,2,0,0,0,0
Dillon,Latta,President,,GRN,Jill Stein/Rudolph Butch Ware,1,1,0,0,0,0,0
Dillon,New Holly,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Lake View,President,,GRN,Jill Stein/Rudolph Butch Ware,2,0,2,0,0,0,0
Dillon,Kemper,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Pleasant Hill,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Dillon,Mt. Calvary,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Bermuda,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Hamer,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Oakland,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Dillon,Carolina,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Little Rock,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Dillon,Minturn,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Oak Grove,President,,GRN,Jill Stein/Rudolph Butch Ware,1,0,1,0,0,0,0
Dillon,Manning,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Floydale,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Fork,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Failsafe,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Provisional,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,President,,GRN,Jill Stein/Rudolph Butch Ware,0,0,0,0,0,0,0
Dillon,East Dillon,President,,REP,Donald J Trump/JD Vance,1173,742,385,46,0,0,0
Dillon,West Dillon,President,,REP,Donald J Trump/JD Vance,297,152,128,17,0,0,0
Dillon,South Dillon,President,,REP,Donald J Trump/JD Vance,193,101,81,11,0,0,0
Dillon,Latta,President,,REP,Donald J Trump/JD Vance,930,419,458,53,0,0,0
Dillon,New Holly,President,,REP,Donald J Trump/JD Vance,193,60,123,10,0,0,0
Dillon,Lake View,President,,REP,Donald J Trump/JD Vance,536,165,350,21,0,0,0
Dillon,Kemper,President,,REP,Donald J Trump/JD Vance,196,50,145,1,0,0,0
Dillon,Pleasant Hill,President,,REP,Donald J Trump/JD Vance,211,76,131,4,0,0,0
Dillon,Mt. Calvary,President,,REP,Donald J Trump/JD Vance,456,204,235,17,0,0,0
Dillon,Bermuda,President,,REP,Donald J Trump/JD Vance,126,54,67,5,0,0,0
Dillon,Hamer,President,,REP,Donald J Trump/JD Vance,344,167,170,7,0,0,0
Dillon,Oakland,President,,REP,Donald J Trump/JD Vance,257,62,192,3,0,0,0
Dillon,Carolina,President,,REP,Donald J Trump/JD Vance,90,29,58,3,0,0,0
Dillon,Little Rock,President,,REP,Donald J Trump/JD Vance,167,85,75,7,0,0,0
Dillon,Minturn,President,,REP,Donald J Trump/JD Vance,67,22,45,0,0,0,0
Dillon,Oak Grove,President,,REP,Donald J Trump/JD Vance,512,109,363,40,0,0,0
Dillon,Manning,President,,REP,Donald J Trump/JD Vance,143,82,54,7,0,0,0
Dillon,Floydale,President,,REP,Donald J Trump/JD Vance,377,106,261,10,0,0,0
Dillon,Fork,President,,REP,Donald J Trump/JD Vance,257,82,169,6,0,0,0
Dillon,Failsafe,President,,REP,Donald J Trump/JD Vance,0,0,0,0,0,0,0
Dillon,Provisional,President,,REP,Donald J Trump/JD Vance,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,President,,REP,Donald J Trump/JD Vance,1,0,0,0,0,1,0
Dillon,East Dillon,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,West Dillon,President,,LIB,Chase Oliver/Mike ter Maat,2,0,2,0,0,0,0
Dillon,South Dillon,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Latta,President,,LIB,Chase Oliver/Mike ter Maat,6,1,5,0,0,0,0
Dillon,New Holly,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Lake View,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Dillon,Kemper,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Dillon,Pleasant Hill,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Mt. Calvary,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Dillon,Bermuda,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Hamer,President,,LIB,Chase Oliver/Mike ter Maat,6,3,2,1,0,0,0
Dillon,Oakland,President,,LIB,Chase Oliver/Mike ter Maat,2,0,2,0,0,0,0
Dillon,Carolina,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Little Rock,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Minturn,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Oak Grove,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Manning,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Dillon,Floydale,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0,0,0,0
Dillon,Fork,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Failsafe,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Provisional,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0,0,0
Dillon,East Dillon,President,,DEM,DEM Kamala D Harris/Tim Walz,290,138,102,50,0,0,0
Dillon,West Dillon,President,,DEM,DEM Kamala D Harris/Tim Walz,778,312,307,159,0,0,0
Dillon,South Dillon,President,,DEM,DEM Kamala D Harris/Tim Walz,687,313,270,104,0,0,0
Dillon,Latta,President,,DEM,DEM Kamala D Harris/Tim Walz,805,312,259,234,0,0,0
Dillon,New Holly,President,,DEM,DEM Kamala D Harris/Tim Walz,75,22,48,5,0,0,0
Dillon,Lake View,President,,DEM,DEM Kamala D Harris/Tim Walz,326,83,212,31,0,0,0
Dillon,Kemper,President,,DEM,DEM Kamala D Harris/Tim Walz,125,32,85,8,0,0,0
Dillon,Pleasant Hill,President,,DEM,DEM Kamala D Harris/Tim Walz,77,33,31,13,0,0,0
Dillon,Mt. Calvary,President,,DEM,DEM Kamala D Harris/Tim Walz,693,271,377,45,0,0,0
Dillon,Bermuda,President,,DEM,DEM Kamala D Harris/Tim Walz,63,24,36,3,0,0,0
Dillon,Hamer,President,,DEM,DEM Kamala D Harris/Tim Walz,206,84,84,38,0,0,0
Dillon,Oakland,President,,DEM,DEM Kamala D Harris/Tim Walz,330,92,214,24,0,0,0
Dillon,Carolina,President,,DEM,DEM Kamala D Harris/Tim Walz,95,9,83,3,0,0,0
Dillon,Little Rock,President,,DEM,DEM Kamala D Harris/Tim Walz,241,64,155,22,0,0,0
Dillon,Minturn,President,,DEM,DEM Kamala D Harris/Tim Walz,70,19,42,9,0,0,0
Dillon,Oak Grove,President,,DEM,DEM Kamala D Harris/Tim Walz,164,54,87,23,0,0,0
Dillon,Manning,President,,DEM,DEM Kamala D Harris/Tim Walz,82,23,52,7,0,0,0
Dillon,Floydale,President,,DEM,DEM Kamala D Harris/Tim Walz,70,21,42,7,0,0,0
Dillon,Fork,President,,DEM,DEM Kamala D Harris/Tim Walz,63,23,32,8,0,0,0
Dillon,Failsafe,President,,DEM,DEM Kamala D Harris/Tim Walz,0,0,0,0,0,0,0
Dillon,Provisional,President,,DEM,DEM Kamala D Harris/Tim Walz,0,0,0,0,0,0,0
Dillon,Failsafe Provisional,President,,DEM,DEM Kamala D Harris/Tim Walz,1,0,0,0,0,1,0
Dillon,East Dillon,President,,WRK,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0,0
Dillon,West Dillon,President,,WRK,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0,0
Dillon,South Dillon,President,,WRK,Claudia De La Cruz/Karina Garcia,2,2,0,0,0,0,0
Dillon,Latta,President,,WRK,Claudia De La Cruz/Karina Garcia,1,0,1,0,0,0,0
Dillon,New Holly,President,,WRK,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0,0
Dillon,Lake View,President,,WRK,Claudia De La Cruz/Karina Garcia,1,0,1,0,0,0,0
Dillon,Kemper,President,,WRK,Claudia De La Cruz/Karina Garcia,2,0,2,0,0,0,0
Dillon,Pleasant Hill,President,,WRK,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0,0
