county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Laurens,LAURENS 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,LAURENS 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,LAURENS 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,LAURENS 4,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Laurens,LAURENS 5,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Laurens,LAURENS 6,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,BAILEY,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,TRINITY RIDGE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,WATTSVILLE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,BARKSDALE-NARINE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,MADDENS,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Laurens,CLINTON 1,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Laurens,CLINTON 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,JOANNA,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Laurens,LYDIA MILL,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,MOUNTVILLE,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,CLINTON 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,JONES,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Laurens,OWINGS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,GRAY COURT,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,GREENPOND,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,COOKS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,YOUNGS,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,ORA-LANFORD,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Laurens,LONG BRANCH,Straight Party 2,,CON,Constitution,1,0,1,0,0,0,0
Laurens,CROSS HILL,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Laurens,WATERLOO,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
