county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Clarendon,Alcolu,Straight Party 2,,CON,Constitution,2,2,0,0,0,0,0
Clarendon,Barrineau,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Barrows Mill,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Bloomville,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Clarendon,Calvary,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Davis Station,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Clarendon,Harmony,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Hicks,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Home Branch,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Jordan,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Manning No. 1,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Manning No. 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Manning No. 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Manning No. 4,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Manning No. 5,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,New Zion,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Paxville,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Panola,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Sardina-Gable,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Summerton No. 1,Straight Party 2,,CON,Constitution,1,1,0,0,0,0,0
Clarendon,Summerton No. 2,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Summerton No. 3,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Turbeville,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Wilson Foreston,Straight Party 2,,CON,Constitution,2,1,1,0,0,0,0
Clarendon,Oakdale,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Failsafe,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Failsafe Provisional,Straight Party 2,,CON,Constitution,0,0,0,0,0,0,0
Clarendon,Alcolu,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Barrineau,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Clarendon,Barrows Mill,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Bloomville,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Clarendon,Calvary,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Clarendon,Davis Station,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Harmony,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Hicks,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Home Branch,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Clarendon,Jordan,Straight Party 2,,UNC,United Citizens,3,1,2,0,0,0,0
Clarendon,Manning No. 1,Straight Party 2,,UNC,United Citizens,1,1,0,0,0,0,0
Clarendon,Manning No. 2,Straight Party 2,,UNC,United Citizens,2,2,0,0,0,0,0
Clarendon,Manning No. 3,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Manning No. 4,Straight Party 2,,UNC,United Citizens,4,2,2,0,0,0,0
Clarendon,Manning No. 5,Straight Party 2,,UNC,United Citizens,4,2,1,1,0,0,0
Clarendon,New Zion,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Paxville,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Panola,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Sardina-Gable,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Summerton No. 1,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Summerton No. 2,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Clarendon,Summerton No. 3,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Clarendon,Turbeville,Straight Party 2,,UNC,United Citizens,4,2,1,1,0,0,0
Clarendon,Wilson Foreston,Straight Party 2,,UNC,United Citizens,3,1,2,0,0,0,0
Clarendon,Oakdale,Straight Party 2,,UNC,United Citizens,1,0,1,0,0,0,0
Clarendon,Failsafe,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Failsafe Provisional,Straight Party 2,,UNC,United Citizens,0,0,0,0,0,0,0
Clarendon,Alcolu,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Clarendon,Barrineau,Straight Party 2,,GRN,Green,1,0,1,0,0,0,0
Clarendon,Barrows Mill,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Bloomville,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Clarendon,Calvary,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Davis Station,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Clarendon,Harmony,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Hicks,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Home Branch,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Jordan,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Manning No. 1,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Clarendon,Manning No. 2,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Manning No. 3,Straight Party 2,,GRN,Green,2,2,0,0,0,0,0
Clarendon,Manning No. 4,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Manning No. 5,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,New Zion,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Paxville,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Panola,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Sardina-Gable,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Summerton No. 1,Straight Party 2,,GRN,Green,1,1,0,0,0,0,0
Clarendon,Summerton No. 2,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Summerton No. 3,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Turbeville,Straight Party 2,,GRN,Green,3,1,2,0,0,0,0
Clarendon,Wilson Foreston,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Oakdale,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Failsafe,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Failsafe Provisional,Straight Party 2,,GRN,Green,0,0,0,0,0,0,0
Clarendon,Alcolu,Straight Party 2,,REP,Republican,131,72,57,2,0,0,0
Clarendon,Barrineau,Straight Party 2,,REP,Republican,213,20,192,1,0,0,0
Clarendon,Barrows Mill,Straight Party 2,,REP,Republican,39,11,28,0,0,0,0
Clarendon,Bloomville,Straight Party 2,,REP,Republican,109,43,59,7,0,0,0
Clarendon,Calvary,Straight Party 2,,REP,Republican,48,19,29,0,0,0,0
Clarendon,Davis Station,Straight Party 2,,REP,Republican,444,297,132,15,0,0,0
Clarendon,Harmony,Straight Party 2,,REP,Republican,100,44,55,1,0,0,0
Clarendon,Hicks,Straight Party 2,,REP,Republican,222,77,143,2,0,0,0
Clarendon,Home Branch,Straight Party 2,,REP,Republican,78,38,40,0,0,0,0
Clarendon,Jordan,Straight Party 2,,REP,Republican,848,635,191,22,0,0,0
Clarendon,Manning No. 1,Straight Party 2,,REP,Republican,51,28,17,6,0,0,0
Clarendon,Manning No. 2,Straight Party 2,,REP,Republican,115,83,24,8,0,0,0
Clarendon,Manning No. 3,Straight Party 2,,REP,Republican,245,184,56,5,0,0,0
Clarendon,Manning No. 4,Straight Party 2,,REP,Republican,52,22,30,0,0,0,0
Clarendon,Manning No. 5,Straight Party 2,,REP,Republican,104,78,23,3,0,0,0
Clarendon,New Zion,Straight Party 2,,REP,Republican,91,23,66,2,0,0,0
Clarendon,Paxville,Straight Party 2,,REP,Republican,125,60,63,2,0,0,0
Clarendon,Panola,Straight Party 2,,REP,Republican,19,8,11,0,0,0,0
Clarendon,Sardina-Gable,Straight Party 2,,REP,Republican,29,10,19,0,0,0,0
Clarendon,Summerton No. 1,Straight Party 2,,REP,Republican,547,361,157,29,0,0,0
