county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Clarendon,Alcolu,U.S. House,6,REP,Duke Buckner,35,0,0,0,8,0,27
Clarendon,Barrineau,U.S. House,6,REP,Duke Buckner,31,0,0,0,0,0,31
Clarendon,Barrows Mill,U.S. House,6,REP,Duke Buckner,19,0,0,0,2,0,17
Clarendon,Bloomville,U.S. House,6,REP,Duke Buckner,15,0,1,0,4,0,10
Clarendon,Calvary,U.S. House,6,REP,Duke Buckner,6,0,0,0,0,0,6
Clarendon,Davis Station,U.S. House,6,REP,Duke Buckner,59,0,2,0,21,0,36
Clarendon,Harmony,U.S. House,6,REP,Duke Buckner,38,0,0,0,9,0,29
Clarendon,Hicks,U.S. House,6,REP,Duke Buckner,55,0,0,0,4,0,51
Clarendon,Home Branch,U.S. House,6,REP,Duke Buckner,6,0,0,0,2,0,4
Clarendon,Jordan,U.S. House,6,REP,Duke Buckner,119,0,3,0,49,0,67
Clarendon,Manning No. 1,U.S. House,6,REP,Duke Buckner,15,0,2,0,2,0,11
Clarendon,Manning No. 2,U.S. House,6,REP,Duke Buckner,31,0,2,0,12,0,17
Clarendon,Manning No. 3,U.S. House,6,REP,Duke Buckner,46,0,3,0,22,0,21
Clarendon,Manning No. 4,U.S. House,6,REP,Duke Buckner,12,0,0,0,5,0,7
Clarendon,Manning No. 5,U.S. House,6,REP,Duke Buckner,24,0,1,0,10,0,13
Clarendon,New Zion,U.S. House,6,REP,Duke Buckner,38,0,1,0,4,0,33
Clarendon,Paxville,U.S. House,6,REP,Duke Buckner,35,0,0,0,7,0,28
Clarendon,Panola,U.S. House,6,REP,Duke Buckner,6,0,1,0,0,0,5
Clarendon,Sardina-Gable,U.S. House,6,REP,Duke Buckner,8,0,0,0,2,0,6
Clarendon,Summerton No. 1,U.S. House,6,REP,Duke Buckner,94,0,8,0,34,0,52
Clarendon,Summerton No. 2,U.S. House,6,REP,Duke Buckner,4,0,0,0,0,0,4
Clarendon,Summerton No. 3,U.S. House,6,REP,Duke Buckner,14,0,0,0,8,0,6
Clarendon,Turbeville,U.S. House,6,REP,Duke Buckner,95,0,0,0,8,0,87
Clarendon,Wilson Foreston,U.S. House,6,REP,Duke Buckner,25,0,0,0,5,0,20
Clarendon,Oakdale,U.S. House,6,REP,Duke Buckner,9,0,0,0,1,0,8
Clarendon,Failsafe,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Clarendon,Provisional,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,1,0
Clarendon,Failsafe Provisional,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Clarendon,Alcolu,U.S. House,6,REP,Justin Scott,29,0,0,0,4,0,25
Clarendon,Barrineau,U.S. House,6,REP,Justin Scott,39,0,0,0,0,0,39
Clarendon,Barrows Mill,U.S. House,6,REP,Justin Scott,14,0,0,0,0,0,14
Clarendon,Bloomville,U.S. House,6,REP,Justin Scott,28,0,3,0,6,0,19
