county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Horry,ADRIAN,U.S. House,7,DEM,Mal Hyman,8,0,0,0,2,0,6
Horry,ALLSBROOK,U.S. House,7,DEM,Mal Hyman,0,0,0,0,0,0,0
Horry,ATLANTIC BEACH,U.S. House,7,DEM,Mal Hyman,4,0,0,0,0,0,4
Horry,AYNOR,U.S. House,7,DEM,Mal Hyman,12,0,0,0,2,0,10
Horry,BAYBORO-GURLEY,U.S. House,7,DEM,Mal Hyman,5,0,0,0,2,0,3
Horry,BROOKSVILLE #1,U.S. House,7,DEM,Mal Hyman,20,0,0,0,15,0,5
Horry,BROWNWAY,U.S. House,7,DEM,Mal Hyman,16,0,1,0,3,0,12
Horry,BURGESS #1,U.S. House,7,DEM,Mal Hyman,20,0,1,0,7,0,12
Horry,BURGESS #2,U.S. House,7,DEM,Mal Hyman,32,0,7,0,14,0,11
Horry,CAROLINA FOREST #1,U.S. House,7,DEM,Mal Hyman,16,0,0,0,6,0,10
Horry,CAROLINA FOREST #2,U.S. House,7,DEM,Mal Hyman,18,0,1,0,10,0,7
Horry,CEDAR GROVE,U.S. House,7,DEM,Mal Hyman,4,0,0,0,1,0,3
Horry,CHERRY GROVE #1,U.S. House,7,DEM,Mal Hyman,12,0,3,0,2,0,7
Horry,CHERRY GROVE #2,U.S. House,7,DEM,Mal Hyman,14,0,0,0,2,0,12
Horry,COASTAL CAROLINA,U.S. House,7,DEM,Mal Hyman,6,0,0,0,0,0,6
Horry,COASTAL LANE #1,U.S. House,7,DEM,Mal Hyman,7,0,0,0,1,0,6
Horry,COASTAL LANE #2,U.S. House,7,DEM,Mal Hyman,8,0,0,0,1,0,7
Horry,COOL SPRINGS,U.S. House,7,DEM,Mal Hyman,3,0,0,0,0,0,3
Horry,CRESENT,U.S. House,7,DEM,Mal Hyman,7,0,4,0,0,0,3
Horry,DAISY,U.S. House,7,DEM,Mal Hyman,3,0,0,0,1,0,2
Horry,DEERFIELD,U.S. House,7,DEM,Mal Hyman,24,0,2,0,9,0,13
Horry,DOG BLUFF,U.S. House,7,DEM,Mal Hyman,1,0,0,0,1,0,0
Horry,DOGWOOD,U.S. House,7,DEM,Mal Hyman,17,0,5,0,6,0,6
Horry,DUNES #1,U.S. House,7,DEM,Mal Hyman,24,0,3,0,2,0,19
Horry,DUNES #2,U.S. House,7,DEM,Mal Hyman,30,0,4,0,10,0,16
Horry,DUNES #3,U.S. House,7,DEM,Mal Hyman,21,0,2,0,2,0,17
Horry,EAST CONWAY,U.S. House,7,DEM,Mal Hyman,15,0,0,0,5,0,10
Horry,EAST LORIS,U.S. House,7,DEM,Mal Hyman,19,0,2,0,7,0,10
Horry,EBENEZER,U.S. House,7,DEM,Mal Hyman,21,0,5,0,9,0,7
Horry,EMERALD FOREST #1,U.S. House,7,DEM,Mal Hyman,11,0,0,0,8,0,3
Horry,EMERALD FOREST #2,U.S. House,7,DEM,Mal Hyman,41,0,6,0,12,0,23
Horry,EMERALD FOREST #3,U.S. House,7,DEM,Mal Hyman,24,0,2,0,10,0,12
Horry,ENTERPRISE #1,U.S. House,7,DEM,Mal Hyman,21,0,2,0,9,0,10
Horry,FORESTBROOK,U.S. House,7,DEM,Mal Hyman,39,0,2,0,17,0,20
Horry,FOUR MILE,U.S. House,7,DEM,Mal Hyman,11,0,0,0,7,0,4
Horry,GALLIVANTS FERRY,U.S. House,7,DEM,Mal Hyman,4,0,0,0,1,0,3
Horry,GARDEN CITY #1,U.S. House,7,DEM,Mal Hyman,20,0,2,0,2,0,16
Horry,GARDEN CITY #2,U.S. House,7,DEM,Mal Hyman,2,0,0,0,1,0,1
Horry,GARDEN CITY #3,U.S. House,7,DEM,Mal Hyman,14,0,2,0,2,0,10
Horry,GARDEN CITY #4,U.S. House,7,DEM,Mal Hyman,12,0,0,0,0,0,12
Horry,GLENNS BAY,U.S. House,7,DEM,Mal Hyman,28,0,2,0,10,0,16
Horry,GREEN SEA,U.S. House,7,DEM,Mal Hyman,10,0,0,0,2,0,8
Horry,HICKORY GROVE,U.S. House,7,DEM,Mal Hyman,8,0,1,0,5,0,2
Horry,HOMEWOOD,U.S. House,7,DEM,Mal Hyman,16,0,2,0,7,0,7
Horry,HORRY,U.S. House,7,DEM,Mal Hyman,6,0,0,0,1,0,5
Horry,INLAND,U.S. House,7,DEM,Mal Hyman,6,0,1,0,0,0,5
Horry,JACKSON BLUFF,U.S. House,7,DEM,Mal Hyman,2,0,0,0,1,0,1
Horry,JAMESTOWN,U.S. House,7,DEM,Mal Hyman,57,0,3,0,23,0,31
Horry,JERIGANS X ROADS,U.S. House,7,DEM,Mal Hyman,1,0,0,0,0,0,1
Horry,JET PORT #1,U.S. House,7,DEM,Mal Hyman,13,0,2,0,1,0,10
Horry,JET PORT #2,U.S. House,7,DEM,Mal Hyman,25,0,0,0,11,0,14
Horry,JUNIPER BAY,U.S. House,7,DEM,Mal Hyman,2,0,0,0,2,0,0
Horry,LAKE PARK #1,U.S. House,7,DEM,Mal Hyman,7,0,1,0,1,0,5
Horry,LEON,U.S. House,7,DEM,Mal Hyman,10,0,3,0,1,0,6
Horry,LITTLE RIVER #1,U.S. House,7,DEM,Mal Hyman,16,0,0,0,7,0,9
Horry,LITTLE RIVER #2,U.S. House,7,DEM,Mal Hyman,23,0,0,0,8,0,15
Horry,LITTLE RIVER #3,U.S. House,7,DEM,Mal Hyman,18,0,1,0,11,0,6
Horry,LIVE OAK,U.S. House,7,DEM,Mal Hyman,2,0,0,0,1,0,1
Horry,MAPLE,U.S. House,7,DEM,Mal Hyman,13,0,1,0,3,0,9
Horry,MARLOWE #1,U.S. House,7,DEM,Mal Hyman,14,0,0,0,4,0,10
Horry,METHODIST-MILL SWAMP,U.S. House,7,DEM,Mal Hyman,4,0,0,0,0,0,4
Horry,MT. OLIVE,U.S. House,7,DEM,Mal Hyman,4,0,0,0,0,0,4
