county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Lee,ASHLAND/STOKES BRIDGE,State Senate,35,DEM,Austin B Floyd Jr,6,0,0,0,2,0,4
Lee,ASHWOOD,State Senate,35,DEM,Austin B Floyd Jr,8,0,0,0,1,0,7
Lee,CEDAR CREEK,State Senate,35,DEM,Austin B Floyd Jr,14,0,0,0,7,0,7
Lee,HICKORY HILL,State Senate,35,DEM,Austin B Floyd Jr,5,0,0,0,3,0,2
Lee,IONIA,State Senate,35,DEM,Austin B Floyd Jr,16,0,0,0,5,0,11
Lee,RATTLESNAKE SPRINGS,State Senate,35,DEM,Austin B Floyd Jr,12,0,0,0,2,0,10
Lee,SCHROCKS MILL/LUCKNOW,State Senate,35,DEM,Austin B Floyd Jr,8,0,0,0,2,0,6
Lee,SPRING HILL,State Senate,35,DEM,Austin B Floyd Jr,62,0,2,0,12,0,48
Lee,ST. MATTHEWS,State Senate,35,DEM,Austin B Floyd Jr,0,0,0,0,0,0,0
Lee,TURKEY CREEK,State Senate,35,DEM,Austin B Floyd Jr,3,0,0,0,1,0,2
Lee,WOODROW,State Senate,35,DEM,Austin B Floyd Jr,27,0,0,0,8,0,19
Lee,Failsafe,State Senate,35,DEM,Austin B Floyd Jr,0,0,0,0,0,0,0
Lee,Provisional,State Senate,35,DEM,Austin B Floyd Jr,0,0,0,0,0,0,0
Lee,ASHLAND/STOKES BRIDGE,State Senate,35,DEM,Jeffrey R Graham,14,0,0,0,4,0,10
Lee,ASHWOOD,State Senate,35,DEM,Jeffrey R Graham,13,0,0,0,5,0,8
Lee,CEDAR CREEK,State Senate,35,DEM,Jeffrey R Graham,8,0,0,0,2,0,6
Lee,HICKORY HILL,State Senate,35,DEM,Jeffrey R Graham,10,0,0,0,7,0,3
Lee,IONIA,State Senate,35,DEM,Jeffrey R Graham,18,0,0,0,7,0,11
Lee,RATTLESNAKE SPRINGS,State Senate,35,DEM,Jeffrey R Graham,9,0,0,0,1,0,8
Lee,SCHROCKS MILL/LUCKNOW,State Senate,35,DEM,Jeffrey R Graham,10,0,0,0,2,0,8
Lee,SPRING HILL,State Senate,35,DEM,Jeffrey R Graham,34,0,0,0,21,0,13
Lee,ST. MATTHEWS,State Senate,35,DEM,Jeffrey R Graham,5,0,0,0,1,0,4
Lee,TURKEY CREEK,State Senate,35,DEM,Jeffrey R Graham,4,0,0,0,2,0,2
Lee,WOODROW,State Senate,35,DEM,Jeffrey R Graham,15,0,0,0,2,0,13
Lee,Failsafe,State Senate,35,DEM,Jeffrey R Graham,0,0,0,0,0,0,0
Lee,Provisional,State Senate,35,DEM,Jeffrey R Graham,0,0,0,0,0,0,0
Lee,ASHLAND/STOKES BRIDGE,State Senate,35,DEM,Lucy Mahon,3,0,0,0,2,0,1
Lee,ASHWOOD,State Senate,35,DEM,Lucy Mahon,3,0,0,0,2,0,1
Lee,CEDAR CREEK,State Senate,35,DEM,Lucy Mahon,9,0,0,0,2,0,7
Lee,HICKORY HILL,State Senate,35,DEM,Lucy Mahon,1,0,0,0,0,0,1
Lee,IONIA,State Senate,35,DEM,Lucy Mahon,5,0,0,0,1,0,4
