"county","office","district","party","candidate","votes"
"ALLENDALE","State Senate",45,"DEMOCRATIC","Chauncey N Barnwell",1
"ALLENDALE","State Senate",45,"DEMOCRATIC","William Bowman Jr",30
"ALLENDALE","State Senate",45,"DEMOCRATIC","Sheree Darien",1
"ALLENDALE","State Senate",45,"DEMOCRATIC","Kent D Fletcher",12
"ALLENDALE","State Senate",45,"DEMOCRATIC","Libbie Henry Green",1
"ALLENDALE","State Senate",45,"DEMOCRATIC","Kenneth F Hodges",126
"ALLENDALE","State Senate",45,"DEMOCRATIC","R Keith Horton",9
"ALLENDALE","State Senate",45,"DEMOCRATIC","Margie Bright Matthews",82
"ALLENDALE","State Senate",45,"DEMOCRATIC","Richmond Truesdale",1
"ALLENDALE","State Senate",45,"DEMOCRATIC","John Edward Washington",5
"ALLENDALE","State Senate",45,"DEMOCRATIC","Korey Williams",56
"BEAUFORT","State Senate",45,"DEMOCRATIC","Chauncey N Barnwell",3
"BEAUFORT","State Senate",45,"DEMOCRATIC","William Bowman Jr",6
"BEAUFORT","State Senate",45,"DEMOCRATIC","Sheree Darien",7
"BEAUFORT","State Senate",45,"DEMOCRATIC","Kent D Fletcher",29
"BEAUFORT","State Senate",45,"DEMOCRATIC","Libbie Henry Green",4
"BEAUFORT","State Senate",45,"DEMOCRATIC","Kenneth F Hodges",754
"BEAUFORT","State Senate",45,"DEMOCRATIC","R Keith Horton",14
"BEAUFORT","State Senate",45,"DEMOCRATIC","Margie Bright Matthews",147
"BEAUFORT","State Senate",45,"DEMOCRATIC","Richmond Truesdale",3
"BEAUFORT","State Senate",45,"DEMOCRATIC","John Edward Washington",3
"BEAUFORT","State Senate",45,"DEMOCRATIC","Korey Williams",4
"CHARLESTON","State Senate",45,"DEMOCRATIC","Chauncey N Barnwell",6
"CHARLESTON","State Senate",45,"DEMOCRATIC","William Bowman Jr",11
"CHARLESTON","State Senate",45,"DEMOCRATIC","Sheree Darien",2
"CHARLESTON","State Senate",45,"DEMOCRATIC","Kent D Fletcher",11
"CHARLESTON","State Senate",45,"DEMOCRATIC","Libbie Henry Green",12
"CHARLESTON","State Senate",45,"DEMOCRATIC","Kenneth F Hodges",457
"CHARLESTON","State Senate",45,"DEMOCRATIC","R Keith Horton",8
"CHARLESTON","State Senate",45,"DEMOCRATIC","Margie Bright Matthews",273
"CHARLESTON","State Senate",45,"DEMOCRATIC","Richmond Truesdale",21
"CHARLESTON","State Senate",45,"DEMOCRATIC","John Edward Washington",43
"CHARLESTON","State Senate",45,"DEMOCRATIC","Korey Williams",6
"COLLETON","State Senate",45,"DEMOCRATIC","Chauncey N Barnwell",5
"COLLETON","State Senate",45,"DEMOCRATIC","William Bowman Jr",109
"COLLETON","State Senate",45,"DEMOCRATIC","Sheree Darien",5
"COLLETON","State Senate",45,"DEMOCRATIC","Kent D Fletcher",6
"COLLETON","State Senate",45,"DEMOCRATIC","Libbie Henry Green",14
"COLLETON","State Senate",45,"DEMOCRATIC","Kenneth F Hodges",418
"COLLETON","State Senate",45,"DEMOCRATIC","R Keith Horton",4
"COLLETON","State Senate",45,"DEMOCRATIC","Margie Bright Matthews",901
"COLLETON","State Senate",45,"DEMOCRATIC","Richmond Truesdale",0
"COLLETON","State Senate",45,"DEMOCRATIC","John Edward Washington",18
"COLLETON","State Senate",45,"DEMOCRATIC","Korey Williams",5
"HAMPTON","State Senate",45,"DEMOCRATIC","Chauncey N Barnwell",9
"HAMPTON","State Senate",45,"DEMOCRATIC","William Bowman Jr",27
"HAMPTON","State Senate",45,"DEMOCRATIC","Sheree Darien",19
"HAMPTON","State Senate",45,"DEMOCRATIC","Kent D Fletcher",23
"HAMPTON","State Senate",45,"DEMOCRATIC","Libbie Henry Green",26
"HAMPTON","State Senate",45,"DEMOCRATIC","Kenneth F Hodges",218
"HAMPTON","State Senate",45,"DEMOCRATIC","R Keith Horton",31
"HAMPTON","State Senate",45,"DEMOCRATIC","Margie Bright Matthews",451
"HAMPTON","State Senate",45,"DEMOCRATIC","Richmond Truesdale",1
"HAMPTON","State Senate",45,"DEMOCRATIC","John Edward Washington",16
"HAMPTON","State Senate",45,"DEMOCRATIC","Korey Williams",563
"JASPER","State Senate",45,"DEMOCRATIC","Chauncey N Barnwell",29
"JASPER","State Senate",45,"DEMOCRATIC","William Bowman Jr",105
"JASPER","State Senate",45,"DEMOCRATIC","Sheree Darien",219
"JASPER","State Senate",45,"DEMOCRATIC","Kent D Fletcher",235
"JASPER","State Senate",45,"DEMOCRATIC","Libbie Henry Green",21
"JASPER","State Senate",45,"DEMOCRATIC","Kenneth F Hodges",494
"JASPER","State Senate",45,"DEMOCRATIC","R Keith Horton",179
"JASPER","State Senate",45,"DEMOCRATIC","Margie Bright Matthews",768
"JASPER","State Senate",45,"DEMOCRATIC","Richmond Truesdale",3
"JASPER","State Senate",45,"DEMOCRATIC","John Edward Washington",14
"JASPER","State Senate",45,"DEMOCRATIC","Korey Williams",29
