county,precinct,office,district,party,candidate,votes,election_day
Spartanburg,Lake Bowen Baptist,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,15,15
Spartanburg,Cooley Springs Baptist,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,49,49
Spartanburg,Cherokee Springs Fire Station,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,31,31
Spartanburg,Mayo Elementary,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,52,52
Spartanburg,Swofford Career Center,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,2,2
Spartanburg,Carlisle Fosters Grove,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,66,66
Spartanburg,Mountain View Baptist,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,18,18
Spartanburg,Chesnee Elementary,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,49,49
Spartanburg,Absentee,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,4,4
Spartanburg,Emergency,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Spartanburg,Failsafe,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Spartanburg,Provisional,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Spartanburg,Failsafe Provisional,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Spartanburg,Lake Bowen Baptist,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,5,5
Spartanburg,Cooley Springs Baptist,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,18,18
Spartanburg,Cherokee Springs Fire Station,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,5,5
Spartanburg,Mayo Elementary,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,9,9
Spartanburg,Swofford Career Center,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Spartanburg,Carlisle Fosters Grove,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,35,35
Spartanburg,Mountain View Baptist,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,5,5
Spartanburg,Chesnee Elementary,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,25,25
Spartanburg,Absentee,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,3,3
Spartanburg,Emergency,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Spartanburg,Failsafe,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Spartanburg,Provisional,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Spartanburg,Failsafe Provisional,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
