county,precinct,office,district,party,candidate,votes,election_day
York,Bethany,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,80,80
York,Bethel,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,67,67
York,River Hills,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,310,310
York,Bethel School,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,78,78
York,Bowling Green,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,45,45
York,Bullocks Creek,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,34,34
York,Cannon Mill,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,64,64
York,Catawba,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,139,139
York,Clover,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,68,68
York,Hampton Mill,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,47,47
York,Cotton Belt,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,94,94
York,Delphia,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,79,79
York,Ebenezer,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,127,127
York,Filbert,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,53,53
York,Fort Mill No. 1,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,110,110
York,Windjammer,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,150,150
York,Fort Mill No. 3,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,61,61
York,Hickory Grove,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,49,49
York,Highland Park,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,24,24
York,Lakeshore,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,81,81
York,Independence,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,37,37
York,McConnells,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,84,84
York,Mt. Holly,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,115,115
York,Newport,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,137,137
York,Mt. Gallant,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,157,157
York,Northside,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,30,30
York,Oakridge,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,168,168
York,Ogden,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,70,70
York,Oakwood,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,164,164
York,Airport,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,139,139
York,Rock Hill No. 2,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,1,1
York,Rock Hill No. 3,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,8,8
York,Rock Hill No. 4,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,68,68
York,Rock Hill No. 5,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,97,97
York,Rock Hill No. 6,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,15,15
York,Rock Hill No. 7,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,97,97
York,Rock Hill No. 8,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,5,5
York,Sharon,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,77,77
York,Smyrna,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,30,30
York,Tirzah,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,105,105
York,York No. 1,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,48,48
York,York No. 2,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,67,67
York,India Hook,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,127,127
York,Edgewood,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,24,24
York,Fewell Park,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,137,137
York,Fort Mill No. 4,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,53,53
York,Lesslie,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,86,86
York,Rosewood,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,112,112
York,Northwestern,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,261,261
York,Shoreline,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,196,196
York,Ebinport,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,230,230
York,University,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,47,47
York,Fort Mill No. 5,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,113,113
York,Fort Mill No. 6,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,111,111
York,Allison Creek,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,170,170
York,Anderson Road,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,78,78
York,New Home,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,90,90
York,Fort Mill No. 2,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,114,114
York,Dobys Bridge,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,108,108
York,Riverview,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,41,41
York,Orchard Park,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,94,94
York,Lakewood,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,80,80
York,Laurel Creek,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,341,341
York,Steele Creek,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,110,110
York,Pleasant Road,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,154,154
York,Gold Hill,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,85,85
York,Waterstone,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,43,43
York,Palmetto,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,128,128
York,Tega Cay,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,133,133
York,Adnah,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,65,65
York,Harvest,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,71,71
York,Old Pointe,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,75,75
York,Tools Fork,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,81,81
York,Carolina,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,57,57
York,Fairgrounds,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,18,18
York,Ferry Branch,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,37,37
York,Friendship,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,23,23
York,Hollis Lakes,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,91,91
York,Hopewell,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,46,46
York,Manchester,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,68,68
York,Mill Creek,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,40,40
York,Nation Ford,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,123,123
York,Neelys Creek,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,41,41
York,Pole Branch,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,80,80
York,Six Mile,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,69,69
York,Springdale,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,32,32
York,Springfield,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,121,121
York,Stateline,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,50,50
York,Wylie,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,43,43
