county,precinct,office,district,party,candidate,votes,election_day
Spartanburg,Lake Bowen Baptist,U.S.  House of Representatives,5,DEM,Archie Parnell,5,5
Spartanburg,Cooley Springs Baptist,U.S.  House of Representatives,5,DEM,Archie Parnell,78,78
Spartanburg,Cherokee Springs Fire Station,U.S.  House of Representatives,5,DEM,Archie Parnell,14,14
Spartanburg,Mayo Elementary,U.S.  House of Representatives,5,DEM,Archie Parnell,27,27
Spartanburg,Swofford Career Center,U.S.  House of Representatives,5,DEM,Archie Parnell,1,1
Spartanburg,Carlisle Fosters Grove,U.S.  House of Representatives,5,DEM,Archie Parnell,58,58
Spartanburg,Mountain View Baptist,U.S.  House of Representatives,5,DEM,Archie Parnell,19,19
Spartanburg,Chesnee Elementary,U.S.  House of Representatives,5,DEM,Archie Parnell,84,84
Spartanburg,Absentee,U.S.  House of Representatives,5,DEM,Archie Parnell,16,16
Spartanburg,Emergency,U.S.  House of Representatives,5,DEM,Archie Parnell,0,0
Spartanburg,Failsafe,U.S.  House of Representatives,5,DEM,Archie Parnell,0,0
Spartanburg,Provisional,U.S.  House of Representatives,5,DEM,Archie Parnell,0,0
Spartanburg,Failsafe Provisional,U.S.  House of Representatives,5,DEM,Archie Parnell,0,0
Spartanburg,Lake Bowen Baptist,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Cooley Springs Baptist,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Cherokee Springs Fire Station,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Mayo Elementary,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Swofford Career Center,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Carlisle Fosters Grove,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Mountain View Baptist,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Chesnee Elementary,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Absentee,U.S.  House of Representatives,5,GRN,David Kulma,0,0
Spartanburg,Emergency,U.S.  House of Representatives,5,GRN,David Kulma,0,0
