county,precinct,office,district,party,candidate,votes,election_day
Chester,Baldwin Mill,U.S. House of Representatives,5,DEM,Archie Parnell,92,92
Chester,Baton Rouge,U.S. House of Representatives,5,DEM,Archie Parnell,48,48
Chester,Beckhamville,U.S. House of Representatives,5,DEM,Archie Parnell,115,115
Chester,Blackstock,U.S. House of Representatives,5,DEM,Archie Parnell,40,40
Chester,Edgemoor,U.S. House of Representatives,5,DEM,Archie Parnell,73,73
Chester,Eureka Mill,U.S. House of Representatives,5,DEM,Archie Parnell,199,199
Chester,Fort Lawn,U.S. House of Representatives,5,DEM,Archie Parnell,118,118
Chester,Halsellville,U.S. House of Representatives,5,DEM,Archie Parnell,42,42
Chester,Hazelwood,U.S. House of Representatives,5,DEM,Archie Parnell,54,54
Chester,Lowrys,U.S. House of Representatives,5,DEM,Archie Parnell,69,69
Chester,Richburg,U.S. House of Representatives,5,DEM,Archie Parnell,112,112
Chester,Rodman,U.S. House of Representatives,5,DEM,Archie Parnell,103,103
Chester,Rossville,U.S. House of Representatives,5,DEM,Archie Parnell,28,28
Chester,Wilksburg,U.S. House of Representatives,5,DEM,Archie Parnell,86,86
Chester,Chester Ward 1,U.S. House of Representatives,5,DEM,Archie Parnell,214,214
Chester,Chester Ward 2,U.S. House of Representatives,5,DEM,Archie Parnell,126,126
Chester,Chester Ward 3,U.S. House of Representatives,5,DEM,Archie Parnell,150,150
Chester,Chester Ward 4,U.S. House of Representatives,5,DEM,Archie Parnell,146,146
Chester,Chester Ward 5,U.S. House of Representatives,5,DEM,Archie Parnell,58,58
Chester,Lando/Lansford,U.S. House of Representatives,5,DEM,Archie Parnell,68,68
Chester,Great Falls,U.S. House of Representatives,5,DEM,Archie Parnell,95,95
Chester,Absentee,U.S. House of Representatives,5,DEM,Archie Parnell,265,265
Chester,Emergency,U.S. House of Representatives,5,DEM,Archie Parnell,0,0
Chester,Failsafe,U.S. House of Representatives,5,DEM,Archie Parnell,0,0
Chester,Provisional,U.S. House of Representatives,5,DEM,Archie Parnell,0,0
Chester,Failsafe Provisional,U.S. House of Representatives,5,DEM,Archie Parnell,0,0
Chester,Baldwin Mill,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Baton Rouge,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Beckhamville,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Blackstock,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Edgemoor,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Eureka Mill,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Fort Lawn,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Halsellville,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Hazelwood,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Lowrys,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Richburg,U.S. House of Representatives,5,GRN,David Kulma,2,2
Chester,Rodman,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Rossville,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Wilksburg,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Chester Ward 1,U.S. House of Representatives,5,GRN,David Kulma,3,3
Chester,Chester Ward 2,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Chester Ward 3,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Chester Ward 4,U.S. House of Representatives,5,GRN,David Kulma,1,1
Chester,Chester Ward 5,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Lando/Lansford,U.S. House of Representatives,5,GRN,David Kulma,0,0
Chester,Great Falls,U.S. House of Representatives,5,GRN,David Kulma,2,2
Chester,Absentee,U.S. House of Representatives,5,GRN,David Kulma,4,4
Chester,Emergency,U.S. House of Representatives,5,GRN,David Kulma,0,0
